player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Keyonte George,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,6.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,-106.0,-125.0
Isaiah Collier,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,5.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,118.0,-158.0
Amen Thompson,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,4.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,-158.0,118.0
Alperen Sengun,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,6.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,-106.0,-125.0
Jusuf Nurkic,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,3.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,106.0,-140.0
Kevin Durant,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,3.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,110.0,-146.0
Reed Sheppard,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_assists,3.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,-172.0,128.0
Jusuf Nurkic,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_blocks,0.5,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:37Z,-114.0,-114.0
Alperen Sengun,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
Jusuf Nurkic,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
Amen Thompson,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
Steven Adams,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
Keyonte George,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
Lauri Markkanen,Houston Rockets @ Utah Jazz,2025-11-30T20:10:00Z,player_double_double,,fanduel,2025-11-30T14:55:25Z,2025-11-30T14:55:38Z,,
