player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Andrew Nembhard,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_assists,7.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-101.0,-128.0
Shai Gilgeous-Alexander,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_assists,6.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-128.0,-102.0
Pascal Siakam,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_assists,3.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-160.0,123.0
Isaiah Hartenstein,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_assists,3.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,128.0,-166.0
Chet Holmgren,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_assists,1.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-179.0,137.0
Chet Holmgren,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_blocks,1.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:54:59Z,-179.0,134.0
Shai Gilgeous-Alexander,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_blocks,0.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:54:59Z,-152.0,115.0
Isaiah Hartenstein,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_blocks,0.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:54:59Z,-145.0,109.0
Pascal Siakam,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_blocks,0.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:54:59Z,130.0,-173.0
Chet Holmgren,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Pascal Siakam,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Andrew Nembhard,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Shai Gilgeous-Alexander,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Bennedict Mathurin,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Aaron Nesmith,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_double_double,,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,,
Shai Gilgeous-Alexander,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,32.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-108.0,-118.0
Pascal Siakam,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,19.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-117.0,-109.0
Bennedict Mathurin,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,18.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-112.0,-114.0
Chet Holmgren,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,18.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-102.0,-125.0
Aaron Nesmith,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,14.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-103.0,-123.0
Andrew Nembhard,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,12.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-128.0,100.0
Aaron Wiggins,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,11.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-120.0,-106.0
Obi Toppin,Oklahoma City Thunder @ Indiana Pacers,2025-10-23T23:40:00Z,player_points,10.5,draftkings,2025-10-23T14:55:10Z,2025-10-23T14:56:07Z,-122.0,-105.0
