game_id,game_time,away_team,home_team,bookmaker,away_spread,away_price,away_adjusted_spread,home_spread,home_price,home_adjusted_spread,fetched_at,last_bookmaker_update
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,fanduel,-7.5,-102,-7.488,7.5,-120,7.485,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,mybookieag,-7.5,-110,-7.5,7.5,-110,7.5,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,draftkings,-7.5,-105,-7.4925,7.5,-115,7.4925,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,williamhill_us,-7.5,-106,-7.494,7.5,-114,7.494,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,betmgm,-7.5,-105,-7.4925,7.5,-115,7.4925,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,lowvig,-7.0,-112,-7.003,7.0,101,7.4975000000000005,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,betonlineag,-7.0,-116,-7.009,7.0,-104,7.009,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,betus,-7.5,-105,-7.4925,7.5,-115,7.4925,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,betrivers,-7.5,-107,-7.4955,7.5,-120,7.485,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,fanatics,-7.5,-105,-7.4925,7.5,-115,7.4925,2025-12-24T02:17:24.218624+00:00,
29da148b927afea00a7774b2a8ee68e7,2025-12-25T21:30:00Z,Detroit Lions,Minnesota Vikings,bovada,-7.5,-105,-7.4925,7.5,-115,7.4925,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,draftkings,-13.5,-108,-13.497,13.5,-112,13.497,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,mybookieag,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,fanduel,-12.5,-120,-12.515,12.5,-102,12.512,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,williamhill_us,-13.5,-106,-13.494,13.5,-114,13.494,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,bovada,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,betmgm,-13.0,-115,-13.0075,13.0,-105,13.0075,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,betonlineag,-13.0,-119,-13.0135,13.0,-101,13.0135,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,lowvig,-13.0,-115,-13.0075,13.0,104,13.505,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,betus,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,betrivers,-13.0,-112,-13.003,13.0,-114,12.994,2025-12-24T02:17:24.218624+00:00,
29164a99a917051c6e1778270033d362,2025-12-26T01:15:00Z,Denver Broncos,Kansas City Chiefs,fanatics,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,draftkings,1.5,-102,1.512,-1.5,-118,-1.512,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,fanduel,1.5,-105,1.5075,-1.5,-115,-1.5075,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,mybookieag,1.0,-105,1.0075,-1.0,-115,-1.0075,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,lowvig,2.0,-106,2.006,-2.0,-104,-1.991,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,betonlineag,2.0,-111,1.9985,-2.0,-109,-1.9985,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,betus,1.0,100,1.495,-1.0,-120,-1.015,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,williamhill_us,2.5,-115,2.4925,-2.5,-105,-2.4925,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,betrivers,1.0,-110,1.0,-1.0,-115,-1.0075,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,fanatics,2.5,-115,2.4925,-2.5,-105,-2.4925,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,betmgm,2.0,-110,2.0,-2.0,-110,-2.0,2025-12-24T02:17:24.218624+00:00,
832c36c4b6d5132e88cf11391797c194,2025-12-27T21:30:00Z,Houston Texans,Los Angeles Chargers,bovada,2.5,-115,2.4925,-2.5,-105,-2.4925,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,draftkings,2.5,-105,2.5075,-2.5,-115,-2.5075,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,betus,3.0,-110,3.0,-3.0,-110,-3.0,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,fanduel,2.5,-102,2.512,-2.5,-120,-2.515,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,mybookieag,2.5,100,2.995,-2.5,-120,-2.515,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,lowvig,3.0,-105,3.0075,-3.0,-105,-2.9925,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,betonlineag,3.0,-110,3.0,-3.0,-110,-3.0,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,williamhill_us,2.5,-106,2.506,-2.5,-114,-2.506,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,betrivers,2.5,-106,2.506,-2.5,-121,-2.5165,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,betmgm,2.5,-105,2.5075,-2.5,-115,-2.5075,2025-12-24T02:17:24.218624+00:00,
85bead6a72a1952cdd737dcecb55446b,2025-12-28T01:00:00Z,Baltimore Ravens,Green Bay Packers,fanatics,3.0,-115,2.9925,-3.0,-105,-2.9925,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,draftkings,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,betus,7.0,-110,7.0,-7.0,-110,-7.0,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,fanduel,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,mybookieag,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,betonlineag,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,lowvig,7.0,100,7.495,-7.0,-110,-7.0,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,williamhill_us,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,betrivers,7.0,-112,6.997,-7.0,-114,-7.006,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,fanatics,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,betmgm,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
7aeff5d5bb88b218c7d72f267a90eb7f,2025-12-28T18:00:00Z,Arizona Cardinals,Cincinnati Bengals,bovada,7.0,-105,7.0075,-7.0,-115,-7.0075,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,draftkings,-7.0,-118,-7.012,7.0,-102,7.012,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,betus,-7.0,-110,-7.0,7.0,-110,7.0,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,fanduel,-7.5,-102,-7.488,7.5,-120,7.485,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,mybookieag,-7.0,-110,-7.0,7.0,-110,7.0,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,lowvig,-7.0,-105,-6.9925,7.0,-105,7.0075,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,betonlineag,-7.0,-110,-7.0,7.0,-110,7.0,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,williamhill_us,-7.0,-120,-7.015,7.0,100,7.495,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,betrivers,-7.0,-117,-7.0105,7.0,-109,7.0015,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,fanatics,-7.0,-110,-7.0,7.0,-110,7.0,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,betmgm,-7.0,-115,-7.0075,7.0,-105,7.0075,2025-12-24T02:17:24.218624+00:00,
8e7a26b4026e4eca7394cc523fa10a64,2025-12-28T18:00:00Z,Seattle Seahawks,Carolina Panthers,bovada,-7.0,-110,-7.0,7.0,-110,7.0,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,draftkings,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,betus,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,williamhill_us,-3.0,-113,-3.0045,3.0,-107,3.0045,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,fanduel,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,mybookieag,-3.0,-110,-3.0,3.0,-110,3.0,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,lowvig,-3.0,-110,-3.0,3.0,100,3.495,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,betonlineag,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,betrivers,-3.0,-114,-3.006,3.0,-112,2.997,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,betmgm,-3.0,-118,-3.012,3.0,-102,3.012,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,fanatics,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
e6721ef0adb705a8abcbedc2ef6dfb3a,2025-12-28T18:00:00Z,Pittsburgh Steelers,Cleveland Browns,bovada,-3.0,-115,-3.0075,3.0,-105,3.0075,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,draftkings,-6.5,-108,-6.497,6.5,-112,6.497,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,betus,-6.5,-115,-6.5075,6.5,-105,6.5075,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,williamhill_us,-6.5,-110,-6.5,6.5,-109,6.5015,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,fanduel,-6.5,-118,-6.512,6.5,-104,6.509,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,mybookieag,-6.5,-110,-6.5,6.5,-110,6.5,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,betrivers,-6.5,-113,-6.5045,6.5,-113,6.4955,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,fanatics,-6.5,-115,-6.5075,6.5,-105,6.5075,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,lowvig,-7.0,110,-6.48,7.0,-121,6.9835,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,betonlineag,-7.0,105,-6.4925,7.0,-125,6.9775,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,betmgm,-6.5,-115,-6.5075,6.5,-105,6.5075,2025-12-24T02:17:24.218624+00:00,
f960b282ac197513c9d80bd28baa7e38,2025-12-28T18:00:00Z,Jacksonville Jaguars,Indianapolis Colts,bovada,-7.0,100,-6.505,7.0,-120,6.985,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,draftkings,-5.5,-110,-5.5,5.5,-110,5.5,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,williamhill_us,-5.5,-107,-5.4955,5.5,-113,5.4955,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,fanduel,-5.5,-105,-5.4925,5.5,-115,5.4925,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,mybookieag,-5.5,-110,-5.5,5.5,-110,5.5,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,betus,-5.5,-105,-5.4925,5.5,-115,5.4925,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,betrivers,-5.5,-114,-5.506,5.5,-110,5.5,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,fanatics,-5.5,-110,-5.5,5.5,-110,5.5,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,betmgm,-5.5,-110,-5.5,5.5,-110,5.5,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,lowvig,-5.5,-102,-5.488,5.5,-108,5.503,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,betonlineag,-5.5,-107,-5.4955,5.5,-113,5.4955,2025-12-24T02:17:24.218624+00:00,
374166780155b8c14e867face95885ee,2025-12-28T18:00:00Z,Tampa Bay Buccaneers,Miami Dolphins,bovada,-5.5,-115,-5.5075,5.5,-105,5.5075,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,draftkings,-13.5,-108,-13.497,13.5,-112,13.497,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,williamhill_us,-13.5,-106,-13.494,13.5,-114,13.494,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,fanduel,-12.5,-115,-12.5075,12.5,-105,12.5075,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,mybookieag,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,betonlineag,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,lowvig,-13.5,-105,-13.4925,13.5,-105,13.5075,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,betus,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,betrivers,-13.5,-112,-13.503,13.5,-114,13.494,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,fanatics,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,betmgm,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
95bdb9f5b22f0491bfba1381637c5009,2025-12-28T18:00:00Z,New England Patriots,New York Jets,bovada,-13.5,-110,-13.5,13.5,-110,13.5,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,draftkings,-2.5,-115,-2.5075,2.5,-105,2.5075,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,betus,-2.5,-115,-2.5075,2.5,-105,2.5075,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,williamhill_us,-2.5,-115,-2.5075,2.5,-105,2.5075,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,fanduel,-3.0,-104,-2.991,3.0,-118,2.988,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,mybookieag,-2.5,-115,-2.5075,2.5,-105,2.5075,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,lowvig,-2.5,-112,-2.503,2.5,101,2.9975,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,betonlineag,-2.5,-116,-2.509,2.5,-104,2.509,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,betrivers,-3.0,-107,-2.9955,3.0,-120,2.985,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,fanatics,-2.5,-120,-2.515,2.5,100,2.995,2025-12-24T02:17:24.218624+00:00,
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,betmgm,-2.5,-115,-2.5075,2.5,-105,2.5075,2025-12-24T02:17:24.218624+00:00,
