game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type,game_time_et,is_lu,bet_team,bet_spread,bet_reason
0ff4e68cf39cc57ca7cf1276e4a44d2f,2025-11-23 18:00:00+00:00,12,SEA,TEN,-12.5,12.5,7.5+,True,False,30,24,6,False,True,5.5,13.2,-3.3000000000000007,-2.3000000000000007,Unlucky,Neutral,Unlucky vs Neutral,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
1a8f3d70399a5cad83c95196795ed77b,2025-11-23 18:00:00+00:00,12,NE,CIN,-7.5,7.5,7.5+,True,False,26,20,6,False,True,2.1000000000000014,0.1000000000000014,0.3000000000000007,0.0999999999999996,Neutral,Neutral,Neutral vs Neutral,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
27f50ddbc4c3fbad10398c5187a28dc7,2025-11-23 21:05:00+00:00,12,CLE,LV,3.5,3.5,3.5-7,False,True,24,10,14,True,False,8.0,-2.5,4.199999999999999,-2.3999999999999986,Lucky,Neutral,Lucky vs Neutral,Sun 2025-11-23 16:05 ET,False,n/a,n/a,n/a
4553ba763cb3cfcfc33fd62672a2057f,2025-11-23 21:25:00+00:00,12,PHI,DAL,-3.0,3.0,0-3,True,False,21,24,-3,False,True,0.1000000000000014,-1.8000000000000007,-2.0,4.600000000000001,Neutral,Lucky,Neutral vs Lucky,Sun 2025-11-23 16:25 ET,False,n/a,n/a,n/a
535bbe97d4e56494b039ade88459c338,2025-11-23 18:00:00+00:00,12,NYG,DET,13.5,13.5,7.5+,False,True,27,34,-7,True,False,5.0,5.199999999999999,-1.6000000000000014,-6.4,Neutral,Unlucky,Neutral vs Unlucky,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
7159d60c7a31c7d593167637723d7663,2025-11-23 18:00:00+00:00,12,NYJ,BAL,13.5,13.5,7.5+,False,True,10,23,-13,True,False,-6.600000000000001,5.0,-8.5,1.0,Unlucky,Neutral,Unlucky vs Neutral,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
8b39d8dc550ced94f9faa91878ebf6b6,2025-11-23 18:00:00+00:00,12,IND,KC,3.5,3.5,3.5-7,False,True,20,23,-3,True,False,2.5,-1.6000000000000014,1.1999999999999993,-2.8000000000000007,Neutral,Neutral,Neutral vs Neutral,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
8c2d6a56aa63f42227f18a18fc3d2146,2025-11-23 21:25:00+00:00,12,ATL,NO,1.5,1.5,0-3,False,True,24,10,14,True,False,2.6999999999999997,-6.199999999999999,-2.1000000000000014,-3.1000000000000014,Neutral,Unlucky,Neutral vs Unlucky,Sun 2025-11-23 16:25 ET,False,n/a,n/a,n/a
90391be251d876bb41d36978a43c7ac2,2025-11-25 01:15:00+00:00,12,CAR,SF,7.5,7.5,7.5+,False,True,9,20,-11,False,True,-6.800000000000001,-1.5,6.800000000000001,10.7,Lucky,Lucky,Lucky vs Lucky,Mon 2025-11-24 20:15 ET,False,n/a,n/a,n/a
91019a528f43cd28965fdc68a3f3ef85,2025-11-23 18:00:00+00:00,12,MIN,GB,6.5,6.5,3.5-7,False,True,6,23,-17,False,True,-5.5,-2.1000000000000014,-4.600000000000001,2.8000000000000007,Unlucky,Neutral,Unlucky vs Neutral,Sun 2025-11-23 13:00 ET,False,n/a,n/a,n/a
9e7119f5a24471c39145663b84f100b2,2025-11-24 01:20:00+00:00,12,TB,LAR,7.0,7.0,3.5-7,False,True,7,34,-27,False,True,-4.6,3.5,6.5,3.899999999999999,Lucky,Lucky,Lucky vs Lucky,Sun 2025-11-23 20:20 ET,False,n/a,n/a,n/a
c8913b70b63ae247f23a4e1dec08c668,2025-11-23 18:00:00+00:00,12,PIT,CHI,3.0,3.0,0-3,False,True,28,31,-3,False,True,2.1000000000000014,8.2,11.1,-4.300000000000001,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-23 13:00 ET,True,CHI,-3.0,"CHI unlucky (-4.3), PIT lucky (+11.1)"
cd2e0964817c30ad3f5144ea49b55f2b,2025-11-21 01:15:00+00:00,12,BUF,HOU,-5.5,5.5,3.5-7,True,False,19,23,-4,False,True,0.8999999999999986,2.3999999999999986,14.8,-4.600000000000001,Lucky,Unlucky,Lucky vs Unlucky,Thu 2025-11-20 20:15 ET,True,HOU,5.5,"HOU unlucky (-4.6), BUF lucky (+14.8)"
e32e0030899c06fdf2c74745ca27d85a,2025-11-23 21:05:00+00:00,12,JAX,ARI,-2.5,2.5,0-3,True,False,27,24,3,True,False,2.6999999999999997,0.8999999999999986,3.5,1.1000000000000014,Lucky,Neutral,Lucky vs Neutral,Sun 2025-11-23 16:05 ET,False,n/a,n/a,n/a
