player,player_id,date,matchup,result,minutes,fgm,fga,fg_pct,threes_made,threes_attempted,three_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,opponent,home_away,player_normalized,dnp
John Konchar,1629723,2024-10-23,MEM @ UTA,W,15.0,1,1,1.0,1,1,1.0,2,2,1.0,1,4,5,1,0,0,0,2,5,-4,UTA,AWAY,John Konchar,False
John Konchar,1629723,2024-10-25,MEM @ HOU,L,22.0,2,3,0.667,2,3,0.667,1,2,0.5,2,4,6,2,2,1,1,2,7,-7,HOU,AWAY,John Konchar,False
John Konchar,1629723,2024-10-26,MEM vs. ORL,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ORL,HOME,John Konchar,True
John Konchar,1629723,2024-10-28,MEM vs. CHI,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CHI,HOME,John Konchar,True
John Konchar,1629723,2024-10-30,MEM vs. BKN,L,19.0,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,0,0,1,1,0,3,-2,BKN,HOME,John Konchar,False
John Konchar,1629723,2024-10-31,MEM vs. MIL,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,MIL,HOME,John Konchar,True
John Konchar,1629723,2024-11-02,MEM @ PHI,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,PHI,AWAY,John Konchar,True
John Konchar,1629723,2024-11-04,MEM @ BRK,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,BRK,AWAY,John Konchar,True
John Konchar,1629723,2024-11-06,MEM vs. LAL,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,LAL,HOME,John Konchar,True
John Konchar,1629723,2024-11-08,MEM vs. WAS,W,20.0,0,2,0.0,0,2,0.0,0,0,0.0,2,0,2,2,1,2,0,0,0,4,WAS,HOME,John Konchar,False
John Konchar,1629723,2024-11-10,MEM @ POR,W,23.0,2,5,0.4,0,3,0.0,0,0,0.0,1,5,6,1,0,1,1,1,4,14,POR,AWAY,John Konchar,False
John Konchar,1629723,2024-11-13,MEM @ LAL,L,11.0,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,0,1,0,-12,LAL,AWAY,John Konchar,False
John Konchar,1629723,2024-11-15,MEM @ GSW,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,GSW,AWAY,John Konchar,True
John Konchar,1629723,2024-11-17,MEM vs. DEN,W,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,DEN,HOME,John Konchar,False
John Konchar,1629723,2024-11-19,MEM vs. DEN,L,11.0,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,0,2,0,1,1,0,6,DEN,HOME,John Konchar,False
John Konchar,1629723,2024-11-20,MEM vs. PHI,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,PHI,HOME,John Konchar,True
John Konchar,1629723,2024-11-23,MEM @ CHI,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CHI,AWAY,John Konchar,True
John Konchar,1629723,2024-11-25,MEM vs. POR,W,4.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,1,2,3,-1,POR,HOME,John Konchar,False
John Konchar,1629723,2024-11-27,MEM vs. DET,W,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,DET,HOME,John Konchar,False
John Konchar,1629723,2024-11-29,MEM vs. NOP,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,NOP,HOME,John Konchar,True
John Konchar,1629723,2024-12-01,MEM vs. IND,W,2.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,IND,HOME,John Konchar,False
John Konchar,1629723,2024-12-03,MEM @ DAL,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,DAL,AWAY,John Konchar,True
John Konchar,1629723,2024-12-05,MEM vs. SAC,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SAC,HOME,John Konchar,True
John Konchar,1629723,2024-12-07,MEM @ BOS,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,BOS,AWAY,John Konchar,True
John Konchar,1629723,2024-12-08,MEM @ WAS,W,22.0,3,4,0.75,1,2,0.5,0,0,0.0,4,4,8,2,2,1,1,1,7,9,WAS,AWAY,John Konchar,False
