PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,DEF_RATING,STL,BLK,DREB,DEF_WS,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,TEAM_DEF_RATING,DEF_IMPACT,MIN_PG,STL_PG,BLK_PG,DREB_PG
1642864,Hugo González,1610612738,BOS,34,508.7816666666667,104.5,22,10,82,2.89,137.0,147.0,110.0,426.0,114.3,9.799999999999997,14.964166666666667,0.6470588235294118,0.29411764705882354,2.411764705882353
1631246,Vince Williams Jr.,1610612763,MEM,25,546.9166666666666,104.6,18,13,87,3.0,188.0,184.0,139.0,466.0,114.0,9.400000000000006,21.876666666666665,0.72,0.52,3.48
1642905,Yang Hansen,1610612757,POR,23,196.54,107.0,1,8,30,0.97,103.0,66.0,73.0,174.0,116.0,9.0,8.545217391304348,0.043478260869565216,0.34782608695652173,1.3043478260869565
1642928,Dylan Cardwell,1610612758,SAC,14,250.55833333333334,110.5,10,22,48,0.96,78.0,81.0,64.0,264.0,119.2,8.700000000000003,17.89702380952381,0.7142857142857143,1.5714285714285714,3.4285714285714284
1630587,Isaiah Livers,1610612756,PHX,20,210.75833333333333,103.8,8,6,28,1.24,78.0,66.0,56.0,210.0,112.2,8.400000000000006,10.537916666666666,0.4,0.3,1.4
1631103,Malaki Branham,1610612764,WAS,23,216.82833333333335,112.4,9,3,27,0.71,94.0,91.0,75.0,236.0,120.8,8.399999999999991,9.42731884057971,0.391304347826087,0.13043478260869565,1.173913043478261
1641705,Victor Wembanyama,1610612759,SAS,26,752.78,103.3,23,70,236,4.42,261.0,187.0,173.0,552.0,111.6,8.299999999999997,28.95307692307692,0.8846153846153846,2.6923076923076925,9.076923076923077
1641842,Ronald Holland II,1610612765,DET,36,755.8933333333333,101.5,49,13,112,4.95,254.0,228.0,226.0,658.0,109.7,8.200000000000003,20.997037037037035,1.3611111111111112,0.3611111111111111,3.111111111111111
1630702,Jaden Hardy,1610612742,DAL,28,336.37833333333333,104.9,7,2,30,1.86,138.0,96.0,102.0,364.0,113.0,8.099999999999994,12.013511904761904,0.25,0.07142857142857142,1.0714285714285714
203937,Kyle Anderson,1610612762,UTA,13,257.87166666666667,113.7,18,5,33,0.75,103.0,102.0,63.0,276.0,121.8,8.099999999999994,19.83628205128205,1.3846153846153846,0.38461538461538464,2.5384615384615383
1642355,Bronny James,1610612747,LAL,21,153.44166666666666,109.1,9,1,6,0.64,84.0,50.0,40.0,182.0,117.1,8.0,7.306746031746032,0.42857142857142855,0.047619047619047616,0.2857142857142857
1629726,Garrison Mathews,1610612754,IND,15,196.1,108.0,6,3,15,0.91,52.0,68.0,50.0,196.0,116.0,8.0,13.073333333333332,0.4,0.2,1.0
1631132,Christian Koloko,1610612763,MEM,13,200.90666666666667,106.0,10,13,26,1.05,78.0,55.0,56.0,194.0,114.0,8.0,15.454358974358975,0.7692307692307693,1.0,2.0
1631207,Dalen Terry,1610612741,CHI,25,261.2266666666667,109.2,17,8,29,1.13,94.0,73.0,100.0,250.0,117.2,8.0,10.449066666666667,0.68,0.32,1.16
1642484,RayJ Dennis,1610612737,ATL,14,171.78333333333333,106.9,3,4,15,0.84,68.0,46.0,65.0,180.0,114.8,7.8999999999999915,12.270238095238096,0.21428571428571427,0.2857142857142857,1.0714285714285714
1628371,Jonathan Isaac,1610612753,ORL,34,353.15166666666664,105.6,13,18,65,1.88,126.0,107.0,112.0,354.0,113.4,7.800000000000011,10.386813725490196,0.38235294117647056,0.5294117647058824,1.911764705882353
1642275,Tidjane Salaün,1610612766,CHA,25,417.515,108.8,11,6,89,1.86,177.0,113.0,116.0,422.0,116.6,7.799999999999997,16.700599999999998,0.44,0.24,3.56
1631117,Walker Kessler,1610612762,UTA,5,153.98,114.0,7,9,31,0.42,64.0,59.0,36.0,150.0,121.8,7.799999999999997,30.796,1.4,1.8,6.2
1631255,Karlo Matković,1610612740,NOP,30,374.18833333333333,111.4,8,24,71,1.37,157.0,116.0,148.0,384.0,118.9,7.5,12.472944444444444,0.26666666666666666,0.8,2.3666666666666667
1630549,Day'Ron Sharpe,1610612751,BKN,37,660.8866666666667,109.1,37,18,144,2.84,281.0,170.0,210.0,674.0,116.6,7.5,17.8618018018018,1.0,0.4864864864864865,3.891891891891892
1630591,Jalen Suggs,1610612753,ORL,23,583.7333333333333,106.1,43,12,67,3.11,204.0,127.0,182.0,594.0,113.4,7.300000000000011,25.379710144927536,1.8695652173913044,0.5217391304347826,2.9130434782608696
1642352,Keshad Johnson,1610612748,MIA,17,138.24833333333333,104.8,5,4,21,0.78,48.0,35.0,39.0,160.0,112.1,7.299999999999997,8.132254901960785,0.29411764705882354,0.23529411764705882,1.2352941176470589
1631119,Jaylin Williams,1610612760,OKC,27,495.365,98.2,18,15,118,3.7,152.0,122.0,121.0,394.0,105.4,7.200000000000003,18.346851851851852,0.6666666666666666,0.5555555555555556,4.37037037037037
203932,Aaron Gordon,1610612743,DEN,19,528.635,109.7,12,4,88,2.14,126.0,128.0,143.0,580.0,116.7,7.0,27.822894736842105,0.631578947368421,0.21052631578947367,4.631578947368421
1630611,Gui Santos,1610612744,GSW,32,366.995,105.3,15,5,51,1.9,142.0,118.0,106.0,372.0,112.2,6.900000000000006,11.46859375,0.46875,0.15625,1.59375
203500,Steven Adams,1610612745,HOU,30,677.9316666666666,105.8,22,18,121,3.51,284.0,214.0,173.0,652.0,112.7,6.900000000000006,22.59772222222222,0.7333333333333333,0.6,4.033333333333333
1630643,Jay Huff,1610612754,IND,41,815.895,109.2,17,88,112,3.47,289.0,273.0,225.0,850.0,116.0,6.799999999999997,19.899878048780486,0.4146341463414634,2.1463414634146343,2.731707317073171
1627752,Taurean Prince,1610612749,MIL,8,168.93333333333334,109.4,6,2,13,0.74,58.0,43.0,65.0,174.0,116.2,6.799999999999997,21.116666666666667,0.75,0.25,1.625
1631124,Julian Strawther,1610612743,DEN,20,187.67166666666665,110.1,1,1,23,0.77,82.0,46.0,66.0,186.0,116.7,6.6000000000000085,9.383583333333332,0.05,0.05,1.15
1631128,Christian Braun,1610612743,DEN,14,404.04,110.3,9,6,39,1.58,135.0,119.0,111.0,420.0,116.7,6.400000000000006,28.860000000000003,0.6428571428571429,0.42857142857142855,2.7857142857142856
1630631,Jose Alvarado,1610612740,NOP,35,775.8633333333333,112.5,35,4,85,2.54,281.0,283.0,239.0,818.0,118.9,6.400000000000006,22.16752380952381,1.0,0.11428571428571428,2.4285714285714284
1630538,Bones Hyland,1610612750,MIN,32,445.07666666666665,106.0,17,7,39,2.32,122.0,111.0,114.0,436.0,112.4,6.400000000000006,13.908645833333333,0.53125,0.21875,1.21875
1642862,Liam McNeeley,1610612766,CHA,27,335.92,110.2,5,3,48,1.32,124.0,96.0,93.0,324.0,116.6,6.3999999999999915,12.441481481481482,0.18518518518518517,0.1111111111111111,1.7777777777777777
1629599,Amir Coffey,1610612749,MIL,23,177.895,109.9,2,2,12,0.74,75.0,56.0,93.0,174.0,116.2,6.299999999999997,7.734565217391305,0.08695652173913043,0.08695652173913043,0.5217391304347826
1630322,Lindy Waters III,1610612759,SAS,23,161.96666666666667,105.3,4,0,18,0.86,45.0,56.0,35.0,166.0,111.6,6.299999999999997,7.042028985507247,0.17391304347826086,0.0,0.782608695652174
1641757,Jordan Miller,1610612746,LAC,19,301.50333333333333,110.5,7,3,41,1.16,122.0,86.0,107.0,332.0,116.7,6.200000000000003,15.86859649122807,0.3684210526315789,0.15789473684210525,2.1578947368421053
1630574,Ariel Hukporti,1610612752,NYK,26,239.66833333333332,109.6,5,15,41,1.01,86.0,73.0,82.0,208.0,115.7,6.1000000000000085,9.21801282051282,0.19230769230769232,0.5769230769230769,1.5769230769230769
202691,Klay Thompson,1610612742,DAL,38,843.605,106.9,15,12,83,4.22,325.0,283.0,306.0,972.0,113.0,6.099999999999994,22.200131578947367,0.39473684210526316,0.3157894736842105,2.1842105263157894
1642849,Nolan Traore,1610612751,BKN,18,295.9066666666667,110.5,8,5,18,1.13,124.0,82.0,79.0,294.0,116.6,6.099999999999994,16.43925925925926,0.4444444444444444,0.2777777777777778,1.0
1641871,Duop Reath,1610612757,POR,29,220.02,109.9,5,6,22,0.9,111.0,75.0,76.0,196.0,116.0,6.099999999999994,7.586896551724139,0.1724137931034483,0.20689655172413793,0.7586206896551724
1629674,Neemias Queta,1610612738,BOS,37,918.8033333333333,108.5,30,46,190,4.06,261.0,282.0,231.0,712.0,114.3,5.799999999999997,24.83252252252252,0.8108108108108109,1.2432432432432432,5.135135135135135
1628997,Caleb Martin,1610612742,DAL,34,355.0083333333333,107.3,17,4,41,1.78,147.0,92.0,139.0,412.0,113.0,5.700000000000003,10.441421568627451,0.5,0.11764705882352941,1.2058823529411764
1628380,Zach Collins,1610612741,CHI,10,183.73666666666668,111.6,2,4,40,0.65,68.0,39.0,36.0,186.0,117.2,5.6000000000000085,18.37366666666667,0.2,0.4,4.0
1642857,Kasparas Jakučionis,1610612748,MIA,14,179.40333333333334,106.5,8,0,15,0.91,58.0,46.0,65.0,180.0,112.1,5.599999999999994,12.81452380952381,0.5714285714285714,0.0,1.0714285714285714
1628374,Lauri Markkanen,1610612762,UTA,33,1187.2133333333334,116.2,34,16,171,2.68,487.0,388.0,359.0,1194.0,121.8,5.599999999999994,35.97616161616162,1.0303030303030303,0.48484848484848486,5.181818181818182
1641790,PJ Hall,1610612766,CHA,15,153.925,111.0,1,9,29,0.6,62.0,52.0,49.0,152.0,116.6,5.599999999999994,10.261666666666667,0.06666666666666667,0.6,1.9333333333333333
1631243,Mouhamed Gueye,1610612737,ATL,40,641.2583333333333,109.2,31,24,94,2.67,223.0,216.0,176.0,644.0,114.8,5.599999999999994,16.031458333333333,0.775,0.6,2.35
203935,Marcus Smart,1610612747,LAL,29,824.7516666666667,111.6,41,11,70,2.95,323.0,242.0,258.0,866.0,117.1,5.5,28.43971264367816,1.4137931034482758,0.3793103448275862,2.413793103448276
1629013,Landry Shamet,1610612752,NYK,15,313.815,110.2,6,3,23,1.29,102.0,99.0,105.0,298.0,115.7,5.5,20.921,0.4,0.2,1.5333333333333334
1629001,De'Anthony Melton,1610612744,GSW,16,328.4816666666667,106.8,23,8,30,1.59,111.0,86.0,66.0,350.0,112.2,5.400000000000006,20.530104166666668,1.4375,0.5,1.875
1642345,Oso Ighodaro,1610612756,PHX,40,780.8833333333333,106.8,35,22,121,3.8,279.0,231.0,205.0,720.0,112.2,5.400000000000006,19.522083333333335,0.875,0.55,3.025
1629750,Javonte Green,1610612765,DET,38,755.05,104.3,54,14,79,4.35,310.0,259.0,234.0,676.0,109.7,5.400000000000006,19.86973684210526,1.4210526315789473,0.3684210526315789,2.0789473684210527
1642920,Kobe Sanders,1610612746,LAC,32,635.9266666666666,111.4,18,4,59,2.33,229.0,178.0,227.0,654.0,116.7,5.299999999999997,19.872708333333332,0.5625,0.125,1.84375
203497,Rudy Gobert,1610612750,MIN,40,1267.6916666666666,107.2,25,66,298,6.05,452.0,336.0,391.0,1242.0,112.4,5.200000000000003,31.692291666666666,0.625,1.65,7.45
1630541,Moses Moody,1610612744,GSW,39,948.305,107.1,36,25,89,4.66,388.0,296.0,325.0,966.0,112.2,5.1000000000000085,24.31551282051282,0.9230769230769231,0.6410256410256411,2.282051282051282
1641740,Jaylen Clark,1610612750,MIN,38,540.7833333333333,107.3,31,6,40,2.61,161.0,159.0,130.0,518.0,112.4,5.1000000000000085,14.231140350877192,0.8157894736842105,0.15789473684210525,1.0526315789473684
1642366,Quinten Post,1610612744,GSW,41,740.3533333333334,107.1,21,22,119,3.58,285.0,195.0,249.0,742.0,112.2,5.1000000000000085,18.05739837398374,0.5121951219512195,0.5365853658536586,2.902439024390244
1630811,Keaton Wallace,1610612737,ATL,35,426.56333333333333,109.7,20,4,42,1.71,163.0,118.0,122.0,408.0,114.8,5.099999999999994,12.18752380952381,0.5714285714285714,0.11428571428571428,1.2
203994,Jusuf Nurkić,1610612762,UTA,32,829.9516666666667,116.8,45,14,232,1.74,348.0,228.0,307.0,840.0,121.8,5.0,25.935989583333335,1.40625,0.4375,7.25
1630194,Paul Reed,1610612765,DET,30,367.1766666666667,104.7,27,19,71,2.07,154.0,109.0,131.0,328.0,109.7,5.0,12.239222222222223,0.9,0.6333333333333333,2.3666666666666667
203939,Dwight Powell,1610612742,DAL,27,348.04,108.0,11,9,53,1.61,119.0,103.0,90.0,374.0,113.0,5.0,12.890370370370372,0.4074074074074074,0.3333333333333333,1.962962962962963
1641772,Nae'Qwan Tomlin,1610612739,CLE,31,481.1716666666667,109.2,22,23,50,2.02,156.0,135.0,154.0,416.0,114.2,5.0,15.521666666666667,0.7096774193548387,0.7419354838709677,1.6129032258064515
1642853,Rasheer Fleming,1610612756,PHX,23,164.72833333333332,107.3,6,6,14,0.78,81.0,55.0,61.0,188.0,112.2,4.900000000000006,7.162101449275362,0.2608695652173913,0.2608695652173913,0.6086956521739131
1631123,Jamaree Bouyea,1610612756,PHX,19,279.6116666666667,107.3,12,7,29,1.32,100.0,81.0,52.0,270.0,112.2,4.900000000000006,14.716403508771931,0.631578947368421,0.3684210526315789,1.5263157894736843
1630173,Precious Achiuwa,1610612758,SAC,34,706.3333333333334,114.3,30,19,124,1.95,230.0,251.0,241.0,800.0,119.2,4.900000000000006,20.77450980392157,0.8823529411764706,0.5588235294117647,3.6470588235294117
1641717,Cason Wallace,1610612760,OKC,39,1046.7533333333333,100.5,83,9,85,7.05,322.0,261.0,211.0,854.0,105.4,4.900000000000006,26.83982905982906,2.128205128205128,0.23076923076923078,2.1794871794871793
1641712,Rayan Rupert,1610612757,POR,34,376.3016666666667,111.1,12,2,43,1.37,144.0,115.0,107.0,384.0,116.0,4.900000000000006,11.067696078431373,0.35294117647058826,0.058823529411764705,1.2647058823529411
1642867,Collin Murray-Boyles,1610612761,TOR,35,736.32,107.2,32,21,90,3.5,262.0,202.0,199.0,650.0,112.1,4.8999999999999915,21.037714285714287,0.9142857142857143,0.6,2.5714285714285716
1628379,Luke Kennard,1610612737,ATL,36,738.0816666666667,109.9,28,2,54,2.93,278.0,217.0,245.0,748.0,114.8,4.8999999999999915,20.50226851851852,0.7777777777777778,0.05555555555555555,1.5
1642272,Jared McCain,1610612755,PHI,30,517.9083333333333,108.6,22,1,62,2.34,165.0,145.0,137.0,540.0,113.4,4.800000000000011,17.26361111111111,0.7333333333333333,0.03333333333333333,2.066666666666667
1642261,Dalton Knecht,1610612747,LAL,33,441.1566666666667,112.3,8,9,44,1.46,200.0,138.0,110.0,452.0,117.1,4.799999999999997,13.368383838383838,0.24242424242424243,0.2727272727272727,1.3333333333333333
202331,Paul George,1610612755,PHI,22,655.7233333333334,108.7,29,12,103,2.85,176.0,191.0,194.0,644.0,113.4,4.700000000000003,29.805606060606063,1.3181818181818181,0.5454545454545454,4.681818181818182
1631248,Baylor Scheierman,1610612738,BOS,34,402.87833333333333,109.6,16,2,45,1.68,93.0,135.0,66.0,356.0,114.3,4.700000000000003,11.84936274509804,0.47058823529411764,0.058823529411764705,1.3235294117647058
1630182,Josh Green,1610612766,CHA,16,256.49,112.0,10,0,14,0.89,109.0,84.0,67.0,278.0,116.6,4.599999999999994,16.030625,0.625,0.0,0.875
1642364,Jamir Watkins,1610612764,WAS,14,161.69333333333333,116.2,4,3,29,0.37,77.0,81.0,60.0,172.0,120.8,4.599999999999994,11.549523809523809,0.2857142857142857,0.21428571428571427,2.0714285714285716
1631323,Simone Fontecchio,1610612748,MIA,37,596.42,107.6,17,5,82,2.81,253.0,201.0,223.0,630.0,112.1,4.5,16.11945945945946,0.4594594594594595,0.13513513513513514,2.2162162162162162
1627936,Alex Caruso,1610612760,OKC,29,535.4966666666667,101.0,40,11,65,3.59,146.0,152.0,92.0,418.0,105.4,4.400000000000006,18.465402298850574,1.3793103448275863,0.3793103448275862,2.2413793103448274
1630188,Jalen Smith,1610612741,CHI,33,600.395,112.8,11,27,149,1.94,210.0,187.0,178.0,638.0,117.2,4.400000000000006,18.193787878787877,0.3333333333333333,0.8181818181818182,4.515151515151516
1629004,Svi Mykhailiuk,1610612762,UTA,35,867.2266666666667,117.4,17,3,64,1.64,345.0,261.0,299.0,922.0,121.8,4.3999999999999915,24.77790476190476,0.4857142857142857,0.08571428571428572,1.8285714285714285
1642265,Rob Dillingham,1610612750,MIN,32,312.03833333333336,108.1,17,3,34,1.45,145.0,112.0,76.0,332.0,112.4,4.300000000000011,9.751197916666667,0.53125,0.09375,1.0625
1630175,Cole Anthony,1610612749,MIL,28,413.17833333333334,111.9,18,8,59,1.48,181.0,109.0,150.0,408.0,116.2,4.299999999999997,14.756369047619048,0.6428571428571429,0.2857142857142857,2.107142857142857
204456,T.J. McConnell,1610612754,IND,29,505.5683333333333,111.7,35,6,54,1.8,155.0,194.0,147.0,566.0,116.0,4.299999999999997,17.4333908045977,1.206896551724138,0.20689655172413793,1.8620689655172413
1642450,Daniss Jenkins,1610612765,DET,31,507.7916666666667,105.5,27,3,39,2.7,206.0,168.0,167.0,468.0,109.7,4.200000000000003,16.380376344086024,0.8709677419354839,0.0967741935483871,1.2580645161290323
1642363,Nique Clifford,1610612758,SAC,37,687.8683333333333,115.0,23,9,79,1.78,257.0,225.0,177.0,728.0,119.2,4.200000000000003,18.591036036036037,0.6216216216216216,0.24324324324324326,2.135135135135135
1642349,Ajay Mitchell,1610612760,OKC,39,1027.3516666666667,101.3,56,13,108,6.72,334.0,257.0,206.0,780.0,105.4,4.1000000000000085,26.34235042735043,1.435897435897436,0.3333333333333333,2.769230769230769
1628366,Lonzo Ball,1610612739,CLE,28,619.3416666666667,110.1,36,8,89,2.5,227.0,158.0,209.0,582.0,114.2,4.1000000000000085,22.11934523809524,1.2857142857142858,0.2857142857142857,3.1785714285714284
1642854,Asa Newell,1610612737,ATL,31,330.2033333333333,110.7,11,10,35,1.27,119.0,92.0,108.0,366.0,114.8,4.099999999999994,10.651720430107526,0.3548387096774194,0.3225806451612903,1.1290322580645162
201950,Jrue Holiday,1610612757,POR,14,437.895,111.9,20,3,54,1.56,193.0,146.0,153.0,458.0,116.0,4.099999999999994,31.278214285714284,1.4285714285714286,0.21428571428571427,3.857142857142857
1631221,Collin Gillespie,1610612756,PHX,40,1118.5583333333334,108.2,58,11,124,5.07,432.0,329.0,316.0,1166.0,112.2,4.0,27.963958333333334,1.45,0.275,3.1
1642877,Micah Peavy,1610612740,NOP,36,562.7383333333333,114.9,22,5,46,1.48,224.0,193.0,179.0,580.0,118.9,4.0,15.63162037037037,0.6111111111111112,0.1388888888888889,1.2777777777777777
1642907,Cedric Coward,1610612763,MEM,36,959.8783333333333,110.0,20,11,184,3.91,388.0,318.0,246.0,920.0,114.0,4.0,26.663287037037037,0.5555555555555556,0.3055555555555556,5.111111111111111
1628418,Thomas Bryant,1610612739,CLE,30,279.335,110.3,7,12,55,1.12,109.0,97.0,95.0,270.0,114.2,3.9000000000000057,9.311166666666667,0.23333333333333334,0.4,1.8333333333333333
1642274,Yves Missi,1610612740,NOP,35,636.325,115.0,12,43,92,1.62,246.0,176.0,206.0,654.0,118.9,3.9000000000000057,18.180714285714288,0.34285714285714286,1.2285714285714286,2.6285714285714286
1630529,Herbert Jones,1610612740,NOP,23,651.0566666666666,115.1,38,7,59,1.65,245.0,203.0,251.0,724.0,118.9,3.8000000000000114,28.306811594202895,1.6521739130434783,0.30434782608695654,2.5652173913043477
1631170,Jaime Jaquez Jr.,1610612748,MIA,37,1065.665,108.3,29,8,145,4.76,419.0,383.0,334.0,1088.0,112.1,3.799999999999997,28.801756756756756,0.7837837837837838,0.21621621621621623,3.918918918918919
1631247,Luke Travers,1610612739,CLE,12,103.09166666666667,110.5,7,4,15,0.41,29.0,29.0,38.0,120.0,114.2,3.700000000000003,8.590972222222222,0.5833333333333334,0.3333333333333333,1.25
1641764,Brandin Podziemski,1610612744,GSW,41,1093.1066666666666,108.5,43,7,152,4.85,458.0,342.0,350.0,1166.0,112.2,3.700000000000003,26.661138211382113,1.048780487804878,0.17073170731707318,3.707317073170732
201572,Brook Lopez,1610612746,LAC,33,564.6516666666666,113.0,14,32,77,1.75,233.0,186.0,194.0,548.0,116.7,3.700000000000003,17.110656565656566,0.42424242424242425,0.9696969696969697,2.3333333333333335
1628989,Kevin Huerter,1610612741,CHI,35,849.1633333333333,113.5,30,21,113,2.58,306.0,279.0,246.0,956.0,117.2,3.700000000000003,24.26180952380952,0.8571428571428571,0.6,3.2285714285714286
1642264,Stephon Castle,1610612759,SAS,31,959.1533333333333,107.9,40,8,125,4.49,364.0,261.0,258.0,928.0,111.6,3.6999999999999886,30.940430107526883,1.2903225806451613,0.25806451612903225,4.032258064516129
1641711,Gradey Dick,1610612761,TOR,42,667.5516666666666,108.4,28,5,65,3.04,224.0,262.0,150.0,650.0,112.1,3.6999999999999886,15.8940873015873,0.6666666666666666,0.11904761904761904,1.5476190476190477
1629655,Daniel Gafford,1610612742,DAL,29,601.8766666666667,109.4,23,38,130,2.53,207.0,200.0,191.0,694.0,113.0,3.5999999999999943,20.754367816091953,0.7931034482758621,1.3103448275862069,4.482758620689655
1631321,Sidy Cissoko,1610612757,POR,36,751.7066666666667,112.4,24,9,48,2.49,316.0,237.0,246.0,788.0,116.0,3.5999999999999943,20.88074074074074,0.6666666666666666,0.25,1.3333333333333333
204001,Kristaps Porziņģis,1610612737,ATL,17,413.09833333333336,111.3,9,22,66,1.5,146.0,114.0,169.0,448.0,114.8,3.5,24.299901960784315,0.5294117647058824,1.2941176470588236,3.8823529411764706
1628963,Marvin Bagley III,1610612764,WAS,33,640.1566666666666,117.3,17,23,104,1.23,275.0,217.0,235.0,622.0,120.8,3.5,19.398686868686866,0.5151515151515151,0.696969696969697,3.1515151515151514
1629048,Goga Bitadze,1610612753,ORL,36,613.0866666666667,109.9,30,45,114,2.51,212.0,174.0,215.0,664.0,113.4,3.5,17.030185185185186,0.8333333333333334,1.25,3.1666666666666665
1641748,Andre Jackson Jr.,1610612749,MIL,16,106.30333333333333,112.8,5,2,8,0.35,67.0,23.0,44.0,94.0,116.2,3.4000000000000057,6.643958333333333,0.3125,0.125,0.5
1630696,Dru Smith,1610612748,MIA,40,674.2916666666666,108.7,59,12,67,3.01,301.0,243.0,244.0,698.0,112.1,3.3999999999999915,16.857291666666665,1.475,0.3,1.675
1630249,Vít Krejčí,1610612737,ATL,38,912.34,111.4,34,12,70,3.26,317.0,287.0,287.0,970.0,114.8,3.3999999999999915,24.008947368421055,0.8947368421052632,0.3157894736842105,1.8421052631578947
1631106,Tari Eason,1610612745,HOU,21,497.835,109.4,24,13,85,2.14,194.0,117.0,158.0,484.0,112.7,3.299999999999997,23.70642857142857,1.1428571428571428,0.6190476190476191,4.0476190476190474
1630679,Ethan Thompson,1610612754,IND,18,276.1383333333333,112.8,9,5,20,0.86,68.0,97.0,56.0,280.0,116.0,3.200000000000003,15.341018518518517,0.5,0.2777777777777778,1.1111111111111112
1630692,Jordan Goodwin,1610612756,PHX,37,797.1333333333333,109.0,51,7,99,3.39,294.0,240.0,195.0,736.0,112.2,3.200000000000003,21.544144144144145,1.3783783783783783,0.1891891891891892,2.675675675675676
1630596,Evan Mobley,1610612739,CLE,36,1194.3483333333334,111.1,35,67,229,4.4,403.0,350.0,356.0,1118.0,114.2,3.1000000000000085,33.17634259259259,0.9722222222222222,1.8611111111111112,6.361111111111111
202710,Jimmy Butler III,1610612744,GSW,36,1128.8766666666668,109.2,51,8,121,4.78,416.0,331.0,367.0,1208.0,112.2,3.0,31.35768518518519,1.4166666666666667,0.2222222222222222,3.361111111111111
1628991,Jaren Jackson Jr.,1610612763,MEM,37,1125.16,111.0,33,55,173,4.21,451.0,378.0,306.0,1024.0,114.0,3.0,30.409729729729733,0.8918918918918919,1.4864864864864864,4.675675675675675
