player,player_id,date,matchup,result,minutes,fgm,fga,fg_pct,threes_made,threes_attempted,three_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,opponent,home_away,player_normalized
Lonnie Walker IV,1629022,2025-04-13,PHI vs. CHI,L,37.0,11,23,0.478,8,15,0.533,1,1,1.0,1,5,6,2,0,0,0,0,31,-14,CHI,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-11,PHI vs. ATL,L,24.0,5,14,0.357,2,6,0.333,0,0,0.0,0,5,5,3,1,1,3,5,12,-12,ATL,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-09,PHI @ WAS,W,29.0,7,17,0.412,3,11,0.273,7,8,0.875,0,0,0,1,1,0,3,3,24,12,WAS,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-07,PHI @ MIA,L,40.0,10,18,0.556,6,13,0.462,3,4,0.75,0,1,1,2,0,0,2,3,29,-8,MIA,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-05,PHI vs. MIN,L,38.0,6,12,0.5,3,8,0.375,3,5,0.6,0,3,3,5,0,1,0,2,18,-2,MIN,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-03,PHI vs. MIL,L,17.0,2,7,0.286,0,4,0.0,0,0,0.0,1,3,4,4,1,0,2,0,4,4,MIL,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-04-01,PHI @ NYK,L,33.0,5,12,0.417,1,6,0.167,0,0,0.0,0,7,7,4,0,0,1,4,11,-13,NYK,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-30,PHI vs. TOR,L,36.0,10,18,0.556,3,7,0.429,0,0,0.0,0,3,3,7,0,0,2,3,23,-11,TOR,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-29,PHI vs. MIA,L,21.0,4,9,0.444,2,6,0.333,0,0,0.0,0,1,1,2,1,0,0,0,10,-9,MIA,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-21,PHI @ SAS,L,11.0,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,2,0,1,0,3,-8,SAS,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-12,PHI @ TOR,L,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,TOR,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-10,PHI @ ATL,L,30.0,4,14,0.286,2,7,0.286,1,3,0.333,1,4,5,5,0,0,2,0,11,-13,ATL,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-09,PHI vs. UTA,W,34.0,8,18,0.444,3,9,0.333,6,6,1.0,1,10,11,5,1,0,2,1,25,8,UTA,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-06,PHI @ BOS,L,28.0,6,13,0.462,5,10,0.5,0,0,0.0,1,0,1,3,0,0,2,1,17,-25,BOS,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-04,PHI @ MIN,L,22.0,2,7,0.286,1,4,0.25,1,1,1.0,1,1,2,1,1,0,2,2,6,-25,MIN,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-03,PHI vs. POR,L,28.0,4,8,0.5,3,6,0.5,2,2,1.0,0,3,3,2,2,2,0,2,13,-9,POR,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-03-01,PHI vs. GSW,W,6.0,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,5,GSW,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-02-26,PHI @ NYK,L,11.0,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,0,2,-5,NYK,AWAY,Lonnie Walker
Lonnie Walker IV,1629022,2025-02-24,PHI vs. CHI,L,24.0,2,11,0.182,1,7,0.143,0,0,0.0,0,7,7,3,0,0,2,1,5,-10,CHI,HOME,Lonnie Walker
Lonnie Walker IV,1629022,2025-02-22,PHI vs. BKN,L,10.0,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-7,BKN,HOME,Lonnie Walker
