game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type,game_time_et,is_lu,bet_team,bet_spread,bet_reason
1910db6879dddf37e4f86f0bcf1c9547,2025-10-07 00:16:00+00:00,5,KC,JAX,-3.5,3.5,3.5-7,True,False,28,31,-3,False,True,-4.799999999999997,8.3,11.4,3.3000000000000007,Lucky,Lucky,Lucky vs Lucky,Mon 2025-10-06 20:16 ET,False,n/a,n/a,n/a
1e3d3526039030b96471845ade5992cf,2025-10-05 17:01:00+00:00,5,LV,IND,7.0,7.0,3.5-7,False,True,6,40,-34,False,True,-10.1,13.2,-1.6000000000000014,-0.6000000000000014,Neutral,Neutral,Neutral vs Neutral,Sun 2025-10-05 13:01 ET,False,n/a,n/a,n/a
1fe136913ef0e77717c0f0668163637f,2025-10-05 17:01:00+00:00,5,NYG,NO,2.5,2.5,0-3,False,True,14,26,-12,False,True,-5.899999999999999,2.5,1.8999999999999984,-3.1999999999999997,Neutral,Unlucky,Neutral vs Unlucky,Sun 2025-10-05 13:01 ET,False,n/a,n/a,n/a
6e206c7bc9379b07d27298a393305384,2025-10-05 13:31:00+00:00,5,MIN,CLE,-3.5,3.5,3.5-7,True,False,21,17,4,True,False,-5.5,-2.1999999999999997,0.6999999999999993,-4.4,Neutral,Unlucky,Neutral vs Unlucky,Sun 2025-10-05 09:31 ET,False,n/a,n/a,n/a
6eb8eeff6a052455649ddd2a50e0a188,2025-10-05 17:01:00+00:00,5,HOU,BAL,-2.5,2.5,0-3,True,False,44,10,34,True,False,9.1,-6.0,6.800000000000001,1.3999999999999986,Lucky,Neutral,Lucky vs Neutral,Sun 2025-10-05 13:01 ET,False,n/a,n/a,n/a
6f5a22a3ca33478094cef1e9212ba0fc,2025-10-05 20:06:00+00:00,5,TB,SEA,3.5,3.5,3.5-7,False,True,38,35,3,True,False,10.8,4.300000000000001,4.399999999999999,1.3000000000000007,Lucky,Neutral,Lucky vs Neutral,Sun 2025-10-05 16:06 ET,False,n/a,n/a,n/a
79c4e9f40e2647dc2a7b377cf61c48cd,2025-10-05 20:26:00+00:00,5,WAS,LAC,3.0,3.0,0-3,False,True,27,10,17,True,False,-1.0,-2.6999999999999997,4.0,-1.0,Lucky,Neutral,Lucky vs Neutral,Sun 2025-10-05 16:26 ET,False,n/a,n/a,n/a
8fa3fd86eaa7b432469d43b84904e1dc,2025-10-05 20:06:00+00:00,5,TEN,ARI,7.5,7.5,7.5+,False,True,22,21,1,True,False,-3.1000000000000014,1.3999999999999986,-12.0,4.199999999999999,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-10-05 16:06 ET,True,TEN,7.5,"TEN unlucky (-12.0), ARI lucky (+4.2)"
ba826e757d625a676452b8d3d6971bb0,2025-10-06 00:21:00+00:00,5,NE,BUF,8.0,8.0,7.5+,False,True,23,20,3,True,False,0.5,-4.300000000000001,17.6,7.100000000000001,Lucky,Lucky,Lucky vs Lucky,Sun 2025-10-05 20:21 ET,False,n/a,n/a,n/a
bc4f9a719baf61261befad75f4bdb539,2025-10-05 17:01:00+00:00,5,DEN,PHI,4.0,4.0,3.5-7,False,True,21,17,4,True,False,-5.300000000000001,-2.8000000000000007,1.3000000000000007,8.0,Neutral,Lucky,Neutral vs Lucky,Sun 2025-10-05 13:01 ET,False,n/a,n/a,n/a
c4b72eabb3d557e73022ec730d8e3944,2025-10-03 00:16:00+00:00,5,SF,LAR,8.5,8.5,7.5+,False,True,26,23,3,True,False,-0.8999999999999986,-9.0,-1.8999999999999984,-0.8999999999999986,Neutral,Neutral,Neutral vs Neutral,Thu 2025-10-02 20:16 ET,False,n/a,n/a,n/a
df7e32f3c6cfaaa66de560906faabe32,2025-10-05 17:01:00+00:00,5,DAL,NYJ,1.5,1.5,0-3,False,True,37,22,15,True,False,10.2,2.3000000000000007,9.9,-5.399999999999999,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-10-05 13:01 ET,True,NYJ,-1.5,"NYJ unlucky (-5.4), DAL lucky (+9.9)"
e9de9c4390a28a90f437760050b23531,2025-10-05 20:26:00+00:00,5,DET,CIN,-10.0,10.0,7.5+,True,False,37,24,13,True,False,5.300000000000001,6.899999999999999,12.4,-12.6,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-10-05 16:26 ET,True,CIN,10.0,"CIN unlucky (-12.6), DET lucky (+12.4)"
ff8222149317a63ffe50fcda777d14c0,2025-10-05 17:01:00+00:00,5,MIA,CAR,-1.0,1.0,0-3,True,False,24,27,-3,False,True,5.800000000000001,4.0,7.5,-9.9,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-10-05 13:01 ET,True,CAR,1.0,"CAR unlucky (-9.9), MIA lucky (+7.5)"
