game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_current_luck,away_current_off_luck,away_current_def_luck,home_current_luck,home_current_off_luck,home_current_def_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,home_prior_luck,home_prior_off_luck,home_prior_def_luck,away_prior_luck_cat,home_prior_luck_cat,matchup_type,game_time_et,is_lu,bet_team,bet_spread,bet_reason
67e51d17848485bed8737bd7043a275a,2025-11-30 18:00:00+00:00,13,LAR,CAR,-10.0,10.0,7.5+,True,False,28,31,-3,False,True,-13.5,-1.1999999999999993,-12.3,13.5,12.3,1.1999999999999993,8.1,3.5,4.6,-5.300000000000001,-6.800000000000001,1.5,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-30 13:00 ET,True,CAR,10.0,"CAR unlucky (-5.3), LAR lucky (+8.1)"
9c040de8f1dfc3ddee20e0d65c9402de,2025-12-01 01:20:00+00:00,13,DEN,WAS,-6.0,6.0,3.5-7,True,False,27,26,1,False,True,-1.6000000000000014,3.0,-4.600000000000001,1.6000000000000014,4.600000000000001,-3.0,3.5,0.6999999999999993,2.8000000000000007,-3.1000000000000014,-10.6,7.5,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-30 20:20 ET,True,WAS,6.0,"WAS unlucky (-3.1), DEN lucky (+3.5)"
9da608f5bdae527b280abd61e47a110b,2025-11-30 18:00:00+00:00,13,ATL,NYJ,-3.0,3.0,0-3,True,False,24,27,-3,False,True,-10.1,-6.5,-3.6000000000000014,10.1,3.6000000000000014,6.5,8.899999999999999,2.6999999999999993,6.199999999999999,-11.6,-6.600000000000001,-5.0,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-30 13:00 ET,True,NYJ,3.0,"NYJ unlucky (-11.6), ATL lucky (+8.9)"
e3c9bfba57bbe784481d881ea3b4519d,2025-11-30 18:00:00+00:00,13,NO,MIA,5.5,5.5,3.5-7,False,True,17,21,-4,True,False,-3.400000000000002,-3.3000000000000007,-0.1000000000000014,3.400000000000002,0.1000000000000014,3.3000000000000007,-8.899999999999999,-6.199999999999999,-2.6999999999999993,3.1000000000000014,-7.5,10.6,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-30 13:00 ET,True,NO,5.5,"NO unlucky (-8.9), MIA lucky (+3.1)"
