game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
eccc804c4260133ea31c3e912567594e,2021-10-31 17:00:00+00:00,Tennessee Titans,Indianapolis Colts,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,3.0,-115,-3.0,-106
41058173619a6a1c3ab4df1882d86f56,2021-10-31 17:00:00+00:00,San Francisco 49ers,Chicago Bears,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,-4.0,-114,4.0,-108
1237fd1355178ee3de1ab264d8edc7e2,2021-10-31 17:00:00+00:00,Miami Dolphins,Buffalo Bills,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,14.5,-110,-14.5,-110
775840d0a473ff9dc9c97ee59bfadc4b,2021-10-31 17:00:00+00:00,Carolina Panthers,Atlanta Falcons,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,1.5,-104,-1.5,-118
8edd9c063550a6f50c91521eb7b91936,2021-10-31 17:00:00+00:00,Philadelphia Eagles,Detroit Lions,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,-3.5,-108,3.5,-114
9cb172d2de582817e9550812a7c88728,2021-10-31 17:00:00+00:00,Los Angeles Rams,Houston Texans,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,-16.5,-109,16.5,-112
717af47d3cd2577eedc6154e977ffe05,2021-10-31 17:00:00+00:00,Pittsburgh Steelers,Cleveland Browns,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,5.5,-114,-5.5,-108
b0035e0bb270c1ce90f6fe5b84f679f8,2021-10-31 17:00:00+00:00,Cincinnati Bengals,New York Jets,Barstool Sportsbook,barstool,2021-10-31T16:50:04Z,spread,-11.5,-109,11.5,-112
eccc804c4260133ea31c3e912567594e,2021-10-31 17:00:00+00:00,Tennessee Titans,Indianapolis Colts,BetMGM,betmgm,2021-10-31T16:50:13Z,spread,3.0,-115,-3.0,-105
41058173619a6a1c3ab4df1882d86f56,2021-10-31 17:00:00+00:00,San Francisco 49ers,Chicago Bears,BetMGM,betmgm,2021-10-31T16:50:13Z,spread,-4.5,-110,4.5,-110
