game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,BetMGM,betmgm,2025-12-22T16:54:39Z,spread,-5.5,-110,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,BetOnline.ag,betonlineag,2025-12-22T16:54:40Z,spread,-5.5,-110,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,BetRivers,betrivers,2025-12-22T16:55:19Z,spread,-5.5,-113,5.5,-113
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,BetUS,betus,2025-12-22T16:55:19Z,spread,-5.5,-110,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,Bovada,bovada,2025-12-22T16:55:06Z,spread,-5.5,-110,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,Caesars,williamhill_us,2025-12-22T16:50:54Z,spread,-5.5,-107,5.5,-113
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,DraftKings,draftkings,2025-12-22T16:55:18Z,spread,-5.5,-110,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,FanDuel,fanduel,2025-12-22T16:55:18Z,spread,-5.5,-105,5.5,-115
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,Fanatics,fanatics,2025-12-22T16:55:18Z,spread,-5.5,-105,5.5,-115
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,LowVig.ag,lowvig,2025-12-22T16:55:20Z,spread,-5.5,100,5.5,-110
2dd4521ee298fa2c6f0ab009c182aae9,2025-12-23 01:15:00+00:00,San Francisco 49ers,Indianapolis Colts,MyBookie.ag,mybookieag,2025-12-22T16:54:15Z,spread,-5.5,-110,5.5,-110
