game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,5.0,-105,-5.0,-105
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,13.0,-115,-13.0,-105
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,-2.5,-120,2.5,100
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,2.0,-110,-2.0,-110
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,9.5,-105,-9.5,-105
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,Indianapolis Colts,Pittsburgh Steelers,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,-3.0,-115,3.0,-105
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,Los Angeles Chargers,Tennessee Titans,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,-9.5,-115,9.5,-105
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,San Francisco 49ers,New York Giants,BetMGM,betmgm,2025-11-02T16:55:20Z,spread,-2.5,-115,2.5,-105
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,5.0,-109,-5.0,-111
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,13.0,-116,-13.0,-104
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,-3.0,-105,3.0,-115
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,2.5,-116,-2.5,-104
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,9.5,-107,-9.5,-113
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,Indianapolis Colts,Pittsburgh Steelers,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,-3.0,-117,3.0,-103
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,Los Angeles Chargers,Tennessee Titans,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,-9.5,-115,9.5,-105
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,San Francisco 49ers,New York Giants,BetOnline.ag,betonlineag,2025-11-02T16:54:57Z,spread,-2.5,-113,2.5,-107
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,5.5,-115,-5.5,-110
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,13.0,-112,-13.0,-114
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,-3.0,-107,3.0,-120
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,2.0,-112,-2.0,-114
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,9.0,-112,-9.0,-114
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,Indianapolis Colts,Pittsburgh Steelers,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,-3.5,-109,3.5,-115
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,Los Angeles Chargers,Tennessee Titans,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,-10.0,-113,10.0,-112
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,San Francisco 49ers,New York Giants,BetRivers,betrivers,2025-11-02T16:55:22Z,spread,-3.0,-108,3.0,-118
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,BetUS,betus,2025-11-02T16:55:22Z,spread,5.0,-110,-5.0,-110
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,BetUS,betus,2025-11-02T16:55:22Z,spread,13.0,-115,-13.0,-105
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,BetUS,betus,2025-11-02T16:55:22Z,spread,-3.0,-105,3.0,-115
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,BetUS,betus,2025-11-02T16:55:22Z,spread,1.5,-105,-1.5,-115
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,BetUS,betus,2025-11-02T16:55:22Z,spread,9.5,-110,-9.5,-110
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,Indianapolis Colts,Pittsburgh Steelers,BetUS,betus,2025-11-02T16:55:22Z,spread,-3.0,-115,3.0,-105
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,Los Angeles Chargers,Tennessee Titans,BetUS,betus,2025-11-02T16:55:22Z,spread,-9.5,-115,9.5,-105
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,San Francisco 49ers,New York Giants,BetUS,betus,2025-11-02T16:55:22Z,spread,-2.0,-120,2.0,100
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,Bovada,bovada,2025-11-02T16:54:45Z,spread,5.5,-110,-5.5,-110
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,Bovada,bovada,2025-11-02T16:54:45Z,spread,12.5,-105,-12.5,-115
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,Bovada,bovada,2025-11-02T16:54:45Z,spread,-3.0,-110,3.0,-110
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,Bovada,bovada,2025-11-02T16:54:45Z,spread,2.0,-110,-2.0,-110
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,Bovada,bovada,2025-11-02T16:54:45Z,spread,8.5,-105,-8.5,-115
2340a6e0794d5688996dcf8aaf634742,2025-11-02 18:00:00+00:00,Indianapolis Colts,Pittsburgh Steelers,Bovada,bovada,2025-11-02T16:54:45Z,spread,-3.0,-110,3.0,-110
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,Los Angeles Chargers,Tennessee Titans,Bovada,bovada,2025-11-02T16:54:45Z,spread,-10.0,-110,10.0,-110
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,San Francisco 49ers,New York Giants,Bovada,bovada,2025-11-02T16:54:45Z,spread,-2.5,-110,2.5,-110
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,Atlanta Falcons,New England Patriots,Caesars,williamhill_us,2025-11-02T16:52:34Z,spread,5.0,-110,-5.0,-110
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,Carolina Panthers,Green Bay Packers,Caesars,williamhill_us,2025-11-02T16:52:34Z,spread,13.0,-112,-13.0,-109
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,Chicago Bears,Cincinnati Bengals,Caesars,williamhill_us,2025-11-02T16:52:34Z,spread,-3.0,-108,3.0,-113
72e2ce6652bbb3901f60b38bec05bf5f,2025-11-02 18:00:00+00:00,Denver Broncos,Houston Texans,Caesars,williamhill_us,2025-11-02T16:52:34Z,spread,2.0,-110,-2.0,-110
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,Caesars,williamhill_us,2025-11-02T16:52:34Z,spread,9.5,-110,-9.5,-109
