game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,BetMGM,betmgm,2025-09-25T16:54:19Z,spread,-1.5,-105,1.5,-105
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,BetOnline.ag,betonlineag,2025-09-25T16:52:30Z,spread,-1.5,-110,1.5,-110
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,BetRivers,betrivers,2025-09-25T16:54:19Z,spread,-1.5,-113,1.5,-113
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,BetUS,betus,2025-09-25T16:54:20Z,spread,-1.0,-115,1.0,-105
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,Bovada,bovada,2025-09-25T16:54:17Z,spread,-2.0,-110,2.0,-110
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,Caesars,williamhill_us,2025-09-25T16:49:02Z,spread,-1.5,-110,1.5,-110
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,DraftKings,draftkings,2025-09-25T16:54:18Z,spread,-1.5,-110,1.5,-110
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,FanDuel,fanduel,2025-09-25T16:54:18Z,spread,-1.5,-110,1.5,-110
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,Fanatics,fanatics,2025-09-25T16:54:20Z,spread,-1.5,-115,1.5,-105
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,LowVig.ag,lowvig,2025-09-25T16:54:14Z,spread,-1.0,-114,1.0,103
4a08b89f07a4a395620f6df5c1d239f4,2025-09-26 00:16:00+00:00,Seattle Seahawks,Arizona Cardinals,MyBookie.ag,mybookieag,2025-09-25T16:52:26Z,spread,-1.5,-110,1.5,-110
