game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,BetMGM,betmgm,2020-12-19T16:45:42Z,spread,-6.0,-115,6.0,-105
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,BetOnline.ag,betonlineag,2020-12-19T16:45:40Z,spread,-5.5,-106,5.5,-115
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,BetRivers,betrivers,2020-12-19T16:45:41Z,spread,-5.5,-109,5.5,-112
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,Bovada,bovada,2020-12-19T16:47:30Z,spread,-5.5,-110,5.5,-110
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,Caesars,caesars,2020-12-19T16:49:04Z,spread,-5.5,-110,5.5,-110
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,DraftKings,draftkings,2020-12-19T16:45:42Z,spread,-5.5,-109,5.5,-112
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,FanDuel,fanduel,2020-12-19T16:45:40Z,spread,-5.5,-106,5.5,-114
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,GTbets,gtbets,2020-12-19T16:45:41Z,spread,-5.5,-109,5.5,-109
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,Intertops,intertops,2020-12-19T16:45:40Z,spread,-5.5,-110,5.5,-110
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,LowVig.ag,lowvig,2020-12-19T16:49:04Z,spread,-5.5,-101,5.5,-109
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,MyBookie.ag,mybookieag,2020-12-19T16:44:03Z,spread,-6.0,-115,6.0,-105
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,PointsBet (US),pointsbetus,2020-12-19T16:44:03Z,spread,-5.5,-110,5.5,-110
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,SugarHouse,sugarhouse,2020-12-19T16:45:41Z,spread,-5.5,-109,5.5,-112
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,Unibet,unibet,2020-12-19T16:44:00Z,spread,-5.5,-109,5.5,-111
c1b4176f3f35fe25ffdc005422d541f9,2020-12-19 21:30:00+00:00,Buffalo Bills,Denver Broncos,William Hill (US),williamhill_us,2020-12-19T16:45:40Z,spread,-5.5,-110,5.5,-110
6d5efe528b5b55a39032506e44897f7b,2020-12-20 01:15:00+00:00,Carolina Panthers,Green Bay Packers,BetMGM,betmgm,2020-12-19T16:45:42Z,spread,8.5,-115,-8.5,-105
6d5efe528b5b55a39032506e44897f7b,2020-12-20 01:15:00+00:00,Carolina Panthers,Green Bay Packers,BetOnline.ag,betonlineag,2020-12-19T16:45:40Z,spread,9.0,-122,-9.0,102
