game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,BetMGM,betmgm,2024-02-11T16:52:11Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,BetOnline.ag,betonlineag,2024-02-11T16:54:32Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,BetRivers,betrivers,2024-02-11T16:53:19Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,BetUS,betus,2024-02-11T16:53:19Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,Bovada,bovada,2024-02-11T16:54:33Z,spread,-2.0,-105,2.0,-105
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,Caesars,williamhill_us,2024-02-11T16:54:32Z,spread,-1.5,-110,1.5,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,DraftKings,draftkings,2024-02-11T16:54:32Z,spread,-2.0,-108,2.0,-112
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,FanDuel,fanduel,2024-02-11T16:54:35Z,spread,-1.5,-115,1.5,-105
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,LowVig.ag,lowvig,2024-02-11T16:53:21Z,spread,-2.0,-106,2.0,-104
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,MyBookie.ag,mybookieag,2024-02-11T16:53:19Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,PointsBet (US),pointsbetus,2024-02-11T16:54:32Z,spread,-2.5,-110,2.5,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,SuperBook,superbook,2024-02-11T16:54:33Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,Unibet,unibet_us,2024-02-11T16:54:32Z,spread,-2.0,-110,2.0,-110
821066e2d2f7a99b660ffc6aec1cb85f,2024-02-11 23:35:00+00:00,San Francisco 49ers,Kansas City Chiefs,WynnBET,wynnbet,2024-02-11T16:54:33Z,spread,-1.5,-110,1.5,-110
