game_id,game_time,away_team,home_team,bookmaker,bookmaker_key,last_update,market,away_spread,away_odds,home_spread,home_odds
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,BetMGM,betmgm,2025-12-27T16:55:23Z,spread,1.5,-115,-1.5,-105
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,BetOnline.ag,betonlineag,2025-12-27T16:54:33Z,spread,1.0,-110,-1.0,-110
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,BetRivers,betrivers,2025-12-27T16:55:08Z,spread,1.5,-112,-1.5,-113
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,BetUS,betus,2025-12-27T16:54:44Z,spread,1.0,-110,-1.0,-110
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,Bovada,bovada,2025-12-27T16:55:24Z,spread,1.5,-110,-1.5,-110
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,Caesars,williamhill_us,2025-12-27T16:54:36Z,spread,1.5,-112,-1.5,-107
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,DraftKings,draftkings,2025-12-27T16:54:57Z,spread,1.5,-110,-1.5,-110
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,FanDuel,fanduel,2025-12-27T16:55:21Z,spread,1.5,-108,-1.5,-112
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,Fanatics,fanatics,2025-12-27T16:54:55Z,spread,1.5,-110,-1.5,-110
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,LowVig.ag,lowvig,2025-12-27T16:55:12Z,spread,1.0,-105,-1.0,-105
832c36c4b6d5132e88cf11391797c194,2025-12-27 21:30:00+00:00,Houston Texans,Los Angeles Chargers,MyBookie.ag,mybookieag,2025-12-27T16:54:55Z,spread,1.0,-110,-1.0,-110
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,BetMGM,betmgm,2025-12-27T16:55:23Z,spread,3.0,-115,-3.0,-105
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,BetOnline.ag,betonlineag,2025-12-27T16:54:33Z,spread,3.0,-116,-3.0,-104
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,BetRivers,betrivers,2025-12-27T16:55:08Z,spread,3.0,-113,-3.0,-112
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,BetUS,betus,2025-12-27T16:54:44Z,spread,3.0,-115,-3.0,-105
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,Bovada,bovada,2025-12-27T16:55:24Z,spread,3.5,-110,-3.5,-110
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,Caesars,williamhill_us,2025-12-27T16:54:36Z,spread,3.0,-120,-3.0,100
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,DraftKings,draftkings,2025-12-27T16:54:57Z,spread,3.0,-115,-3.0,-105
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,FanDuel,fanduel,2025-12-27T16:55:21Z,spread,3.0,-115,-3.0,-105
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,Fanatics,fanatics,2025-12-27T16:54:55Z,spread,3.0,-115,-3.0,-105
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,LowVig.ag,lowvig,2025-12-27T16:55:12Z,spread,3.0,-112,-3.0,101
85bead6a72a1952cdd737dcecb55446b,2025-12-28 01:01:00+00:00,Baltimore Ravens,Green Bay Packers,MyBookie.ag,mybookieag,2025-12-27T16:54:55Z,spread,3.0,-110,-3.0,-110
