player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Jock Landale,player_threes,0.5,340,draftkings,0.22727272727272724,09:49:49 PM ET,180,bovada,0.35714285714285715,09:39:11 PM ET,0.5844155844155844,71.11111111111113,True,38.89,61.11,171.12,171.11,71.11,100.0,"Bet $38.89 Over @ draftkings, $61.11 Under @ bovada",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:11:00Z,2,0.99198975,11.625323083333335,11.625323083333335,True,bovada,2025-12-20 21:50:48 ET
Cade Cunningham,player_threes,1.5,205,fanduel,0.3278688524590163,09:47:48 PM ET,185,bovada,0.3508771929824561,09:40:28 PM ET,0.6787460454414724,47.33050847457629,True,48.31,51.69,147.35,147.32,47.32,100.0,"Bet $48.31 Over @ fanduel, $51.69 Under @ bovada",Charlotte Hornets @ Detroit Pistons,2025-12-21T00:42:00Z,2,3.0086564166666667,10.341989750000002,10.341989750000002,True,"fanduel, bovada",2025-12-20 21:50:48 ET
Cedric Coward,player_rebounds,5.5,145,draftkings,0.40816326530612246,09:49:49 PM ET,190,bovada,0.3448275862068966,09:39:11 PM ET,0.752990851513019,32.803738317757,True,54.21,45.79,132.81,132.79,32.79,100.0,"Bet $54.21 Over @ draftkings, $45.79 Under @ bovada",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:11:00Z,4,0.99198975,11.625323083333335,11.625323083333335,True,bovada,2025-12-20 21:50:48 ET
Tyus Jones,player_threes,1.5,190,bovada,0.3448275862068966,09:47:48 PM ET,145,draftkings,0.40816326530612246,09:50:48 PM ET,0.752990851513019,32.803738317757,True,45.79,54.21,132.79,132.81,32.79,100.0,"Bet $45.79 Over @ bovada, $54.21 Under @ draftkings",Orlando Magic @ Utah Jazz,2025-12-21T02:41:00Z,3,3.0086564166666667,0.008656416666666666,3.0086564166666667,True,bovada,2025-12-20 21:50:48 ET
Kyshawn George,player_threes,1.5,118,fanduel,0.4587155963302753,09:49:40 PM ET,205,bovada,0.32786885245901637,09:39:11 PM ET,0.7865844487892917,27.13193116634798,True,58.32,41.68,127.14,127.12,27.12,100.0,"Bet $58.32 Over @ fanduel, $41.68 Under @ bovada",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:11:00Z,3,1.14198975,11.625323083333335,11.625323083333335,True,bovada,2025-12-20 21:50:48 ET
Devin Booker,player_threes,2.5,140,bovada,0.4166666666666667,09:48:30 PM ET,168,fanduel,0.373134328358209,09:49:52 PM ET,0.7898009950248757,26.61417322834645,True,52.76,47.24,126.62,126.6,26.6,100.0,"Bet $52.76 Over @ bovada, $47.24 Under @ fanduel",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,2,2.3086564166666665,0.94198975,2.3086564166666665,True,bovada,2025-12-20 21:50:48 ET
Devin Booker,player_assists,7.5,215,bovada,0.3174603174603175,09:48:30 PM ET,108,fanduel,0.4807692307692308,09:49:52 PM ET,0.7982295482295483,25.277246653919683,True,39.77,60.23,125.28,125.28,25.28,100.0,"Bet $39.77 Over @ bovada, $60.23 Under @ fanduel",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,4,2.3086564166666665,0.94198975,2.3086564166666665,True,bovada,2025-12-20 21:50:48 ET
Brandon Miller,player_points,16.5,118,fanduel,0.45871559633027525,09:50:12 PM ET,185,bovada,0.3508771929824561,09:40:28 PM ET,0.8095927893127314,23.51888667992048,True,56.66,43.34,123.52,123.52,23.52,100.0,"Bet $56.66 Over @ fanduel, $43.34 Under @ bovada",Charlotte Hornets @ Detroit Pistons,2025-12-21T00:42:00Z,2,0.6086564166666667,10.341989750000002,10.341989750000002,True,bovada,2025-12-20 21:50:48 ET
Santi Aldama,player_assists,3.5,178,fanduel,0.3597122302158274,09:49:40 PM ET,120,bovada,0.45454545454545453,09:39:11 PM ET,0.8142576847612819,22.811244979919664,True,44.18,55.82,122.82,122.8,22.8,100.0,"Bet $44.18 Over @ fanduel, $55.82 Under @ bovada",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:11:00Z,2,1.14198975,11.625323083333335,11.625323083333335,True,bovada,2025-12-20 21:50:48 ET
Jimmy Butler,player_rebounds,4.5,100,fanduel,0.5,09:49:52 PM ET,215,bovada,0.31746031746031744,09:48:30 PM ET,0.8174603174603174,22.330097087378654,True,61.17,38.83,122.34,122.31,22.31,100.0,"Bet $61.17 Over @ fanduel, $38.83 Under @ bovada",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,4,0.94198975,2.3086564166666665,2.3086564166666665,True,bovada,2025-12-20 21:50:48 ET
