player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Quentin Grimes,player_assists,4.5,155,bovada,0.3921568627450981,110,fanduel,0.47619047619047616,0.8683473389355743,15.161290322580644,True,45.16,54.84,115.16,115.16,15.16,100.0,"Bet $45.16 Over @ bovada, $54.84 Under @ fanduel",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,7
Quentin Grimes,player_points,18.5,190,bovada,0.3448275862068966,-119,draftkings,0.54337899543379,0.8882065816406866,12.586420847367474,True,38.82,61.18,112.58,112.59,12.58,100.0,"Bet $38.82 Over @ bovada, $61.18 Under @ draftkings",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
Quentin Grimes,player_points,16.5,120,bovada,0.45454545454545453,120,betrivers,0.45454545454545453,0.9090909090909091,10.000000000000009,True,50.0,50.0,110.0,110.0,10.0,100.0,"Bet $50.00 Over @ bovada, $50.00 Under @ betrivers",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Quentin Grimes,player_points,17.5,150,bovada,0.4,-105,williamhill_us,0.5121951219512195,0.9121951219512195,9.625668449197855,True,43.85,56.15,109.62,109.63,9.62,100.0,"Bet $43.85 Over @ bovada, $56.15 Under @ williamhill_us",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,5
Tre Johnson,player_points,9.5,-120,fanduel,0.5454545454545454,160,bovada,0.38461538461538464,0.93006993006993,7.518796992481214,True,58.65,41.35,107.52,107.51,7.51,100.0,"Bet $58.65 Over @ fanduel, $41.35 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,3
VJ Edgecombe,player_assists,4.5,200,bovada,0.33333333333333337,-150,draftkings,0.6,0.9333333333333333,7.14285714285714,True,35.71,64.29,107.13,107.15,7.13,100.0,"Bet $35.71 Over @ bovada, $64.29 Under @ draftkings",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
VJ Edgecombe,player_points,14.5,120,bovada,0.45454545454545453,108,williamhill_us,0.4807692307692308,0.9353146853146853,6.915887850467284,True,48.6,51.4,106.92,106.91,6.91,100.0,"Bet $48.60 Over @ bovada, $51.40 Under @ williamhill_us",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,5
Tre Johnson,player_points,10.5,112,betrivers,0.47169811320754723,115,bovada,0.46511627906976744,0.9368143922773147,6.744730679156907,True,50.35,49.65,106.74,106.75,6.74,100.0,"Bet $50.35 Over @ betrivers, $49.65 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,5
VJ Edgecombe,player_points,15.5,150,bovada,0.4,-117,draftkings,0.5391705069124424,0.9391705069124424,6.476938174681068,True,42.59,57.41,106.48,106.48,6.48,100.0,"Bet $42.59 Over @ bovada, $57.41 Under @ draftkings",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
Tre Johnson,player_points_rebounds_assists,14.5,-114,betonlineag,0.5327102803738317,145,bovada,0.40816326530612246,0.9408735456799542,6.2842083924589565,True,56.62,43.38,106.29,106.28,6.28,100.0,"Bet $56.62 Over @ betonlineag, $43.38 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,3
Lonzo Ball,player_points_rebounds_assists,14.5,-104,fanduel,0.5098039215686274,130,bovada,0.43478260869565216,0.9445865302642795,5.8664259927798,True,53.97,46.03,105.86,105.87,5.86,100.0,"Bet $53.97 Over @ fanduel, $46.03 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,4
VJ Edgecombe,player_points_rebounds_assists,24.5,125,bovada,0.4444444444444444,-104,fanduel,0.5098039215686274,0.9542483660130718,4.794520547945202,True,46.58,53.42,104.8,104.79,4.79,100.0,"Bet $46.58 Over @ bovada, $53.42 Under @ fanduel",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
VJ Edgecombe,player_assists,3.5,-110,bovada,0.5238095238095237,128,betrivers,0.43859649122807015,0.9624060150375939,3.90625,True,54.43,45.57,103.91,103.9,3.9,100.0,"Bet $54.43 Over @ bovada, $45.57 Under @ betrivers",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
Tre Johnson,player_threes,1.5,-104,fanduel,0.5098039215686274,120,bovada,0.45454545454545453,0.964349376114082,3.6968576709796697,True,52.87,47.13,103.71,103.69,3.69,100.0,"Bet $52.87 Over @ fanduel, $47.13 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,6
VJ Edgecombe,player_points_rebounds_assists,23.5,100,bovada,0.5,112,betrivers,0.4716981132075472,0.9716981132075472,2.9126213592232997,True,51.46,48.54,102.92,102.9,2.9,100.0,"Bet $51.46 Over @ bovada, $48.54 Under @ betrivers",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Paul George,player_points_rebounds_assists,26.5,125,bovada,0.4444444444444444,-113,fanduel,0.5305164319248826,0.974960876369327,2.5682182985553803,True,45.59,54.41,102.58,102.56,2.56,100.0,"Bet $45.59 Over @ bovada, $54.41 Under @ fanduel",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,3
Paul George,player_points_rebounds_assists,25.5,105,bovada,0.4878048780487805,105,betrivers,0.4878048780487805,0.975609756097561,2.5000000000000133,True,50.0,50.0,102.5,102.5,2.5,100.0,"Bet $50.00 Over @ bovada, $50.00 Under @ betrivers",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,3
Andre Drummond,player_points_rebounds_assists,15.5,130,bovada,0.4347826086956522,-118,betmgm,0.5412844036697247,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ bovada, $55.46 Under @ betmgm",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Paul George,player_points,17.5,135,bovada,0.42553191489361697,-125,betmgm,0.5555555555555556,0.9810874704491725,1.9277108433734869,True,43.37,56.63,101.92,101.93,1.92,100.0,"Bet $43.37 Over @ bovada, $56.63 Under @ betmgm",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
Quinten Post,player_points,10.5,-105,bovada,0.5121951219512195,112,betrivers,0.4716981132075472,0.9838932351587667,1.6370439663236702,True,52.06,47.94,101.64,101.63,1.63,100.0,"Bet $52.06 Over @ bovada, $47.94 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Julius Randle,player_threes,1.5,100,betmgm,0.5,105,bovada,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ betmgm, $49.38 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
