player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Bam Adebayo,player_threes,0.5,162,fanduel,0.38167938931297707,08:50:28 PM ET,215,bovada,0.31746031746031744,08:50:16 PM ET,0.6991397067732945,43.03292894280764,True,54.59,45.41,143.03,143.04,43.03,100.0,"Bet $54.59 Over @ fanduel, $45.41 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,3,0.3274784,0.5274784,0.5274784,False,,2025-12-18 20:50:47 ET
Miles Bridges,player_threes,1.5,220,fanduel,0.31249999999999994,08:50:26 PM ET,155,bovada,0.39215686274509803,08:47:30 PM ET,0.704656862745098,41.91304347826088,True,44.35,55.65,141.92,141.91,41.91,100.0,"Bet $44.35 Over @ fanduel, $55.65 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,3,0.36081173333333333,3.2941450666666667,3.2941450666666667,True,bovada,2025-12-18 20:50:47 ET
Davion Mitchell,player_threes,0.5,164,fanduel,0.3787878787878788,08:50:28 PM ET,190,bovada,0.3448275862068966,08:50:16 PM ET,0.7236154649947754,38.19494584837544,True,52.35,47.65,138.2,138.18,38.18,100.0,"Bet $52.35 Over @ fanduel, $47.65 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,3,0.3274784,0.5274784,0.5274784,False,,2025-12-18 20:50:47 ET
De'Aaron Fox,player_threes,1.5,146,fanduel,0.40650406504065034,08:50:35 PM ET,205,bovada,0.32786885245901637,08:49:42 PM ET,0.7343729174996667,36.1705989110708,True,55.35,44.65,136.16,136.18,36.16,100.0,"Bet $55.35 Over @ fanduel, $44.65 Under @ bovada",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,4,0.21081173333333333,1.0941450666666666,1.0941450666666666,False,,2025-12-18 20:50:47 ET
Kevin Porter Jr.,player_threes,1.5,135,draftkings,0.425531914893617,08:49:51 PM ET,200,bovada,0.3333333333333333,08:49:27 PM ET,0.7588652482269503,31.775700934579444,True,56.07,43.93,131.76,131.79,31.76,100.0,"Bet $56.07 Over @ draftkings, $43.93 Under @ bovada",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,5,0.9441450666666668,1.3441450666666666,1.3441450666666666,False,,2025-12-18 20:50:47 ET
Trey Murphy III,player_threes,1.5,150,draftkings,0.4,08:50:47 PM ET,165,bovada,0.37735849056603776,08:48:11 PM ET,0.7773584905660378,28.640776699029114,True,51.46,48.54,128.65,128.63,28.63,100.0,"Bet $51.46 Over @ draftkings, $48.54 Under @ bovada",Houston Rockets @ New Orleans Pelicans,2025-12-19T01:10:00Z,4,0.010811733333333332,2.6108117333333336,2.6108117333333336,True,bovada,2025-12-18 20:50:47 ET
Immanuel Quickley,player_assists,7.5,215,bovada,0.3174603174603175,08:49:27 PM ET,116,fanduel,0.46296296296296297,08:48:57 PM ET,0.7804232804232805,28.135593220338983,True,40.68,59.32,128.14,128.13,28.13,100.0,"Bet $40.68 Over @ bovada, $59.32 Under @ fanduel",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,5,1.3441450666666666,1.8441450666666666,1.8441450666666666,False,,2025-12-18 20:50:47 ET
Luguentz Dort,player_rebounds,2.5,122,fanduel,0.45045045045045046,08:50:16 PM ET,200,bovada,0.3333333333333333,08:50:16 PM ET,0.7837837837837838,27.586206896551737,True,57.47,42.53,127.58,127.59,27.58,100.0,"Bet $57.47 Over @ fanduel, $42.53 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,4,0.5274784,0.5274784,0.5274784,False,,2025-12-18 20:50:47 ET
Ryan Rollins,player_threes,1.5,146,fanduel,0.4065040650406504,08:48:57 PM ET,165,bovada,0.37735849056603776,08:49:27 PM ET,0.7838625556066882,27.57338551859099,True,51.86,48.14,127.58,127.57,27.57,100.0,"Bet $51.86 Over @ fanduel, $48.14 Under @ bovada",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,4,1.8441450666666666,1.3441450666666666,1.8441450666666666,False,,2025-12-18 20:50:47 ET
Bogdan Bogdanovic,player_threes,2.5,170,bovada,0.3703703703703703,08:50:16 PM ET,134,fanduel,0.42735042735042733,08:50:16 PM ET,0.7977207977207976,25.35714285714288,True,46.43,53.57,125.36,125.35,25.35,100.0,"Bet $46.43 Over @ bovada, $53.57 Under @ fanduel",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,2,0.5274784,0.5274784,0.5274784,False,,2025-12-18 20:50:47 ET
