player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Josh Hart,player_rebounds,9.5,135,bovada,0.42553191489361697,111,williamhill_us,0.47393364928909953,0.8994655641827165,11.177130044843064,True,47.31,52.69,111.18,111.18,11.18,100.0,"Bet $47.31 Over @ bovada, $52.69 Under @ williamhill_us",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Josh Hart,player_rebounds,10.5,215,bovada,0.31746031746031744,-146,fanduel,0.5934959349593496,0.910956252419667,9.774755631109233,True,34.85,65.15,109.78,109.77,9.77,100.0,"Bet $34.85 Over @ bovada, $65.15 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Paolo Banchero,player_points,18.5,-142,williamhill_us,0.5867768595041323,190,bovada,0.3448275862068966,0.9316044457110289,7.341694707861723,True,62.99,37.01,107.35,107.33,7.33,100.0,"Bet $62.99 Over @ williamhill_us, $37.01 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Wendell Carter Jr,player_points,11.5,130,bovada,0.4347826086956521,100,draftkings,0.5,0.9347826086956521,6.976744186046524,True,46.51,53.49,106.97,106.98,6.97,100.0,"Bet $46.51 Over @ bovada, $53.49 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Paolo Banchero,player_rebounds,6.5,-108,fanduel,0.5192307692307692,140,bovada,0.4166666666666667,0.9358974358974359,6.849315068493156,True,55.48,44.52,106.85,106.85,6.85,100.0,"Bet $55.48 Over @ fanduel, $44.52 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Mikal Bridges,player_points,17.5,160,bovada,0.3846153846153847,-130,fanduel,0.5652173913043478,0.9498327759197325,5.2816901408450745,True,40.49,59.51,105.27,105.29,5.27,100.0,"Bet $40.49 Over @ bovada, $59.51 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Mikal Bridges,player_points,16.5,125,bovada,0.4444444444444444,-104,williamhill_us,0.5098039215686274,0.9542483660130718,4.794520547945202,True,46.58,53.42,104.8,104.79,4.79,100.0,"Bet $46.58 Over @ bovada, $53.42 Under @ williamhill_us",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Jalen Brunson,player_threes,1.5,140,fanduel,0.41666666666666674,-120,draftkings,0.5454545454545454,0.9621212121212122,3.937007874015741,True,43.31,56.69,103.94,103.93,3.93,100.0,"Bet $43.31 Over @ fanduel, $56.69 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
OG Anunoby,player_steals,1.5,-105,bovada,0.5121951219512195,120,draftkings,0.45454545454545453,0.9667405764966741,3.440366972477049,True,52.98,47.02,103.44,103.44,3.44,100.0,"Bet $52.98 Over @ bovada, $47.02 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Mitchell Robinson,player_points,3.5,-136,fanduel,0.576271186440678,154,draftkings,0.3937007874015748,0.9699719738422528,3.0957622454595546,True,59.41,40.59,103.09,103.1,3.09,100.0,"Bet $59.41 Over @ fanduel, $40.59 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Paolo Banchero,player_points_rebounds_assists,31.5,-125,draftkings,0.5555555555555556,135,bovada,0.425531914893617,0.9810874704491725,1.9277108433734869,True,56.63,43.37,101.93,101.92,1.92,100.0,"Bet $56.63 Over @ draftkings, $43.37 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Karl-Anthony Towns,player_points,20.5,100,fanduel,0.5,105,draftkings,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ fanduel, $49.38 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Josh Hart,player_points_rebounds_assists,28.5,115,bovada,0.4651162790697675,-110,draftkings,0.5238095238095238,0.9889258028792913,1.119820828667395,True,47.03,52.97,101.11,101.12,1.11,100.0,"Bet $47.03 Over @ bovada, $52.97 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Isaiah Hartenstein,player_points_rebounds_assists,20.5,115,bovada,0.4651162790697675,-113,fanduel,0.5305164319248826,0.9956327109946501,0.43864458822238106,True,46.72,53.28,100.45,100.43,0.43,100.0,"Bet $46.72 Over @ bovada, $53.28 Under @ fanduel",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,3
Victor Wembanyama,player_assists,2.5,-116,betonlineag,0.5370370370370371,117,draftkings,0.4608294930875576,0.9978665301245947,0.21380313007781648,True,53.82,46.18,100.22,100.21,0.21,100.0,"Bet $53.82 Over @ betonlineag, $46.18 Under @ draftkings",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,7
