player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Mikal Bridges,player_assists,4.5,190,bovada,0.3448275862068965,124,draftkings,0.44642857142857145,0.791256157635468,26.38132295719844,True,43.58,56.42,126.38,126.38,26.38,100.0,"Bet $43.58 Over @ bovada, $56.42 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.86984135,0.21984135,0.86984135,False,,2025-12-16 21:05:46 ET
Harrison Barnes,player_threes,1.5,165,draftkings,0.3773584905660377,140,bovada,0.4166666666666667,0.7940251572327044,25.940594059405942,True,47.52,52.48,125.93,125.95,25.93,100.0,"Bet $47.52 Over @ draftkings, $52.48 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.21984135,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
Victor Wembanyama,player_assists,2.5,138,williamhill_us,0.4201680672268907,150,bovada,0.4,0.8201680672268907,21.926229508196716,True,51.23,48.77,121.93,121.93,21.93,100.0,"Bet $51.23 Over @ williamhill_us, $48.77 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.6031746833333334,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
Devin Vassell,player_points,17.5,215,bovada,0.31746031746031744,-105,draftkings,0.5121951219512195,0.829655439411537,20.53196453569761,True,38.26,61.74,120.52,120.54,20.52,100.0,"Bet $38.26 Over @ bovada, $61.74 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.86984135,0.21984135,0.86984135,False,,2025-12-16 21:05:46 ET
Dylan Harper,player_rebounds,3.5,155,bovada,0.39215686274509803,128,fanduel,0.43859649122807015,0.8307533539731682,20.372670807453417,True,47.2,52.8,120.36,120.38,20.36,100.0,"Bet $47.20 Over @ bovada, $52.80 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.86984135,0.15317468333333334,0.86984135,False,,2025-12-16 21:05:46 ET
Devin Vassell,player_rebounds,4.5,215,bovada,0.31746031746031744,-115,draftkings,0.5348837209302325,0.85234403839055,17.32351667388481,True,37.25,62.75,117.34,117.32,17.32,100.0,"Bet $37.25 Over @ bovada, $62.75 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.86984135,0.21984135,0.86984135,False,,2025-12-16 21:05:46 ET
Mitchell Robinson,player_points,2.5,105,draftkings,0.4878048780487805,165,bovada,0.37735849056603776,0.8651633686148182,15.585106382978719,True,56.38,43.62,115.58,115.59,15.58,100.0,"Bet $56.38 Over @ draftkings, $43.62 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.21984135,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
Dylan Harper,player_assists,2.5,112,fanduel,0.4716981132075472,150,bovada,0.4,0.8716981132075472,14.71861471861471,True,54.11,45.89,114.71,114.72,14.71,100.0,"Bet $54.11 Over @ fanduel, $45.89 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.15317468333333334,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
Harrison Barnes,player_points,12.5,165,bovada,0.37735849056603776,102,fanduel,0.49504950495049505,0.8724079955165328,14.62526766595289,True,43.25,56.75,114.61,114.64,14.61,100.0,"Bet $43.25 Over @ bovada, $56.75 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.86984135,0.15317468333333334,0.86984135,False,,2025-12-16 21:05:46 ET
Victor Wembanyama,player_threes,1.5,154,draftkings,0.39370078740157477,105,bovada,0.4878048780487805,0.8815056654503552,13.442265795206975,True,44.66,55.34,113.44,113.45,13.44,100.0,"Bet $44.66 Over @ draftkings, $55.34 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.21984135,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
OG Anunoby,player_rebounds,3.5,-130,draftkings,0.5652173913043478,215,bovada,0.31746031746031744,0.8826777087646652,13.291634089132142,True,64.03,35.97,113.28,113.31,13.28,100.0,"Bet $64.03 Over @ draftkings, $35.97 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.21984135,0.86984135,0.86984135,False,,2025-12-16 21:05:46 ET
