player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Trae Young,player_threes,1.5,260,fanduel,0.27777777777777785,09:49:02 PM ET,200,bovada,0.3333333333333333,09:52:06 PM ET,0.6111111111111112,63.636363636363626,True,45.45,54.55,163.62,163.65,63.62,100.0,"Bet $45.45 Over @ fanduel, $54.55 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,6.797262866666667,3.7305962,6.797262866666667,True,"fanduel, bovada",2025-12-23 21:55:49 ET
Peyton Watson,player_threes,0.5,185,fanatics,0.3508771929824561,09:51:23 PM ET,215,bovada,0.31746031746031744,09:54:43 PM ET,0.6683375104427736,49.62500000000001,True,52.5,47.5,149.62,149.62,49.62,100.0,"Bet $52.50 Over @ fanatics, $47.50 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,2,4.447262866666667,1.1139295333333334,4.447262866666667,True,fanatics,2025-12-23 21:55:49 ET
Jalen Johnson,player_threes,1.5,430,fanduel,0.18867924528301883,09:49:02 PM ET,100,bovada,0.5,09:52:06 PM ET,0.6886792452830188,45.205479452054796,True,27.4,72.6,145.22,145.2,45.2,100.0,"Bet $27.40 Over @ fanduel, $72.60 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,6.797262866666667,3.7305962,6.797262866666667,True,"fanduel, bovada",2025-12-23 21:55:49 ET
Nikola Vucevic,player_rebounds,9.5,145,draftkings,0.40816326530612246,09:47:57 PM ET,225,fanduel,0.3076923076923077,09:52:29 PM ET,0.7158555729984302,39.69298245614035,True,57.02,42.98,139.7,139.68,39.68,100.0,"Bet $57.02 Over @ draftkings, $42.98 Under @ fanduel",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,7.8805962,3.3472628666666666,7.8805962,True,"draftkings, fanduel",2025-12-23 21:55:49 ET
Shai Gilgeous-Alexander,player_threes,1.5,189,williamhill_us,0.3460207612456747,09:55:43 PM ET,165,bovada,0.37735849056603776,09:55:34 PM ET,0.7233792518117125,38.240072202166075,True,47.83,52.17,138.23,138.25,38.23,100.0,"Bet $47.83 Over @ williamhill_us, $52.17 Under @ bovada",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,2,0.11392953333333335,0.26392953333333335,0.26392953333333335,False,,2025-12-23 21:55:49 ET
Harrison Barnes,player_rebounds,2.5,140,fanduel,0.4166666666666667,09:54:24 PM ET,200,bovada,0.3333333333333333,09:55:34 PM ET,0.75,33.33333333333333,True,55.56,44.44,133.34,133.32,33.32,100.0,"Bet $55.56 Over @ fanduel, $44.44 Under @ bovada",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,4,1.4305962,0.26392953333333335,1.4305962,False,,2025-12-23 21:55:49 ET
Marcus Smart,player_threes,2.5,150,bovada,0.4,09:55:10 PM ET,175,draftkings,0.36363636363636365,09:55:00 PM ET,0.7636363636363637,30.952380952380953,True,52.38,47.62,130.95,130.95,30.95,100.0,"Bet $52.38 Over @ bovada, $47.62 Under @ draftkings",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,2,0.6639295333333333,0.8305962,0.8305962,False,,2025-12-23 21:55:49 ET
Shai Gilgeous-Alexander,player_rebounds,3.5,139,williamhill_us,0.41841004184100417,09:55:43 PM ET,175,bovada,0.36363636363636365,09:55:34 PM ET,0.7820464054773678,27.869649805447484,True,53.5,46.5,127.86,127.88,27.86,100.0,"Bet $53.50 Over @ williamhill_us, $46.50 Under @ bovada",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,2,0.11392953333333335,0.26392953333333335,0.26392953333333335,False,,2025-12-23 21:55:49 ET
Devin Booker,player_threes,1.5,146,fanduel,0.4065040650406504,09:55:37 PM ET,165,bovada,0.37735849056603776,09:55:10 PM ET,0.7838625556066882,27.57338551859099,True,51.86,48.14,127.58,127.57,27.57,100.0,"Bet $51.86 Over @ fanduel, $48.14 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,3,0.21392953333333334,0.6639295333333333,0.6639295333333333,False,,2025-12-23 21:55:49 ET
Nikola Vucevic,player_threes,1.5,280,draftkings,0.26315789473684204,09:47:57 PM ET,-120,bovada,0.5454545454545454,09:52:06 PM ET,0.8086124401913874,23.66863905325445,True,32.54,67.46,123.65,123.68,23.65,100.0,"Bet $32.54 Over @ draftkings, $67.46 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,7.8805962,3.7305962,7.8805962,True,"draftkings, bovada",2025-12-23 21:55:49 ET
Devin Booker,player_assists,7.5,150,bovada,0.4000000000000001,09:55:10 PM ET,130,fanduel,0.43478260869565216,09:55:37 PM ET,0.8347826086956522,19.79166666666665,True,47.92,52.08,119.8,119.78,19.78,100.0,"Bet $47.92 Over @ bovada, $52.08 Under @ fanduel",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,2,0.6639295333333333,0.21392953333333334,0.6639295333333333,False,,2025-12-23 21:55:49 ET
