player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Miles Bridges,player_assists,4.5,200,bovada,0.33333333333333337,07:28:04 PM ET,132,fanduel,0.43103448275862066,07:29:59 PM ET,0.764367816091954,30.827067669172937,True,43.61,56.39,130.83,130.82,30.82,100.0,"Bet $43.61 Over @ bovada, $56.39 Under @ fanduel",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,2.75685285,0.8401861833333334,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Khris Middleton,player_points,7.5,103,williamhill_us,0.4926108374384237,07:30:01 PM ET,185,bovada,0.3508771929824561,07:28:04 PM ET,0.8434880304208798,18.555327868852455,True,58.4,41.6,118.55,118.56,18.55,100.0,"Bet $58.40 Over @ williamhill_us, $41.60 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.8068528500000001,2.75685285,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Kon Knueppel,player_rebounds,4.5,130,fanduel,0.43478260869565216,07:29:59 PM ET,140,bovada,0.4166666666666667,07:28:04 PM ET,0.8514492753623188,17.44680851063829,True,51.06,48.94,117.44,117.46,17.44,100.0,"Bet $51.06 Over @ fanduel, $48.94 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.8401861833333334,2.75685285,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Tre Johnson,player_points,13.5,210,bovada,0.32258064516129026,07:28:04 PM ET,-125,draftkings,0.5555555555555556,07:30:17 PM ET,0.8781362007168458,13.877551020408173,True,36.73,63.27,113.86,113.89,13.86,100.0,"Bet $36.73 Over @ bovada, $63.27 Under @ draftkings",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,2.75685285,0.5401861833333333,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Day'Ron Sharpe,player_rebounds,6.5,140,bovada,0.4166666666666667,07:30:41 PM ET,116,williamhill_us,0.46296296296296297,07:29:50 PM ET,0.8796296296296297,13.684210526315788,True,47.37,52.63,113.69,113.68,13.68,100.0,"Bet $47.37 Over @ bovada, $52.63 Under @ williamhill_us",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,0.14018618333333333,0.9901861833333334,0.9901861833333334,False,,2025-12-23 19:30:49 ET
Bilal Coulibaly,player_points,10.5,155,bovada,0.392156862745098,07:28:04 PM ET,105,draftkings,0.4878048780487805,07:30:17 PM ET,0.8799617407938785,13.64130434782609,True,44.57,55.43,113.65,113.63,13.63,100.0,"Bet $44.57 Over @ bovada, $55.43 Under @ draftkings",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,2.75685285,0.5401861833333333,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Kyshawn George,player_threes,1.5,-122,fanduel,0.5495495495495497,07:29:59 PM ET,200,bovada,0.3333333333333333,07:28:04 PM ET,0.882882882882883,13.265306122448962,True,62.24,37.76,113.26,113.28,13.26,100.0,"Bet $62.24 Over @ fanduel, $37.76 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,0.8401861833333334,2.75685285,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Miles Bridges,player_rebounds,5.5,116,fanduel,0.46296296296296297,07:29:59 PM ET,135,bovada,0.425531914893617,07:28:04 PM ET,0.88849487785658,12.549889135254988,True,52.11,47.89,112.56,112.54,12.54,100.0,"Bet $52.11 Over @ fanduel, $47.89 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.8401861833333334,2.75685285,2.75685285,True,bovada,2025-12-23 19:30:49 ET
Egor Demin,player_threes,1.5,116,fanduel,0.46296296296296297,07:30:08 PM ET,135,bovada,0.425531914893617,07:30:41 PM ET,0.88849487785658,12.549889135254988,True,52.11,47.89,112.56,112.54,12.54,100.0,"Bet $52.11 Over @ fanduel, $47.89 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,4,0.6901861833333334,0.14018618333333333,0.6901861833333334,False,,2025-12-23 19:30:49 ET
Kon Knueppel,player_assists,3.5,130,draftkings,0.43478260869565216,07:30:17 PM ET,120,bovada,0.45454545454545453,07:28:04 PM ET,0.8893280632411067,12.444444444444457,True,48.89,51.11,112.45,112.44,12.44,100.0,"Bet $48.89 Over @ draftkings, $51.11 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,0.5401861833333333,2.75685285,2.75685285,True,bovada,2025-12-23 19:30:49 ET
