player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Ajay Mitchell,player_points_rebounds_assists,13.5,-103,betonlineag,0.5073891625615764,150,bovada,0.4,0.9073891625615764,10.206297502714424,True,55.92,44.08,110.21,110.2,10.2,100.0,"Bet $55.92 Over @ betonlineag, $44.08 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,5
Ajay Mitchell,player_points,7.5,-130,fanduel,0.5652173913043478,175,bovada,0.36363636363636365,0.9288537549407114,7.659574468085117,True,60.85,39.15,107.66,107.66,7.66,100.0,"Bet $60.85 Over @ fanduel, $39.15 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,2
Ajay Mitchell,player_points_rebounds_assists,14.5,110,betrivers,0.4761904761904762,115,bovada,0.46511627906976744,0.9413067552602437,6.23529411764705,True,50.59,49.41,106.24,106.23,6.23,100.0,"Bet $50.59 Over @ betrivers, $49.41 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,2
Victor Wembanyama,player_points,16.5,-107,betrivers,0.5169082125603865,130,bovada,0.43478260869565216,0.9516908212560387,5.076142131979688,True,54.31,45.69,105.07,105.09,5.07,100.0,"Bet $54.31 Over @ betrivers, $45.69 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,6
Ajay Mitchell,player_points,8.5,-105,williamhill_us,0.5121951219512195,125,bovada,0.4444444444444444,0.9566395663956639,4.532577903682711,True,53.54,46.46,104.53,104.54,4.53,100.0,"Bet $53.54 Over @ williamhill_us, $46.46 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,6
Victor Wembanyama,player_points,17.5,118,betrivers,0.45871559633027525,100,bovada,0.5,0.9587155963302753,4.306220095693769,True,47.85,52.15,104.31,104.3,4.3,100.0,"Bet $47.85 Over @ betrivers, $52.15 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,3
Victor Wembanyama,player_points,15.5,-141,betrivers,0.5850622406639004,165,bovada,0.37735849056603776,0.9624207312299382,3.9046611892947114,True,60.79,39.21,103.9,103.91,3.9,100.0,"Bet $60.79 Over @ betrivers, $39.21 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,2
Victor Wembanyama,player_points_rebounds_assists,29.5,106,betrivers,0.4854368932038835,105,bovada,0.4878048780487805,0.973241771252664,2.7493917274939106,True,49.88,50.12,102.75,102.75,2.75,100.0,"Bet $49.88 Over @ betrivers, $50.12 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,5
Chet Holmgren,player_blocks,1.5,120,bovada,0.4545454545454545,-108,fanduel,0.5192307692307693,0.9737762237762237,2.6929982046678624,True,46.68,53.32,102.7,102.69,2.69,100.0,"Bet $46.68 Over @ bovada, $53.32 Under @ fanduel",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,4
Victor Wembanyama,player_points_rebounds_assists,28.5,-115,fanduel,0.5348837209302325,125,bovada,0.4444444444444444,0.9793281653746769,2.110817941952514,True,54.62,45.38,102.12,102.1,2.11,100.0,"Bet $54.62 Over @ fanduel, $45.38 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,3
Jalen Brunson,player_assists,6.5,105,bovada,0.48780487804878053,103,betonlineag,0.49261083743842365,0.9804157154872042,1.9975490196078471,True,49.75,50.25,101.99,102.01,1.99,100.0,"Bet $49.75 Over @ bovada, $50.25 Under @ betonlineag",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,7
Ajay Mitchell,player_points,9.5,118,betrivers,0.45871559633027525,-110,bovada,0.5238095238095238,0.9825251201397991,1.7785682525566893,True,46.69,53.31,101.78,101.77,1.77,100.0,"Bet $46.69 Over @ betrivers, $53.31 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,2
Jalen Brunson,player_threes,2.5,-113,fanduel,0.5305164319248825,120,bovada,0.45454545454545453,0.9850618864703371,1.5164644714038111,True,53.86,46.14,101.52,101.51,1.51,100.0,"Bet $53.86 Over @ fanduel, $46.14 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,7
Keldon Johnson,player_points_rebounds_assists,15.5,130,bovada,0.4347826086956521,-123,betonlineag,0.5515695067264574,0.9863521154221095,1.3836726625815476,True,44.08,55.92,101.38,101.38,1.38,100.0,"Bet $44.08 Over @ bovada, $55.92 Under @ betonlineag",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,2
OG Anunoby,player_points_rebounds_assists,21.5,105,bovada,0.4878048780487805,100,fanduel,0.5,0.9878048780487805,1.2345679012345734,True,49.38,50.62,101.23,101.24,1.23,100.0,"Bet $49.38 Over @ bovada, $50.62 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,4
Jalen Williams,player_assists,5.5,130,betonlineag,0.4347826086956521,-125,betrivers,0.5555555555555556,0.9903381642512077,0.9756097560975618,True,43.9,56.1,100.97,100.98,0.97,100.0,"Bet $43.90 Over @ betonlineag, $56.10 Under @ betrivers",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,7
Devin Vassell,player_points_rebounds_assists,17.5,110,bovada,0.47619047619047616,-106,fanduel,0.5145631067961165,0.9907535829865927,0.9332711152589823,True,48.06,51.94,100.93,100.94,0.93,100.0,"Bet $48.06 Over @ bovada, $51.94 Under @ fanduel",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,5
Karl-Anthony Towns,player_points,20.5,-111,fanduel,0.5260663507109005,115,bovada,0.46511627906976744,0.9911826297806678,0.8895807850550552,True,53.07,46.93,100.88,100.9,0.88,100.0,"Bet $53.07 Over @ fanduel, $46.93 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,5
Victor Wembanyama,player_threes,1.5,102,fanduel,0.49504950495049505,100,bovada,0.5,0.995049504950495,0.4975124378109541,True,49.75,50.25,100.5,100.5,0.5,100.0,"Bet $49.75 Over @ fanduel, $50.25 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,7
Jalen Williams,player_threes,1.5,150,betmgm,0.4,-148,fanduel,0.5967741935483871,0.9967741935483871,0.3236245954692407,True,40.13,59.87,100.32,100.32,0.32,100.0,"Bet $40.13 Over @ betmgm, $59.87 Under @ fanduel",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,7
