player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Kyle Filipowski,player_points_rebounds_assists,22.5,-115.0,draftkings,0.5348837209302325,130.0,bovada,0.43478260869565216,0.9696663296258847,3.1282586027111536,True,55.16,44.84,103.13,103.13,3.13,100.0,"Bet $55.16 Over @ draftkings, $44.84 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,6.76,2025-12-16T03:55:26Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Keyonte George,player_assists,7.5,150.0,bovada,0.4,-135.0,draftkings,0.574468085106383,0.974468085106383,2.6200873362445254,True,41.05,58.95,102.62,102.62,2.62,100.0,"Bet $41.05 Over @ bovada, $58.95 Under @ draftkings",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,4,6.76,0.53,2025-12-16T03:49:12Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Max Christie,player_rebounds,2.5,116.0,fanduel,0.46296296296296297,-105.0,draftkings,0.5121951219512195,0.9751580849141825,2.5474756831866507,True,47.48,52.52,102.55,102.55,2.55,100.0,"Bet $47.48 Over @ fanduel, $52.52 Under @ draftkings",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.76,0.53,2025-12-16T03:55:12Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.76,False,,False
Kyle Filipowski,player_threes,1.5,250.0,draftkings,0.2857142857142857,-240.0,bovada,0.7058823529411765,0.9915966386554622,0.8474576271186418,True,28.81,71.19,100.85,100.85,0.85,100.0,"Bet $28.81 Over @ draftkings, $71.19 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.53,6.76,2025-12-16T03:55:26Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
P.J. Washington,player_rebounds,6.5,-112.0,fanduel,0.5283018867924528,110.0,bovada,0.47619047619047616,1.004492362982929,-0.4472271914132353,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,5,0.76,6.76,2025-12-16T03:55:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Naji Marshall,player_rebounds,5.5,140.0,bovada,0.4166666666666667,-144.0,fanduel,0.5901639344262295,1.0068306010928962,-0.6784260515603879,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,6.76,0.76,2025-12-16T03:49:12Z,2025-12-16T03:55:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Keyonte George,player_threes,4.5,136.0,fanduel,0.423728813559322,-140.0,draftkings,0.5833333333333334,1.0070621468926553,-0.7012622720897532,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.76,0.53,2025-12-16T03:55:12Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.76,False,,False
Lauri Markkanen,player_rebounds,10.5,130.0,draftkings,0.43478260869565216,-136.0,fanduel,0.576271186440678,1.01105379513633,-1.093294460641392,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,0.76,2025-12-16T03:55:26Z,2025-12-16T03:55:12Z,2025-12-15 22:55:57 ET,0.76,False,,False
Kyle Filipowski,player_rebounds,8.5,110.0,fanduel,0.47619047619047616,-115.0,bovada,0.5348837209302325,1.0110741971207087,-1.0952902519167473,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,4,0.76,6.76,2025-12-16T03:55:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Kyle Filipowski,player_points,11.5,-110.0,fanduel,0.5238095238095238,105.0,bovada,0.4878048780487805,1.0116144018583042,-1.1481056257175548,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.76,6.76,2025-12-16T03:55:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Keyonte George,player_points,34.5,106.0,williamhill_us,0.4854368932038835,-115.0,draftkings,0.5348837209302325,1.020320614134116,-1.991591059969,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.16,0.53,2025-12-16T03:55:48Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Keyonte George,player_rebounds,3.5,-154.0,fanduel,0.6062992125984252,140.0,draftkings,0.4166666666666667,1.022965879265092,-2.2450288646568395,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.76,0.53,2025-12-16T03:55:12Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.76,False,,False
Cooper Flagg,player_rebounds,6.5,134.0,fanduel,0.42735042735042733,-150.0,bovada,0.6,1.0273504273504273,-2.662229617304479,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.76,6.76,2025-12-16T03:55:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_assists,6.5,137.0,williamhill_us,0.4219409282700422,-154.0,draftkings,0.6062992125984252,1.0282401408684674,-2.746453843419816,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.16,0.53,2025-12-16T03:55:48Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Klay Thompson,player_threes,3.5,200.0,bovada,0.3333333333333333,-235.0,williamhill_us,0.7014925373134329,1.0348258706467661,-3.3653846153846145,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,6.76,10.48,2025-12-16T03:49:12Z,2025-12-16T03:45:29Z,2025-12-15 22:55:57 ET,10.48,True,"bovada, williamhill_us",False
Lauri Markkanen,player_points,26.5,100.0,bovada,0.5,-115.0,draftkings,0.5348837209302325,1.0348837209302326,-3.370786516853941,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,6.76,0.53,2025-12-16T03:49:12Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Naji Marshall,player_rebounds,4.5,-121.0,williamhill_us,0.5475113122171946,105.0,bovada,0.4878048780487805,1.035316190265975,-3.4111501972071245,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.16,6.76,2025-12-16T03:55:48Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_threes,1.5,210.0,draftkings,0.3225806451612903,-250.0,fanduel,0.7142857142857143,1.0368663594470047,-3.5555555555555562,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,0.76,2025-12-16T03:55:26Z,2025-12-16T03:55:12Z,2025-12-15 22:55:57 ET,0.76,False,,False
Klay Thompson,player_rebounds,1.5,-210.0,draftkings,0.6774193548387096,178.0,fanduel,0.3597122302158273,1.0371315850545368,-3.5802192884313966,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,0.76,2025-12-16T03:55:26Z,2025-12-16T03:55:12Z,2025-12-15 22:55:57 ET,0.76,False,,False
Lauri Markkanen,player_points,25.5,-120.0,bovada,0.5454545454545454,102.0,williamhill_us,0.49504950495049505,1.0405040504050405,-3.8927335640138394,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,6.76,0.16,2025-12-16T03:49:12Z,2025-12-16T03:55:48Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_rebounds,5.5,-160.0,bovada,0.6153846153846154,129.0,williamhill_us,0.4366812227074236,1.0520658380920391,-4.948914431673068,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,6.76,0.16,2025-12-16T03:49:12Z,2025-12-16T03:55:48Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Kyle Filipowski,player_points,12.5,100.0,draftkings,0.5,-125.0,bovada,0.5555555555555556,1.0555555555555556,-5.263157894736848,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,6.76,2025-12-16T03:55:26Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Daniel Gafford,player_rebounds,3.5,107.0,williamhill_us,0.4830917874396135,-135.0,draftkings,0.574468085106383,1.0575598725459965,-5.442705802313153,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.16,0.53,2025-12-16T03:55:48Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Brice Sensabaugh,player_threes,0.5,140.0,draftkings,0.4166666666666667,-180.0,draftkings,0.6428571428571429,1.0595238095238095,-5.61797752808989,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Brice Sensabaugh,player_rebounds,1.5,-180.0,draftkings,0.6428571428571429,140.0,draftkings,0.4166666666666667,1.0595238095238095,-5.61797752808989,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Brice Sensabaugh,player_steals,0.5,270.0,draftkings,0.2702702702702703,-375.0,draftkings,0.7894736842105263,1.0597439544807967,-5.637583892617459,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Lauri Markkanen,player_steals,3.5,270.0,draftkings,0.2702702702702703,-375.0,draftkings,0.7894736842105263,1.0597439544807967,-5.637583892617459,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Ace Bailey,player_rebounds,2.5,-200.0,draftkings,0.6666666666666666,154.0,fanduel,0.3937007874015748,1.0603674540682415,-5.693069306930698,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,0.76,2025-12-16T03:55:26Z,2025-12-16T03:55:12Z,2025-12-15 22:55:57 ET,0.76,False,,False
Cooper Flagg,player_steals,1.5,154.0,draftkings,0.3937007874015748,-200.0,draftkings,0.6666666666666666,1.0603674540682415,-5.693069306930698,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Ace Bailey,player_steals,0.5,310.0,draftkings,0.24390243902439024,-445.0,draftkings,0.8165137614678899,1.0604162004922801,-5.697404515720617,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
P.J. Washington,player_steals,0.5,350.0,draftkings,0.2222222222222222,-520.0,draftkings,0.8387096774193549,1.060931899641577,-5.743243243243246,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Isaiah Collier,player_rebounds,1.5,145.0,draftkings,0.40816326530612246,-188.0,draftkings,0.6527777777777778,1.0609410430839001,-5.744055570398066,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Kyle Filipowski,player_steals,0.5,280.0,draftkings,0.2631578947368421,-395.0,draftkings,0.797979797979798,1.06113769271664,-5.761523046092176,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Keyonte George,player_steals,0.5,360.0,draftkings,0.21739130434782608,-540.0,draftkings,0.84375,1.0611413043478262,-5.7618437900128106,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Naji Marshall,player_threes,0.5,195.0,draftkings,0.3389830508474576,-260.0,draftkings,0.7222222222222222,1.06120527306968,-5.767524401064783,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Naji Marshall,player_steals,1.5,180.0,draftkings,0.35714285714285715,-238.0,draftkings,0.7041420118343196,1.0612848689771768,-5.774591796097184,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Lauri Markkanen,player_threes,1.5,-160.0,draftkings,0.6153846153846154,124.0,draftkings,0.44642857142857145,1.0618131868131868,-5.821474773609314,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:55:26Z,2025-12-16T03:55:26Z,2025-12-15 22:55:57 ET,0.53,False,,False
Naji Marshall,player_points,12.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Kevin Love,player_points_rebounds_assists,13.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Kyle Filipowski,player_points_rebounds_assists,23.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Lauri Markkanen,player_points_rebounds_assists,34.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Anthony Davis,player_rebounds,11.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Keyonte George,player_points,24.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Anthony Davis,player_points_rebounds_assists,39.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_points,18.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Brandon Williams,player_points,11.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Brandon Williams,player_assists,4.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Kyle Filipowski,player_points,10.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Anthony Davis,player_points,26.5,145.0,bovada,0.40816326530612246,-190.0,bovada,0.6551724137931034,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Anthony Davis,player_points,21.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Klay Thompson,player_points_rebounds_assists,15.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Brandon Williams,player_points_rebounds_assists,15.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Klay Thompson,player_points,13.5,145.0,bovada,0.40816326530612246,-190.0,bovada,0.6551724137931034,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_points_rebounds_assists,26.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Cooper Flagg,player_points,17.5,-170.0,bovada,0.6296296296296297,130.0,bovada,0.43478260869565216,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Max Christie,player_points_rebounds_assists,17.5,130.0,bovada,0.43478260869565216,-170.0,bovada,0.6296296296296297,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
Keyonte George,player_points_rebounds_assists,33.5,-170.0,bovada,0.6296296296296297,130.0,bovada,0.43478260869565216,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,6.76,6.76,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:55:57 ET,6.76,True,bovada,False
