player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Aaron Gordon,player_assists,2.5,-118.0,betmgm,0.5412844036697247,105.0,bovada,0.4878048780487805,1.0290892817185053,-2.826701456838454,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Denver Nuggets,2025-11-06T02:00:00Z,8
Aaron Gordon,player_assists,3.5,175.0,bovada,0.36363636363636365,-240.0,bovada,0.7058823529411765,1.0695187165775402,-6.500000000000005,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Denver Nuggets,2025-11-06T02:00:00Z,1
Aaron Nesmith,player_assists,1.5,-135.0,betmgm,0.574468085106383,120.0,fanatics,0.45454545454545453,1.0290135396518376,-2.819548872180455,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Indiana Pacers,2025-11-06T00:00:00Z,3
Ace Bailey,player_assists,1.5,100.0,fanatics,0.5,-130.0,fanatics,0.5652173913043478,1.0652173913043477,-6.122448979591821,False,,,,,,,Don't bet - bookmaker has edge,Utah Jazz @ Detroit Pistons,2025-11-06T00:00:00Z,2
Alex Sarr,player_assists,2.5,-164.0,draftkings,0.6212121212121212,130.0,bovada,0.43478260869565216,1.0559947299077734,-5.302557704304434,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Boston Celtics,2025-11-06T00:30:00Z,5
Alex Sarr,player_assists,3.5,140.0,betmgm,0.4166666666666667,-167.0,betrivers,0.6254681647940075,1.0421348314606742,-4.043126684636123,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Boston Celtics,2025-11-06T00:30:00Z,4
Alperen Sengun,player_assists,5.5,-210.0,bovada,0.6774193548387096,155.0,bovada,0.39215686274509803,1.0695762175838077,-6.5050266114724975,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Memphis Grizzlies,2025-11-06T01:00:00Z,1
Alperen Sengun,player_assists,6.5,110.0,betrivers,0.47619047619047616,-111.0,draftkings,0.5260663507109005,1.0022568269013767,-0.22517451024545165,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Memphis Grizzlies,2025-11-06T01:00:00Z,8
Alperen Sengun,player_assists,7.5,165.0,bovada,0.37735849056603776,-220.0,bovada,0.6875,1.0648584905660377,-6.0908084163898035,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Memphis Grizzlies,2025-11-06T01:00:00Z,1
Amen Thompson,player_assists,4.5,-230.0,bovada,0.696969696969697,170.0,bovada,0.37037037037037035,1.0673400673400675,-6.309148264984243,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Memphis Grizzlies,2025-11-06T01:00:00Z,1
