player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Bennedict Mathurin,player_threes,2.5,138,betrivers,0.4201680672268908,145,draftkings,0.40816326530612246,0.8283313325330133,20.724637681159418,True,50.72,49.28,120.71,120.74,20.71,100.0,"Bet $50.72 Over @ betrivers, $49.28 Under @ draftkings",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,8
Bennedict Mathurin,player_points,25.5,190,bovada,0.3448275862068966,-121,williamhill_us,0.5475113122171946,0.8923388984240912,12.065046336772145,True,38.64,61.36,112.06,112.07,12.06,100.0,"Bet $38.64 Over @ bovada, $61.36 Under @ williamhill_us",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,5
Keegan Murray,player_threes,2.5,145,bovada,0.40816326530612246,106,fanduel,0.4854368932038835,0.893600158510006,11.906873614190694,True,45.68,54.32,111.92,111.9,11.9,100.0,"Bet $45.68 Over @ bovada, $54.32 Under @ fanduel",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,5
Pascal Siakam,player_rebounds,6.5,105,fanatics,0.4878048780487805,145,bovada,0.40816326530612246,0.8959681433549029,11.611111111111105,True,54.44,45.56,111.6,111.62,11.6,100.0,"Bet $54.44 Over @ fanatics, $45.56 Under @ bovada",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,5
Russell Westbrook,player_points,16.5,175,bovada,0.36363636363636365,-114,fanduel,0.5327102803738317,0.8963466440101954,11.563981042654037,True,40.57,59.43,111.57,111.56,11.56,100.0,"Bet $40.57 Over @ bovada, $59.43 Under @ fanduel",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
Pascal Siakam,player_assists,3.5,135,draftkings,0.4255319148936171,110,betonlineag,0.47619047619047616,0.9017223910840932,10.898876404494384,True,47.19,52.81,110.9,110.9,10.9,100.0,"Bet $47.19 Over @ draftkings, $52.81 Under @ betonlineag",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,6
Jay Huff,player_threes,1.5,100,fanatics,0.5,145,bovada,0.40816326530612246,0.9081632653061225,10.1123595505618,True,55.06,44.94,110.12,110.1,10.1,100.0,"Bet $55.06 Over @ fanatics, $44.94 Under @ bovada",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,8
Keegan Murray,player_rebounds,8.5,210,bovada,0.32258064516129026,-145,draftkings,0.5918367346938775,0.9144173798551678,9.359251259899226,True,35.28,64.72,109.37,109.35,9.35,100.0,"Bet $35.28 Over @ bovada, $64.72 Under @ draftkings",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
Zach LaVine,player_threes,3.5,210,bovada,0.32258064516129026,-154,draftkings,0.6062992125984252,0.9288798577597155,7.656549083948594,True,34.73,65.27,107.66,107.65,7.65,100.0,"Bet $34.73 Over @ bovada, $65.27 Under @ draftkings",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,4
Keegan Murray,player_rebounds,7.5,125,bovada,0.4444444444444444,106,fanduel,0.4854368932038835,0.9298813376483279,7.5406032482598695,True,47.8,52.2,107.55,107.53,7.53,100.0,"Bet $47.80 Over @ bovada, $52.20 Under @ fanduel",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
DeMar DeRozan,player_rebounds,3.5,100,betmgm,0.49999999999999994,130,draftkings,0.43478260869565216,0.9347826086956521,6.976744186046524,True,53.49,46.51,106.98,106.97,6.97,100.0,"Bet $53.49 Over @ betmgm, $46.51 Under @ draftkings",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,7
Russell Westbrook,player_points,15.5,140,bovada,0.41666666666666663,-108,williamhill_us,0.5192307692307693,0.9358974358974359,6.849315068493156,True,44.52,55.48,106.85,106.85,6.85,100.0,"Bet $44.52 Over @ bovada, $55.48 Under @ williamhill_us",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
Pascal Siakam,player_threes,1.5,120,fanatics,0.4545454545454546,105,betmgm,0.4878048780487805,0.9423503325942351,6.117647058823517,True,48.24,51.76,106.13,106.11,6.11,100.0,"Bet $48.24 Over @ fanatics, $51.76 Under @ betmgm",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,8
T.J. McConnell,player_assists,4.5,110,draftkings,0.4761904761904761,114,betrivers,0.4672897196261682,0.9434801958166443,5.990566037735867,True,50.47,49.53,105.99,105.99,5.99,100.0,"Bet $50.47 Over @ draftkings, $49.53 Under @ betrivers",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,8
Andrew Nembhard,player_threes,1.5,124,fanduel,0.4464285714285714,100,betmgm,0.5,0.9464285714285714,5.660377358490565,True,47.17,52.83,105.66,105.66,5.66,100.0,"Bet $47.17 Over @ fanduel, $52.83 Under @ betmgm",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,8
Zach LaVine,player_rebounds,3.5,105,betmgm,0.4878048780487805,118,fanduel,0.45871559633027525,0.9465204743790557,5.650118203309695,True,51.54,48.46,105.66,105.64,5.64,100.0,"Bet $51.54 Over @ betmgm, $48.46 Under @ fanduel",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,7
Maxime Raynaud,player_threes,0.5,170,draftkings,0.37037037037037035,-140,betmgm,0.5833333333333334,0.9537037037037037,4.854368932038833,True,38.83,61.17,104.84,104.86,4.84,100.0,"Bet $38.83 Over @ draftkings, $61.17 Under @ betmgm",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
Russell Westbrook,player_assists,7.5,114,draftkings,0.4672897196261683,105,bovada,0.4878048780487805,0.9550945976749488,4.701670644391398,True,48.93,51.07,104.71,104.69,4.69,100.0,"Bet $48.93 Over @ draftkings, $51.07 Under @ bovada",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,7
Andrew Nembhard,player_points,14.5,-120,fanatics,0.5454545454545454,140,bovada,0.4166666666666667,0.9621212121212122,3.937007874015741,True,56.69,43.31,103.93,103.94,3.93,100.0,"Bet $56.69 Over @ fanatics, $43.31 Under @ bovada",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,5
