player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
LaMelo Ball,player_threes,3.5,190,bovada,0.34482758620689663,07:23:35 PM ET,120,fanduel,0.45454545454545453,07:25:00 PM ET,0.7993730407523512,25.098039215686274,True,43.14,56.86,125.11,125.09,25.09,100.0,"Bet $43.14 Over @ bovada, $56.86 Under @ fanduel",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,2.2109246666666666,0.7942579999999999,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Jalen Johnson,player_threes,1.5,120,bovada,0.4545454545454546,07:23:35 PM ET,178,fanduel,0.3597122302158273,07:25:00 PM ET,0.8142576847612819,22.811244979919664,True,55.82,44.18,122.8,122.82,22.8,100.0,"Bet $55.82 Over @ bovada, $44.18 Under @ fanduel",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,3,2.2109246666666666,0.7942579999999999,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Trae Young,player_points,14.5,-105,draftkings,0.5121951219512195,07:25:20 PM ET,205,bovada,0.32786885245901637,07:23:35 PM ET,0.8400639744102358,19.03855306996669,True,60.97,39.03,119.04,119.04,19.04,100.0,"Bet $60.97 Over @ draftkings, $39.03 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,2,0.4609246666666667,2.2109246666666666,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Onyeka Okongwu,player_assists,2.5,140,fanduel,0.4166666666666667,07:25:00 PM ET,135,bovada,0.425531914893617,07:23:35 PM ET,0.8421985815602837,18.736842105263165,True,49.47,50.53,118.73,118.75,18.73,100.0,"Bet $49.47 Over @ fanduel, $50.53 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,0.7942579999999999,2.2109246666666666,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Dyson Daniels,player_rebounds,5.5,124,fanduel,0.4464285714285715,07:25:00 PM ET,150,bovada,0.4,07:23:35 PM ET,0.8464285714285715,18.143459915611793,True,52.74,47.26,118.14,118.15,18.14,100.0,"Bet $52.74 Over @ fanduel, $47.26 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,0.7942579999999999,2.2109246666666666,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
OG Anunoby,player_points,13.5,-114,fanduel,0.5327102803738317,07:25:38 PM ET,205,bovada,0.32786885245901637,07:24:04 PM ET,0.860579132832848,16.20081894249601,True,61.9,38.1,116.2,116.2,16.2,100.0,"Bet $61.90 Over @ fanduel, $38.10 Under @ bovada",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,4,0.1609246666666667,1.7275913333333333,1.7275913333333333,False,,2025-12-18 19:25:47 ET
Andrew Nembhard,player_points,19.5,185,bovada,0.3508771929824561,07:24:04 PM ET,-115,draftkings,0.5348837209302325,07:25:07 PM ET,0.8857609139126886,12.897282358360208,True,39.61,60.39,112.89,112.9,12.89,100.0,"Bet $39.61 Over @ bovada, $60.39 Under @ draftkings",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,2,1.7275913333333333,0.6775913333333333,1.7275913333333333,False,,2025-12-18 19:25:47 ET
Ryan Kalkbrenner,player_points,9.5,165,bovada,0.37735849056603776,07:23:35 PM ET,-105,draftkings,0.5121951219512195,07:25:20 PM ET,0.8895536125172573,12.415933781686483,True,42.42,57.58,112.41,112.42,12.41,100.0,"Bet $42.42 Over @ bovada, $57.58 Under @ draftkings",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,2.2109246666666666,0.4609246666666667,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Bennedict Mathurin,player_threes,2.5,150,bovada,0.4,07:24:04 PM ET,102,fanduel,0.49504950495049505,07:25:38 PM ET,0.8950495049504951,11.72566371681416,True,44.69,55.31,111.72,111.73,11.72,100.0,"Bet $44.69 Over @ bovada, $55.31 Under @ fanduel",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,2,1.7275913333333333,0.1609246666666667,1.7275913333333333,False,,2025-12-18 19:25:47 ET
Trae Young,player_threes,1.5,130,draftkings,0.43478260869565216,07:25:20 PM ET,115,bovada,0.46511627906976744,07:23:35 PM ET,0.8998988877654196,11.123595505617988,True,48.31,51.69,111.11,111.13,11.11,100.0,"Bet $48.31 Over @ draftkings, $51.69 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,0.4609246666666667,2.2109246666666666,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
Kon Knueppel,player_points,20.5,155,bovada,0.392156862745098,07:23:35 PM ET,-105,williamhill_us,0.5121951219512195,07:25:01 PM ET,0.9043519846963175,10.576414595452155,True,43.36,56.64,110.57,110.58,10.57,100.0,"Bet $43.36 Over @ bovada, $56.64 Under @ williamhill_us",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,4,2.2109246666666666,0.7775913333333333,2.2109246666666666,True,bovada,2025-12-18 19:25:47 ET
