player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Cedric Coward,player_rebounds,7.5,215,bovada,0.3174603174603174,10:42:49 PM ET,124,draftkings,0.44642857142857145,10:45:22 PM ET,0.7638888888888888,30.909090909090907,True,41.56,58.44,130.91,130.91,30.91,100.0,"Bet $41.56 Over @ bovada, $58.44 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,2.9905198833333335,0.44051988333333336,2.9905198833333335,True,bovada,2025-12-22 22:45:48 ET
Shai Gilgeous-Alexander,player_assists,7.5,215,bovada,0.31746031746031744,10:42:49 PM ET,105,draftkings,0.4878048780487805,10:45:22 PM ET,0.8052651955090979,24.18269230769232,True,39.42,60.58,124.17,124.19,24.17,100.0,"Bet $39.42 Over @ bovada, $60.58 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,5,2.9905198833333335,0.44051988333333336,2.9905198833333335,True,bovada,2025-12-22 22:45:48 ET
Toumani Camara,player_assists,2.5,142,fanduel,0.41322314049586784,10:45:02 PM ET,150,bovada,0.4,10:45:24 PM ET,0.8132231404958679,22.96747967479673,True,50.81,49.19,122.96,122.98,22.96,100.0,"Bet $50.81 Over @ fanduel, $49.19 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.7738532166666666,0.40718655,0.7738532166666666,False,,2025-12-22 22:45:48 ET
Jaren Jackson Jr,player_rebounds,4.5,110,draftkings,0.47619047619047616,10:45:22 PM ET,185,bovada,0.3508771929824561,10:42:49 PM ET,0.8270676691729323,20.90909090909092,True,57.58,42.42,120.92,120.9,20.9,100.0,"Bet $57.58 Over @ draftkings, $42.42 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,0.44051988333333336,2.9905198833333335,2.9905198833333335,True,bovada,2025-12-22 22:45:48 ET
Tobias Harris,player_rebounds,3.5,-102,fanduel,0.504950495049505,10:45:02 PM ET,190,bovada,0.3448275862068966,10:45:24 PM ET,0.8497780812564015,17.677782241864204,True,59.42,40.58,117.67,117.68,17.67,100.0,"Bet $59.42 Over @ fanduel, $40.58 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.7738532166666666,0.40718655,0.7738532166666666,False,,2025-12-22 22:45:48 ET
Cade Cunningham,player_threes,2.5,145,bovada,0.4081632653061224,10:45:24 PM ET,124,fanduel,0.44642857142857145,10:45:02 PM ET,0.8545918367346939,17.01492537313434,True,47.76,52.24,117.01,117.02,17.01,100.0,"Bet $47.76 Over @ bovada, $52.24 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.40718655,0.7738532166666666,0.7738532166666666,False,,2025-12-22 22:45:48 ET
Donovan Clingan,player_rebounds,8.5,106,fanduel,0.4854368932038835,10:45:02 PM ET,170,bovada,0.37037037037037035,10:45:24 PM ET,0.8558072635742539,16.848739495798327,True,56.72,43.28,116.84,116.86,16.84,100.0,"Bet $56.72 Over @ fanduel, $43.28 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.7738532166666666,0.40718655,0.7738532166666666,False,,2025-12-22 22:45:48 ET
Kris Murray,player_points_rebounds_assists,11.5,100,draftkings,0.5,10:45:25 PM ET,180,bovada,0.35714285714285715,10:45:24 PM ET,0.8571428571428572,16.66666666666665,True,58.33,41.67,116.66,116.68,16.66,100.0,"Bet $58.33 Over @ draftkings, $41.67 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.3905198833333333,0.40718655,0.40718655,False,,2025-12-22 22:45:48 ET
Stephen Curry,player_threes,3.5,-102,fanduel,0.504950495049505,10:45:31 PM ET,175,bovada,0.36363636363636365,10:44:14 PM ET,0.8685868586858686,15.129533678756468,True,58.13,41.87,115.12,115.14,15.12,100.0,"Bet $58.13 Over @ fanduel, $41.87 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,5,0.29051988333333334,1.5738532166666666,1.5738532166666666,False,,2025-12-22 22:45:48 ET
Jalen Duren,player_rebounds,9.5,100,draftkings,0.5,10:45:25 PM ET,170,bovada,0.37037037037037035,10:45:24 PM ET,0.8703703703703703,14.893617021276606,True,57.45,42.55,114.9,114.88,14.89,100.0,"Bet $57.45 Over @ draftkings, $42.55 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.3905198833333333,0.40718655,0.40718655,False,,2025-12-22 22:45:48 ET
