player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Jabari Smith Jr,player_rebounds,7.5,200,bovada,0.3333333333333333,162,fanduel,0.3816793893129771,0.7150127226463104,39.85765124555161,True,46.62,53.38,139.86,139.86,39.86,100.0,"Bet $46.62 Over @ bovada, $53.38 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,3.0972957166666664,0.33062905,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
John Collins,player_threes,0.5,154,draftkings,0.39370078740157477,185,bovada,0.3508771929824561,0.7445779803840309,34.30426716141002,True,52.88,47.12,134.32,134.29,34.29,100.0,"Bet $52.88 Over @ draftkings, $47.12 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.48062905,2.28062905,2.28062905,True,bovada,2025-12-15 23:40:45 ET
Keyonte George,player_rebounds,3.5,250,fanduel,0.2857142857142857,105,bovada,0.4878048780487805,0.7735191637630662,29.27927927927929,True,36.94,63.06,129.29,129.27,29.27,100.0,"Bet $36.94 Over @ fanduel, $63.06 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,12.213962383333334,4.813962383333333,12.213962383333334,True,"fanduel, bovada",2025-12-15 23:40:45 ET
Reed Sheppard,player_threes,1.5,210,draftkings,0.3225806451612903,120,bovada,0.45454545454545453,0.7771260997067448,28.67924528301886,True,41.51,58.49,128.68,128.68,28.68,100.0,"Bet $41.51 Over @ draftkings, $58.49 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.3639623833333333,3.0972957166666664,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
Aaron Holiday,player_threes,1.5,240,draftkings,0.2941176470588236,100,bovada,0.5,0.7941176470588236,25.92592592592591,True,37.04,62.96,125.94,125.92,25.92,100.0,"Bet $37.04 Over @ draftkings, $62.96 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.3639623833333333,3.0972957166666664,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
Kevin Durant,player_threes,1.5,154,fanduel,0.39370078740157477,145,bovada,0.40816326530612246,0.8018640527076972,24.709418837675344,True,49.1,50.9,124.71,124.71,24.71,100.0,"Bet $49.10 Over @ fanduel, $50.90 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.33062905,3.0972957166666664,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
Cam Spencer,player_assists,4.5,170,bovada,0.3703703703703703,128,fanduel,0.43859649122807015,0.8089668615984404,23.614457831325318,True,45.78,54.22,123.61,123.62,23.61,100.0,"Bet $45.78 Over @ bovada, $54.22 Under @ fanduel",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,2.28062905,0.030629049999999998,2.28062905,True,bovada,2025-12-15 23:40:45 ET
Jamal Murray,player_assists,5.5,120,draftkings,0.4545454545454545,170,bovada,0.37037037037037035,0.8249158249158248,21.224489795918377,True,55.1,44.9,121.22,121.23,21.22,100.0,"Bet $55.10 Over @ draftkings, $44.90 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,0.3639623833333333,3.0972957166666664,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
James Harden,player_assists,7.5,124,draftkings,0.44642857142857145,155,bovada,0.39215686274509803,0.8385854341736695,19.248434237995827,True,53.24,46.76,119.26,119.24,19.24,100.0,"Bet $53.24 Over @ draftkings, $46.76 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.48062905,2.28062905,2.28062905,True,bovada,2025-12-15 23:40:45 ET
Tim Hardaway Jr,player_points,14.5,175,bovada,0.36363636363636365,105,draftkings,0.4878048780487805,0.8514412416851441,17.447916666666675,True,42.71,57.29,117.45,117.44,17.44,100.0,"Bet $42.71 Over @ bovada, $57.29 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,3.0972957166666664,0.3639623833333333,3.0972957166666664,True,bovada,2025-12-15 23:40:45 ET
