player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Donte DiVincenzo,player_threes,3.5,180,bovada,0.3571428571428571,-155,betrivers,0.6078431372549019,0.964985994397759,3.6284470246734424,True,37.01,62.99,103.63,103.63,3.63,100.0,"Bet $37.01 Over @ bovada, $62.99 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,2
Collin Gillespie,player_threes,2.5,-125,betmgm,0.5555555555555556,135,betrivers,0.425531914893617,0.9810874704491725,1.9277108433734869,True,56.63,43.37,101.93,101.92,1.92,100.0,"Bet $56.63 Over @ betmgm, $43.37 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,7
Jose Alvarado,player_points_rebounds_assists,14.5,105,bovada,0.4878048780487805,100,fanduel,0.5,0.9878048780487805,1.2345679012345734,True,49.38,50.62,101.23,101.24,1.23,100.0,"Bet $49.38 Over @ bovada, $50.62 Under @ fanduel",San Antonio Spurs @ New Orleans Pelicans,2025-12-09T01:10:00Z,6
Jeremiah Fears,player_assists,3.5,-115,bovada,0.5348837209302324,120,fanatics,0.45454545454545453,0.989429175475687,1.0683760683760868,True,54.06,45.94,101.07,101.07,1.07,100.0,"Bet $54.06 Over @ bovada, $45.94 Under @ fanatics",San Antonio Spurs @ New Orleans Pelicans,2025-12-09T01:10:00Z,8
Julius Randle,player_threes,1.5,100,bovada,0.5,104,betrivers,0.49019607843137253,0.9901960784313726,0.990099009900991,True,50.5,49.5,101.0,100.98,0.98,100.0,"Bet $50.50 Over @ bovada, $49.50 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,8
Julius Randle,player_points,20.5,114,betrivers,0.46728971962616817,-110,betmgm,0.5238095238095238,0.991099243435692,0.8980691513246652,True,47.15,52.85,100.9,100.9,0.9,100.0,"Bet $47.15 Over @ betrivers, $52.85 Under @ betmgm",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,2
Donte DiVincenzo,player_points_rebounds_assists,20.5,-110,betmgm,0.5238095238095237,114,betrivers,0.4672897196261682,0.991099243435692,0.8980691513246652,True,52.85,47.15,100.9,100.9,0.9,100.0,"Bet $52.85 Over @ betmgm, $47.15 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,7
Keldon Johnson,player_points,11.5,-116,betonlineag,0.537037037037037,120,bovada,0.45454545454545453,0.9915824915824916,0.8488964346349714,True,54.16,45.84,100.85,100.85,0.85,100.0,"Bet $54.16 Over @ betonlineag, $45.84 Under @ bovada",San Antonio Spurs @ New Orleans Pelicans,2025-12-09T01:10:00Z,3
Ryan Dunn,player_rebounds,4.5,124,fanduel,0.4464285714285714,-120,betmgm,0.5454545454545454,0.9918831168831168,0.8183306055646655,True,45.01,54.99,100.82,100.82,0.82,100.0,"Bet $45.01 Over @ fanduel, $54.99 Under @ betmgm",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,5
Jay Huff,player_points,11.5,112,betrivers,0.4716981132075472,-109,draftkings,0.5215311004784688,0.993229213686016,0.6816942374113788,True,47.49,52.51,100.68,100.68,0.68,100.0,"Bet $47.49 Over @ betrivers, $52.51 Under @ draftkings",Sacramento Kings @ Indiana Pacers,2025-12-09T00:10:00Z,4
Jaden McDaniels,player_points_rebounds_assists,20.5,-115,bovada,0.5348837209302325,118,betrivers,0.45871559633027525,0.9935993172605078,0.6441915396177889,True,53.83,46.17,100.64,100.65,0.64,100.0,"Bet $53.83 Over @ bovada, $46.17 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,4
Dillon Brooks,player_threes,2.5,123,betrivers,0.44843049327354256,-120,bovada,0.5454545454545454,0.993885038728088,0.6152584085315826,True,45.12,54.88,100.62,100.61,0.61,100.0,"Bet $45.12 Over @ betrivers, $54.88 Under @ bovada",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,7
Royce O'Neale,player_points,10.5,135,bovada,0.4255319148936171,-132,betrivers,0.5689655172413793,0.9944974321349964,0.5533013648100216,True,42.79,57.21,100.56,100.55,0.55,100.0,"Bet $42.79 Over @ bovada, $57.21 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,2
Julius Randle,player_points_rebounds_assists,32.5,112,betrivers,0.4716981132075472,-110,betonlineag,0.5238095238095238,0.995507637017071,0.4512635379061436,True,47.38,52.62,100.45,100.46,0.45,100.0,"Bet $47.38 Over @ betrivers, $52.62 Under @ betonlineag",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,4
