player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Vincent Williams Jr,player_points_rebounds_assists,19.5,-111,fanduel,0.5260663507109005,07:50:40 PM ET,160,bovada,0.38461538461538464,07:45:11 PM ET,0.910681735326285,9.807846277021625,True,57.77,42.23,109.82,109.8,9.8,100.0,"Bet $57.77 Over @ fanduel, $42.23 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.1155444,5.5988777333333335,5.5988777333333335,True,bovada,2025-12-17 19:50:46 ET
Vincent Williams Jr,player_assists,4.5,-121,betrivers,0.5475113122171946,07:50:29 PM ET,165,bovada,0.37735849056603776,07:50:33 PM ET,0.9248698027832324,8.12332687159605,True,59.2,40.8,108.13,108.12,8.12,100.0,"Bet $59.20 Over @ betrivers, $40.80 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,4,0.29887773333333334,0.2322110666666667,0.29887773333333334,False,,2025-12-17 19:50:46 ET
Julius Randle,player_points_rebounds_assists,36.5,115,bovada,0.4651162790697674,07:45:11 PM ET,106,betrivers,0.4854368932038835,07:50:29 PM ET,0.9505531722736509,5.2019002375296886,True,48.93,51.07,105.2,105.2,5.2,100.0,"Bet $48.93 Over @ bovada, $51.07 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,5.5988777333333335,0.29887773333333334,5.5988777333333335,True,bovada,2025-12-17 19:50:46 ET
Donte DiVincenzo,player_points_rebounds_assists,22.5,100,bovada,0.5,07:45:11 PM ET,120,betrivers,0.45454545454545453,07:50:29 PM ET,0.9545454545454546,4.761904761904767,True,52.38,47.62,104.76,104.76,4.76,100.0,"Bet $52.38 Over @ bovada, $47.62 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,5.5988777333333335,0.29887773333333334,5.5988777333333335,True,bovada,2025-12-17 19:50:46 ET
Donte DiVincenzo,player_points_rebounds_assists,23.5,120,bovada,0.4545454545454546,07:45:11 PM ET,-105,betrivers,0.5121951219512195,07:50:29 PM ET,0.9667405764966741,3.440366972477049,True,47.02,52.98,103.44,103.44,3.44,100.0,"Bet $47.02 Over @ bovada, $52.98 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,5.5988777333333335,0.29887773333333334,5.5988777333333335,True,bovada,2025-12-17 19:50:46 ET
Vincent Williams Jr,player_points,9.5,107,betrivers,0.48309178743961345,07:50:29 PM ET,100,bovada,0.5,07:50:33 PM ET,0.9830917874396135,1.7199017199017286,True,49.14,50.86,101.72,101.72,1.72,100.0,"Bet $49.14 Over @ betrivers, $50.86 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,4,0.29887773333333334,0.2322110666666667,0.29887773333333334,False,,2025-12-17 19:50:46 ET
Vincent Williams Jr,player_points_rebounds_assists,18.5,108,betrivers,0.48076923076923084,07:50:29 PM ET,-104,draftkings,0.5098039215686274,07:50:19 PM ET,0.9905731523378583,0.9516558812333376,True,48.53,51.47,100.94,100.96,0.94,100.0,"Bet $48.53 Over @ betrivers, $51.47 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.29887773333333334,0.46554439999999997,0.46554439999999997,False,,2025-12-17 19:50:46 ET
Vincent Williams Jr,player_points,8.5,-130,betrivers,0.5652173913043479,07:50:29 PM ET,135,bovada,0.425531914893617,07:50:33 PM ET,0.9907493061979649,0.9337068160597539,True,57.05,42.95,100.93,100.93,0.93,100.0,"Bet $57.05 Over @ betrivers, $42.95 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.29887773333333334,0.2322110666666667,0.29887773333333334,False,,2025-12-17 19:50:46 ET
Dean Wade,player_threes,1.5,135,bovada,0.4255319148936171,07:50:23 PM ET,-130,fanduel,0.5652173913043478,07:50:29 PM ET,0.9907493061979649,0.9337068160597539,True,42.95,57.05,100.93,100.93,0.93,100.0,"Bet $42.95 Over @ bovada, $57.05 Under @ fanduel",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,5,0.3988777333333333,0.29887773333333334,0.3988777333333333,False,,2025-12-17 19:50:46 ET
Vincent Williams Jr,player_rebounds,3.5,-159,betrivers,0.6138996138996139,07:50:29 PM ET,165,bovada,0.37735849056603776,07:50:33 PM ET,0.9912581044656517,0.881899022561905,True,61.93,38.07,100.88,100.89,0.88,100.0,"Bet $61.93 Over @ betrivers, $38.07 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.29887773333333334,0.2322110666666667,0.29887773333333334,False,,2025-12-17 19:50:46 ET
Matas Buzelis,player_blocks,1.5,165,draftkings,0.37735849056603776,07:50:25 PM ET,-160,betmgm,0.6153846153846154,07:50:14 PM ET,0.9927431059506532,0.7309941520467822,True,38.01,61.99,100.73,100.73,0.73,100.0,"Bet $38.01 Over @ draftkings, $61.99 Under @ betmgm",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,4,0.3655444,0.5488777333333333,0.5488777333333333,False,,2025-12-17 19:50:46 ET
Cedric Coward,player_assists,3.5,-105,betmgm,0.5121951219512195,07:50:29 PM ET,108,draftkings,0.4807692307692308,07:50:19 PM ET,0.9929643527204504,0.7085498346717012,True,51.58,48.42,100.7,100.71,0.7,100.0,"Bet $51.58 Over @ betmgm, $48.42 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,7,0.29887773333333334,0.46554439999999997,0.46554439999999997,False,,2025-12-17 19:50:46 ET
Donovan Mitchell,player_threes,3.5,-117,betrivers,0.5391705069124424,07:50:37 PM ET,120,bovada,0.45454545454545453,07:50:23 PM ET,0.993715961457897,0.6323777403035358,True,54.26,45.74,100.64,100.63,0.63,100.0,"Bet $54.26 Over @ betrivers, $45.74 Under @ bovada",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,7,0.1655444,0.3988777333333333,0.3988777333333333,False,,2025-12-17 19:50:46 ET
Donovan Mitchell,player_points_rebounds_assists,41.5,112,betrivers,0.4716981132075472,07:50:37 PM ET,-110,bovada,0.5238095238095238,07:50:23 PM ET,0.995507637017071,0.4512635379061436,True,47.38,52.62,100.45,100.46,0.45,100.0,"Bet $47.38 Over @ betrivers, $52.62 Under @ bovada",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,5,0.1655444,0.3988777333333333,0.3988777333333333,False,,2025-12-17 19:50:46 ET
Donovan Mitchell,player_rebounds,4.5,115,betrivers,0.4651162790697674,07:50:37 PM ET,-114,draftkings,0.5327102803738317,07:50:25 PM ET,0.9978265594435991,0.2178174689610124,True,46.61,53.39,100.21,100.22,0.21,100.0,"Bet $46.61 Over @ betrivers, $53.39 Under @ draftkings",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,6,0.1655444,0.3655444,0.3655444,False,,2025-12-17 19:50:46 ET
