player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Mitchell Robinson,player_points,2.5,-152.0,betrivers,0.6031746031746031,165.0,bovada,0.37735849056603776,0.9805330937406409,1.9853390348197886,True,61.51,38.49,101.99,101.99,1.99,100.0,"Bet $61.51 Over @ betrivers, $38.49 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.62,1.61,2025-12-16T17:00:04Z,2025-12-16T16:59:05Z,2025-12-16 12:00:41 ET,1.61,False,,False
OG Anunoby,player_points,17.5,120.0,bovada,0.45454545454545453,-114.0,fanduel,0.5327102803738317,0.9872557349192863,1.2908777969018903,True,46.04,53.96,101.29,101.29,1.29,100.0,"Bet $46.04 Over @ bovada, $53.96 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,1.61,0.09,2025-12-16T16:59:05Z,2025-12-16T17:00:36Z,2025-12-16 12:00:41 ET,1.61,False,,False
OG Anunoby,player_points,16.5,-105.0,bovada,0.5121951219512195,107.0,betrivers,0.4830917874396135,0.995286909390833,0.4735409020954151,True,51.46,48.54,100.47,100.47,0.47,100.0,"Bet $51.46 Over @ bovada, $48.54 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,1.61,0.62,2025-12-16T16:59:05Z,2025-12-16T17:00:04Z,2025-12-16 12:00:41 ET,1.61,False,,False
OG Anunoby,player_points_rebounds_assists,24.5,120.0,bovada,0.45454545454545453,-120.0,draftkings,0.5454545454545454,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,1.61,0.82,2025-12-16T16:59:05Z,2025-12-16T16:59:52Z,2025-12-16 12:00:41 ET,1.61,False,,False
OG Anunoby,player_rebounds,4.5,-128.0,draftkings,0.5614035087719298,128.0,betonlineag,0.43859649122807015,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,0.82,1.36,2025-12-16T16:59:52Z,2025-12-16T16:59:20Z,2025-12-16 12:00:41 ET,1.36,False,,False
OG Anunoby,player_points_rebounds_assists,23.5,100.0,bovada,0.5,-103.0,betrivers,0.5073891625615764,1.0073891625615765,-0.7334963325183574,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,1.61,0.62,2025-12-16T16:59:05Z,2025-12-16T17:00:04Z,2025-12-16 12:00:41 ET,1.61,False,,False
Mikal Bridges,player_points,15.5,104.0,betrivers,0.49019607843137253,-108.0,fanduel,0.5192307692307693,1.0094268476621417,-0.9338812103100502,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,0.62,0.09,2025-12-16T17:00:04Z,2025-12-16T17:00:36Z,2025-12-16 12:00:41 ET,0.62,False,,False
OG Anunoby,player_points_rebounds_assists,22.5,-125.0,bovada,0.5555555555555556,120.0,betrivers,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,1.61,0.62,2025-12-16T16:59:05Z,2025-12-16T17:00:04Z,2025-12-16 12:00:41 ET,1.61,False,,False
Jordan Clarkson,player_points,6.5,-125.0,draftkings,0.5555555555555556,120.0,betrivers,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,5,0.82,0.62,2025-12-16T16:59:52Z,2025-12-16T17:00:04Z,2025-12-16 12:00:41 ET,0.82,False,,False
Julian Champagnie,player_points,6.5,-120.0,betmgm,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,4,1.02,1.61,2025-12-16T16:59:40Z,2025-12-16T16:59:05Z,2025-12-16 12:00:41 ET,1.61,False,,False
