player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Kevin Porter Jr.,player_threes,2.5,155,bovada,0.39215686274509803,08:29:33 PM ET,162,fanduel,0.3816793893129771,08:29:36 PM ET,0.7738362520580752,29.22630560928432,True,50.68,49.32,129.23,129.22,29.22,100.0,"Bet $50.68 Over @ bovada, $49.32 Under @ fanduel",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,3,1.2599154833333333,1.2099154833333332,1.2599154833333333,False,,2025-12-21 20:30:48 ET
De'Aaron Fox,player_rebounds,4.5,155,bovada,0.39215686274509803,08:30:39 PM ET,160,draftkings,0.38461538461538464,08:30:14 PM ET,0.7767722473604827,28.737864077669894,True,50.49,49.51,128.75,128.73,28.73,100.0,"Bet $50.49 Over @ bovada, $49.51 Under @ draftkings",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,2,0.15991548333333333,0.57658215,0.57658215,False,,2025-12-21 20:30:48 ET
C.J. McCollum,player_rebounds,2.5,170,draftkings,0.37037037037037035,08:30:14 PM ET,145,bovada,0.40816326530612246,08:30:39 PM ET,0.7785336356764928,28.446601941747574,True,47.57,52.43,128.44,128.45,28.44,100.0,"Bet $47.57 Over @ draftkings, $52.43 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,3,0.57658215,0.15991548333333333,0.57658215,False,,2025-12-21 20:30:48 ET
Stephon Castle,player_rebounds,4.5,121,williamhill_us,0.45248868778280543,08:30:40 PM ET,200,bovada,0.3333333333333333,08:30:39 PM ET,0.7858220211161387,27.2552783109405,True,57.58,42.42,127.25,127.26,27.25,100.0,"Bet $57.58 Over @ williamhill_us, $42.42 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,5,0.14324881666666667,0.15991548333333333,0.15991548333333333,False,,2025-12-21 20:30:48 ET
Dylan Harper,player_threes,0.5,110,fanatics,0.4761904761904762,08:29:57 PM ET,200,bovada,0.3333333333333333,08:30:39 PM ET,0.8095238095238095,23.529411764705888,True,58.82,41.18,123.52,123.54,23.52,100.0,"Bet $58.82 Over @ fanatics, $41.18 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,3,0.8599154833333333,0.15991548333333333,0.8599154833333333,False,,2025-12-21 20:30:48 ET
A.J. Green,player_points,7.5,130,draftkings,0.4347826086956522,08:30:29 PM ET,165,bovada,0.37735849056603776,08:29:33 PM ET,0.81214109926169,23.131313131313114,True,53.54,46.46,123.14,123.12,23.12,100.0,"Bet $53.54 Over @ draftkings, $46.46 Under @ bovada",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,3,0.32658215,1.2599154833333333,1.2599154833333333,False,,2025-12-21 20:30:48 ET
Kevin Porter Jr.,player_assists,8.5,165,bovada,0.3773584905660378,08:29:33 PM ET,124,draftkings,0.44642857142857145,08:30:29 PM ET,0.8237870619946093,21.390593047034745,True,45.81,54.19,121.4,121.39,21.39,100.0,"Bet $45.81 Over @ bovada, $54.19 Under @ draftkings",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,4,1.2599154833333333,0.32658215,1.2599154833333333,False,,2025-12-21 20:30:48 ET
Harrison Barnes,player_rebounds,2.5,150,williamhill_us,0.4000000000000001,08:30:40 PM ET,135,bovada,0.425531914893617,08:30:39 PM ET,0.8255319148936171,21.134020618556693,True,48.45,51.55,121.12,121.14,21.12,100.0,"Bet $48.45 Over @ williamhill_us, $51.55 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,2,0.14324881666666667,0.15991548333333333,0.15991548333333333,False,,2025-12-21 20:30:48 ET
Josh Hart,player_assists,4.5,154,fanduel,0.3937007874015748,08:23:09 PM ET,115,bovada,0.46511627906976744,08:24:43 PM ET,0.8588170664713423,16.439232409381653,True,45.84,54.16,116.43,116.44,16.43,100.0,"Bet $45.84 Over @ fanduel, $54.16 Under @ bovada",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,2,7.659915483333333,6.093248816666667,7.659915483333333,True,"fanduel, bovada",2025-12-21 20:30:48 ET
Myles Turner,player_threes,2.5,190,bovada,0.3448275862068966,08:29:33 PM ET,-110,fanduel,0.5238095238095238,08:29:36 PM ET,0.8686371100164204,15.122873345935716,True,39.7,60.3,115.13,115.12,15.12,100.0,"Bet $39.70 Over @ bovada, $60.30 Under @ fanduel",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,3,1.2599154833333333,1.2099154833333332,1.2599154833333333,False,,2025-12-21 20:30:48 ET
