player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Bilal Coulibaly,player_points,11.5,205,bovada,0.3278688524590163,07:14:19 PM ET,-114,fanduel,0.5327102803738317,07:15:34 PM ET,0.860579132832848,16.20081894249601,True,38.1,61.9,116.2,116.2,16.2,100.0,"Bet $38.10 Over @ bovada, $61.90 Under @ fanduel",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,1.5043634666666668,0.25436346666666665,1.5043634666666668,False,,2025-12-23 19:15:49 ET
Terance Mann,player_rebounds,3.5,136,williamhill_us,0.42372881355932196,07:15:16 PM ET,124,draftkings,0.44642857142857145,07:15:48 PM ET,0.8701573849878934,14.921739130434798,True,48.7,51.3,114.93,114.91,14.91,100.0,"Bet $48.70 Over @ williamhill_us, $51.30 Under @ draftkings",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,5,0.5543634666666667,0.021030133333333333,0.5543634666666667,False,,2025-12-23 19:15:49 ET
LaMelo Ball,player_assists,6.5,-122,fanduel,0.5495495495495497,07:15:34 PM ET,205,bovada,0.32786885245901637,07:14:19 PM ET,0.877418402008566,13.970712001346563,True,62.63,37.37,113.97,113.98,13.97,100.0,"Bet $62.63 Over @ fanduel, $37.37 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.25436346666666665,1.5043634666666668,1.5043634666666668,False,,2025-12-23 19:15:49 ET
Khris Middleton,player_assists,3.5,115,betonlineag,0.46511627906976744,07:10:28 PM ET,128,williamhill_us,0.43859649122807015,07:15:14 PM ET,0.9037127702978376,10.654627539503391,True,51.47,48.53,110.66,110.65,10.65,100.0,"Bet $51.47 Over @ betonlineag, $48.53 Under @ williamhill_us",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,5,5.354363466666666,0.5876968,5.354363466666666,True,betonlineag,2025-12-23 19:15:49 ET
Moussa Diabate,player_rebounds,13.5,143,williamhill_us,0.411522633744856,07:15:14 PM ET,-102,fanduel,0.504950495049505,07:15:34 PM ET,0.9164731287943609,9.113946561152364,True,44.9,55.1,109.11,109.12,9.11,100.0,"Bet $44.90 Over @ williamhill_us, $55.10 Under @ fanduel",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.5876968,0.25436346666666665,0.5876968,False,,2025-12-23 19:15:49 ET
Joel Embiid,player_rebounds,9.5,180,bovada,0.3571428571428572,07:15:36 PM ET,-135,draftkings,0.574468085106383,07:15:48 PM ET,0.9316109422492402,7.340946166394757,True,38.34,61.66,107.35,107.33,7.33,100.0,"Bet $38.34 Over @ bovada, $61.66 Under @ draftkings",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,0.22103013333333335,0.021030133333333333,0.22103013333333335,False,,2025-12-23 19:15:49 ET
Nicolas Claxton,player_blocks,1.5,150,draftkings,0.4,07:15:48 PM ET,-114,fanduel,0.5327102803738317,07:10:45 PM ET,0.9327102803738317,7.214428857715438,True,42.89,57.11,107.22,107.21,7.21,100.0,"Bet $42.89 Over @ draftkings, $57.11 Under @ fanduel",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,0.021030133333333333,5.071030133333333,5.071030133333333,True,fanduel,2025-12-23 19:15:49 ET
Kon Knueppel,player_points,15.5,-125,draftkings,0.5555555555555556,07:15:45 PM ET,165,bovada,0.37735849056603776,07:14:19 PM ET,0.9329140461215933,7.191011235955047,True,59.55,40.45,107.19,107.19,7.19,100.0,"Bet $59.55 Over @ draftkings, $40.45 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.07103013333333334,1.5043634666666668,1.5043634666666668,False,,2025-12-23 19:15:49 ET
Khris Middleton,player_points,8.5,-108,fanduel,0.5192307692307692,07:15:34 PM ET,140,bovada,0.4166666666666667,07:14:19 PM ET,0.9358974358974359,6.849315068493156,True,55.48,44.52,106.85,106.85,6.85,100.0,"Bet $55.48 Over @ fanduel, $44.52 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,0.25436346666666665,1.5043634666666668,1.5043634666666668,False,,2025-12-23 19:15:49 ET
LaMelo Ball,player_points_rebounds_assists,29.5,-105,draftkings,0.5121951219512195,07:15:45 PM ET,135,bovada,0.425531914893617,07:14:19 PM ET,0.9377270368448365,6.640841173215284,True,54.62,45.38,106.64,106.64,6.64,100.0,"Bet $54.62 Over @ draftkings, $45.38 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.07103013333333334,1.5043634666666668,1.5043634666666668,False,,2025-12-23 19:15:49 ET
Kon Knueppel,player_threes,3.5,140,draftkings,0.41666666666666674,07:15:45 PM ET,-109,betonlineag,0.5215311004784688,07:10:28 PM ET,0.9381977671451356,6.587335316617082,True,44.41,55.59,106.58,106.59,6.58,100.0,"Bet $44.41 Over @ draftkings, $55.59 Under @ betonlineag",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,7,0.07103013333333334,5.354363466666666,5.354363466666666,True,betonlineag,2025-12-23 19:15:49 ET
Miles Bridges,player_assists,3.5,135,draftkings,0.4255319148936171,07:15:45 PM ET,-107,betrivers,0.5169082125603864,07:10:43 PM ET,0.9424401274540035,6.10753626349656,True,45.15,54.85,106.1,106.11,6.1,100.0,"Bet $45.15 Over @ draftkings, $54.85 Under @ betrivers",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,7,0.07103013333333334,5.104363466666666,5.104363466666666,True,betrivers,2025-12-23 19:15:49 ET
Kyshawn George,player_assists,4.5,-120,fanduel,0.5454545454545454,07:15:34 PM ET,150,bovada,0.4,07:14:19 PM ET,0.9454545454545454,5.769230769230771,True,57.69,42.31,105.76,105.78,5.76,100.0,"Bet $57.69 Over @ fanduel, $42.31 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.25436346666666665,1.5043634666666668,1.5043634666666668,False,,2025-12-23 19:15:49 ET
