player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Kyshawn George,player_assists,4.5,130,williamhill_us,0.4347826086956521,105,fanatics,0.4878048780487805,0.9225874867444326,8.390804597701162,True,47.13,52.87,108.4,108.38,8.38,100.0,"Bet $47.13 Over @ williamhill_us, $52.87 Under @ fanatics",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,3
Vit Krejci,player_threes,1.5,110,draftkings,0.4761904761904762,123,williamhill_us,0.4484304932735426,0.9246209694640188,8.15242494226327,True,51.5,48.5,108.15,108.16,8.15,100.0,"Bet $51.50 Over @ draftkings, $48.50 Under @ williamhill_us",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,4
Craig Porter Jr,player_threes,0.5,135,betmgm,0.4255319148936171,-112,betonlineag,0.5283018867924528,0.9538338016860699,4.840067340067344,True,44.61,55.39,104.83,104.85,4.83,100.0,"Bet $44.61 Over @ betmgm, $55.39 Under @ betonlineag",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:40:00Z,5
Justin Champagnie,player_rebounds,4.5,110,draftkings,0.4761904761904761,109,williamhill_us,0.4784688995215311,0.9546593757120072,4.749403341288794,True,49.88,50.12,104.75,104.75,4.75,100.0,"Bet $49.88 Over @ draftkings, $50.12 Under @ williamhill_us",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,3
Jericho Sims,player_points_rebounds_assists,13.5,140,bovada,0.41666666666666674,-123,betonlineag,0.5515695067264574,0.9682361733931242,3.2805866460825728,True,43.03,56.97,103.27,103.29,3.27,100.0,"Bet $43.03 Over @ bovada, $56.97 Under @ betonlineag",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,3
Carlton Carrington,player_rebounds,2.5,142,fanduel,0.4132231404958677,-125,draftkings,0.5555555555555556,0.9687786960514233,3.222748815165888,True,42.65,57.35,103.21,103.23,3.21,100.0,"Bet $42.65 Over @ fanduel, $57.35 Under @ draftkings",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,4
Ron Holland,player_threes,0.5,117,betonlineag,0.4608294930875576,-105,betmgm,0.5121951219512195,0.9730246150387771,2.772322975626662,True,47.36,52.64,102.77,102.77,2.77,100.0,"Bet $47.36 Over @ betonlineag, $52.64 Under @ betmgm",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,3
Luke Kennard,player_threes,1.5,178,fanduel,0.3597122302158273,-159,williamhill_us,0.6138996138996139,0.9736118441154412,2.7103363670080816,True,36.95,63.05,102.72,102.7,2.7,100.0,"Bet $36.95 Over @ fanduel, $63.05 Under @ williamhill_us",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,2
Bobby Portis,player_points,12.5,120,bovada,0.4545454545454546,-109,draftkings,0.5215311004784688,0.9760765550239234,2.450980392156854,True,46.57,53.43,102.45,102.45,2.45,100.0,"Bet $46.57 Over @ bovada, $53.43 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,3
Ryan Rollins,player_points_rebounds_assists,28.5,100,bovada,0.5,110,betrivers,0.47619047619047616,0.9761904761904762,2.4390243902439046,True,51.22,48.78,102.44,102.44,2.44,100.0,"Bet $51.22 Over @ bovada, $48.78 Under @ betrivers",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,5
