player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Devin Vassell,player_points,17.5,215,bovada,0.31746031746031744,100,draftkings,0.5,0.8174603174603174,22.330097087378654,True,38.83,61.17,122.31,122.34,22.31,100.0,"Bet $38.83 Over @ bovada, $61.17 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.14089841666666666,1.12423175,1.12423175,False,,2025-12-16 21:00:46 ET
Harrison Barnes,player_threes,1.5,145,draftkings,0.4081632653061225,140,bovada,0.4166666666666667,0.8248299319727892,21.237113402061848,True,49.48,50.52,121.23,121.25,21.23,100.0,"Bet $49.48 Over @ draftkings, $50.52 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
Devin Vassell,player_points,16.5,170,bovada,0.37037037037037035,102,fanduel,0.49504950495049505,0.8654198753208654,15.550847457627114,True,42.8,57.2,115.56,115.54,15.54,100.0,"Bet $42.80 Over @ bovada, $57.20 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.14089841666666666,0.05756508333333333,0.14089841666666666,False,,2025-12-16 21:00:46 ET
Jalen Brunson,player_threes,2.5,134,fanduel,0.4273504273504274,125,bovada,0.4444444444444444,0.8717948717948718,14.705882352941169,True,49.02,50.98,114.71,114.7,14.7,100.0,"Bet $49.02 Over @ fanduel, $50.98 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.05756508333333333,0.14089841666666666,0.14089841666666666,False,,2025-12-16 21:00:46 ET
Victor Wembanyama,player_assists,2.5,110,fanduel,0.47619047619047616,150,bovada,0.4,0.8761904761904762,14.130434782608692,True,54.35,45.65,114.14,114.12,14.12,100.0,"Bet $54.35 Over @ fanduel, $45.65 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.05756508333333333,0.14089841666666666,0.14089841666666666,False,,2025-12-16 21:00:46 ET
Karl-Anthony Towns,player_threes,2.5,190,bovada,0.3448275862068966,-115,draftkings,0.5348837209302325,0.8797113071371291,13.673655423883325,True,39.2,60.8,113.68,113.67,13.67,100.0,"Bet $39.20 Over @ bovada, $60.80 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.14089841666666666,1.12423175,1.12423175,False,,2025-12-16 21:00:46 ET
Jalen Brunson,player_rebounds,2.5,110,fanatics,0.4761904761904762,130,bovada,0.43478260869565216,0.9109730848861284,9.772727272727266,True,52.27,47.73,109.77,109.78,9.77,100.0,"Bet $52.27 Over @ fanatics, $47.73 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.29089841666666666,0.14089841666666666,0.29089841666666666,False,,2025-12-16 21:00:46 ET
Jalen Brunson,player_assists,7.5,155,bovada,0.3921568627450981,-110,draftkings,0.5238095238095238,0.9159663865546219,9.174311926605494,True,42.81,57.19,109.17,109.18,9.17,100.0,"Bet $42.81 Over @ bovada, $57.19 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.14089841666666666,1.12423175,1.12423175,False,,2025-12-16 21:00:46 ET
Josh Hart,player_threes,1.5,175,draftkings,0.36363636363636365,-130,bovada,0.5652173913043478,0.9288537549407114,7.659574468085117,True,39.15,60.85,107.66,107.66,7.66,100.0,"Bet $39.15 Over @ draftkings, $60.85 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
Victor Wembanyama,player_points,18.5,-120,draftkings,0.5454545454545454,160,bovada,0.38461538461538464,0.93006993006993,7.518796992481214,True,58.65,41.35,107.52,107.51,7.51,100.0,"Bet $58.65 Over @ draftkings, $41.35 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
Dylan Harper,player_rebounds,2.5,110,fanduel,0.4761904761904761,120,bovada,0.45454545454545453,0.9307359307359306,7.441860465116301,True,51.16,48.84,107.44,107.45,7.44,100.0,"Bet $51.16 Over @ fanduel, $48.84 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.05756508333333333,0.14089841666666666,0.14089841666666666,False,,2025-12-16 21:00:46 ET
Dylan Harper,player_points_rebounds_assists,14.5,-130,draftkings,0.5652173913043478,170,bovada,0.37037037037037035,0.9355877616747181,6.8846815834767705,True,60.41,39.59,106.88,106.89,6.88,100.0,"Bet $60.41 Over @ draftkings, $39.59 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
Victor Wembanyama,player_threes,1.5,120,draftkings,0.4545454545454546,105,bovada,0.4878048780487805,0.9423503325942351,6.117647058823517,True,48.24,51.76,106.13,106.11,6.11,100.0,"Bet $48.24 Over @ draftkings, $51.76 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
OG Anunoby,player_rebounds,3.5,-140,fanduel,0.5833333333333334,175,bovada,0.36363636363636365,0.946969696969697,5.600000000000005,True,61.6,38.4,105.6,105.6,5.6,100.0,"Bet $61.60 Over @ fanduel, $38.40 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.05756508333333333,0.14089841666666666,0.14089841666666666,False,,2025-12-16 21:00:46 ET
Mitchell Robinson,player_points,2.5,-125,draftkings,0.5555555555555556,155,bovada,0.39215686274509803,0.9477124183006536,5.517241379310356,True,58.62,41.38,105.52,105.52,5.52,100.0,"Bet $58.62 Over @ draftkings, $41.38 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.12423175,0.14089841666666666,1.12423175,False,,2025-12-16 21:00:46 ET
