player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Amen Thompson,player_rebounds,5.5,130,fanatics,0.4347826086956521,06:51:54 PM ET,146,fanduel,0.4065040650406504,06:55:28 PM ET,0.8412866737363025,18.865546218487417,True,51.68,48.32,118.86,118.87,18.86,100.0,"Bet $51.68 Over @ fanatics, $48.32 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-20T22:11:00Z,2,3.90983215,0.34316548333333335,3.90983215,True,fanatics,2025-12-20 18:55:48 ET
Reed Sheppard,player_assists,3.5,128,fanduel,0.4385964912280701,06:55:28 PM ET,-115,draftkings,0.5348837209302325,06:55:13 PM ET,0.9734802121583026,2.7242246437552575,True,45.05,54.95,102.71,102.73,2.71,100.0,"Bet $45.05 Over @ fanduel, $54.95 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-20T22:11:00Z,2,0.34316548333333335,0.5931654833333333,0.5931654833333333,False,,2025-12-20 18:55:48 ET
Jaxson Hayes,player_assists,0.5,-125,betmgm,0.5555555555555556,06:54:47 PM ET,139,draftkings,0.41841004184100417,06:54:49 PM ET,0.9739655973965597,2.673031026252981,True,57.04,42.96,102.67,102.67,2.67,100.0,"Bet $57.04 Over @ betmgm, $42.96 Under @ draftkings",Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,3,1.0264988166666666,0.9931654833333333,1.0264988166666666,False,,2025-12-20 18:55:48 ET
Jordan Walsh,player_points,9.5,-111,fanduel,0.5260663507109005,06:55:36 PM ET,120,betrivers,0.45454545454545453,06:55:05 PM ET,0.980611805256355,1.9771528998242527,True,53.65,46.35,101.98,101.97,1.97,100.0,"Bet $53.65 Over @ fanduel, $46.35 Under @ betrivers",Boston Celtics @ Toronto Raptors,2025-12-21T00:11:00Z,6,0.20983215,0.7264988166666666,0.7264988166666666,False,,2025-12-20 18:55:48 ET
Toumani Camara,player_threes,2.5,110,betmgm,0.47619047619047616,06:54:52 PM ET,-102,fanduel,0.504950495049505,06:55:44 PM ET,0.9811409712399811,1.922152811148492,True,48.53,51.47,101.91,101.93,1.91,100.0,"Bet $48.53 Over @ betmgm, $51.47 Under @ fanduel",Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,7,0.9431654833333333,0.07649881666666666,0.9431654833333333,False,,2025-12-20 18:55:48 ET
Stephen Curry,player_threes,4.5,-103,betonlineag,0.5073891625615764,06:55:39 PM ET,110,bovada,0.47619047619047616,06:55:45 PM ET,0.9835796387520526,1.6694490818029983,True,51.59,48.41,101.68,101.66,1.66,100.0,"Bet $51.59 Over @ betonlineag, $48.41 Under @ bovada",Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,6,0.15983215,0.05983215,0.15983215,False,,2025-12-20 18:55:48 ET
Carlton Carrington,player_rebounds,4.5,130,betrivers,0.4347826086956522,06:55:14 PM ET,-122,fanduel,0.5495495495495496,06:55:38 PM ET,0.9843321582452018,1.5917230401909954,True,44.17,55.83,101.59,101.59,1.59,100.0,"Bet $44.17 Over @ betrivers, $55.83 Under @ fanduel",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,6,0.5764988166666666,0.17649881666666667,0.5764988166666666,False,,2025-12-20 18:55:48 ET
Cam Spencer,player_points_rebounds_assists,24.5,120,bovada,0.4545454545454545,06:55:29 PM ET,-113,draftkings,0.5305164319248826,06:55:42 PM ET,0.9850618864703371,1.5164644714038111,True,46.14,53.86,101.51,101.52,1.51,100.0,"Bet $46.14 Over @ bovada, $53.86 Under @ draftkings",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,5,0.3264988166666667,0.10983214999999999,0.3264988166666667,False,,2025-12-20 18:55:48 ET
Kawhi Leonard,player_rebounds,5.5,100,betmgm,0.5,06:54:47 PM ET,106,fanduel,0.4854368932038835,06:54:34 PM ET,0.9854368932038835,1.4778325123152802,True,50.74,49.26,101.48,101.48,1.48,100.0,"Bet $50.74 Over @ betmgm, $49.26 Under @ fanduel",Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,7,1.0264988166666666,1.2431654833333332,1.2431654833333332,False,,2025-12-20 18:55:48 ET
Kris Dunn,player_rebounds,2.5,103,betonlineag,0.4926108374384237,06:54:38 PM ET,102,betrivers,0.49504950495049505,06:55:19 PM ET,0.9876603423889188,1.2493827160493742,True,49.88,50.12,101.26,101.24,1.24,100.0,"Bet $49.88 Over @ betonlineag, $50.12 Under @ betrivers",Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,6,1.1764988166666666,0.4931654833333334,1.1764988166666666,False,,2025-12-20 18:55:48 ET
