player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
LaMelo Ball,player_assists,6.5,-118,betmgm,0.5412844036697247,06:05:41 PM ET,170,bovada,0.37037037037037035,06:04:54 PM ET,0.9116547740400951,9.69064480059636,True,59.37,40.63,109.68,109.7,9.68,100.0,"Bet $59.37 Over @ betmgm, $40.63 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,7,0.11060445,0.8939377833333333,0.8939377833333333,False,,2025-12-18 18:05:47 ET
LaMelo Ball,player_points,17.5,118,betrivers,0.4587155963302752,06:04:50 PM ET,120,bovada,0.45454545454545453,06:04:54 PM ET,0.9132610508757297,9.49771689497718,True,50.23,49.77,109.5,109.49,9.49,100.0,"Bet $50.23 Over @ betrivers, $49.77 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,2,0.9606044499999999,0.8939377833333333,0.9606044499999999,False,,2025-12-18 18:05:47 ET
LaMelo Ball,player_points,15.5,-139,betrivers,0.5815899581589958,06:04:50 PM ET,200,bovada,0.3333333333333333,06:04:54 PM ET,0.9149232914923291,9.29878048780488,True,63.57,36.43,109.3,109.29,9.29,100.0,"Bet $63.57 Over @ betrivers, $36.43 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,2,0.9606044499999999,0.8939377833333333,0.9606044499999999,False,,2025-12-18 18:05:47 ET
LaMelo Ball,player_points,16.5,-108,betrivers,0.5192307692307693,06:04:50 PM ET,150,bovada,0.4,06:04:54 PM ET,0.9192307692307693,8.786610878661083,True,56.49,43.51,108.8,108.78,8.77,100.0,"Bet $56.49 Over @ betrivers, $43.51 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,7,0.9606044499999999,0.8939377833333333,0.9606044499999999,False,,2025-12-18 18:05:47 ET
Miles Bridges,player_assists,3.5,-113,fanduel,0.5305164319248827,06:04:48 PM ET,155,bovada,0.39215686274509803,06:04:54 PM ET,0.9226732946699807,8.380724334031719,True,57.5,42.5,108.38,108.37,8.37,100.0,"Bet $57.50 Over @ fanduel, $42.50 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,7,0.9939377833333333,0.8939377833333333,0.9939377833333333,False,,2025-12-18 18:05:47 ET
Andrew Wiggins,player_points,16.5,100,fanduel,0.49999999999999994,06:04:29 PM ET,135,bovada,0.425531914893617,06:05:42 PM ET,0.925531914893617,8.045977011494255,True,54.02,45.98,108.04,108.05,8.04,100.0,"Bet $54.02 Over @ fanduel, $45.98 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:40:00Z,7,1.31060445,0.09393778333333333,1.31060445,False,,2025-12-18 18:05:47 ET
De'Aaron Fox,player_points,20.5,-106,fanduel,0.5145631067961165,06:05:35 PM ET,140,bovada,0.4166666666666667,06:05:41 PM ET,0.9312297734627832,7.384882710686358,True,55.26,44.74,107.39,107.38,7.38,100.0,"Bet $55.26 Over @ fanduel, $44.74 Under @ bovada",Washington Wizards @ San Antonio Spurs,2025-12-19T01:10:00Z,6,0.21060445,0.11060445,0.21060445,False,,2025-12-18 18:05:47 ET
De'Aaron Fox,player_points_rebounds_assists,29.5,-105,betonlineag,0.5121951219512195,06:05:04 PM ET,135,bovada,0.425531914893617,06:05:41 PM ET,0.9377270368448365,6.640841173215284,True,54.62,45.38,106.64,106.64,6.64,100.0,"Bet $54.62 Over @ betonlineag, $45.38 Under @ bovada",Washington Wizards @ San Antonio Spurs,2025-12-19T01:10:00Z,5,0.7272711166666667,0.11060445,0.7272711166666667,False,,2025-12-18 18:05:47 ET
Alex Caruso,player_points,4.5,-128,fanduel,0.5614035087719298,06:04:56 PM ET,165,bovada,0.37735849056603776,06:04:41 PM ET,0.9387619993379676,6.523272214386466,True,59.8,40.2,106.52,106.53,6.52,100.0,"Bet $59.80 Over @ fanduel, $40.20 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:10:00Z,3,0.86060445,1.11060445,1.11060445,False,,2025-12-18 18:05:47 ET
Jett Howard,player_points,7.5,102,fanduel,0.49504950495049505,06:05:00 PM ET,125,bovada,0.4444444444444444,06:05:11 PM ET,0.9394939493949395,6.440281030444961,True,52.69,47.31,106.43,106.45,6.43,100.0,"Bet $52.69 Over @ fanduel, $47.31 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:10:00Z,6,0.7939377833333333,0.61060445,0.7939377833333333,False,,2025-12-18 18:05:47 ET
