player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
De'Aaron Fox,player_threes,1.5,175,draftkings,0.36363636363636365,145,bovada,0.40816326530612246,0.7717996289424861,29.567307692307686,True,47.12,52.88,129.58,129.56,29.56,100.0,"Bet $47.12 Over @ draftkings, $52.88 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.9687067166666666,0.6020400499999999,0.9687067166666666,False,,2025-12-16 21:45:46 ET
Victor Wembanyama,player_assists,2.5,135,draftkings,0.4255319148936171,150,bovada,0.4,0.8255319148936171,21.134020618556693,True,51.55,48.45,121.14,121.12,21.12,100.0,"Bet $51.55 Over @ draftkings, $48.45 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.9687067166666666,0.6020400499999999,0.9687067166666666,False,,2025-12-16 21:45:46 ET
Mikal Bridges,player_assists,4.5,155,bovada,0.39215686274509803,114,fanduel,0.4672897196261682,0.8594465823712663,16.35394456289978,True,45.63,54.37,116.36,116.35,16.35,100.0,"Bet $45.63 Over @ bovada, $54.37 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6020400499999999,0.4353733833333333,0.6020400499999999,False,,2025-12-16 21:45:46 ET
Mikal Bridges,player_points,12.5,-110,draftkings,0.5238095238095238,185,bovada,0.3508771929824561,0.87468671679198,14.326647564469909,True,59.89,40.11,114.34,114.31,14.31,100.0,"Bet $59.89 Over @ draftkings, $40.11 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.9687067166666666,0.6020400499999999,0.9687067166666666,False,,2025-12-16 21:45:46 ET
Jalen Brunson,player_threes,2.5,138,fanduel,0.42016806722689076,115,bovada,0.46511627906976744,0.8852843462966582,12.958057395143484,True,47.46,52.54,112.95,112.96,12.95,100.0,"Bet $47.46 Over @ fanduel, $52.54 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.4353733833333333,0.6020400499999999,0.6020400499999999,False,,2025-12-16 21:45:46 ET
Stephon Castle,player_points,14.5,-115,draftkings,0.5348837209302325,185,bovada,0.3508771929824561,0.8857609139126886,12.897282358360208,True,60.39,39.61,112.9,112.89,12.89,100.0,"Bet $60.39 Over @ draftkings, $39.61 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.9687067166666666,0.6020400499999999,0.9687067166666666,False,,2025-12-16 21:45:46 ET
Josh Hart,player_assists,4.5,104,fanduel,0.49019607843137253,135,bovada,0.425531914893617,0.9157279933249896,9.202733485193626,True,53.53,46.47,109.2,109.2,9.2,100.0,"Bet $53.53 Over @ fanduel, $46.47 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.4353733833333333,0.6020400499999999,0.6020400499999999,False,,2025-12-16 21:45:46 ET
Dylan Harper,player_points,11.5,120,bovada,0.4545454545454545,110,draftkings,0.47619047619047616,0.9307359307359306,7.441860465116301,True,48.84,51.16,107.45,107.44,7.44,100.0,"Bet $48.84 Over @ bovada, $51.16 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.6020400499999999,0.9687067166666666,0.9687067166666666,False,,2025-12-16 21:45:46 ET
Dylan Harper,player_points,12.5,160,bovada,0.3846153846153847,-122,fanduel,0.5495495495495496,0.9341649341649343,7.047477744807118,True,41.17,58.83,107.04,107.05,7.04,100.0,"Bet $41.17 Over @ bovada, $58.83 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.6020400499999999,0.4353733833333333,0.6020400499999999,False,,2025-12-16 21:45:46 ET
Josh Hart,player_rebounds,9.5,160,bovada,0.3846153846153846,-125,draftkings,0.5555555555555556,0.9401709401709402,6.363636363636371,True,40.91,59.09,106.37,106.36,6.36,100.0,"Bet $40.91 Over @ bovada, $59.09 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.6020400499999999,0.9687067166666666,0.9687067166666666,False,,2025-12-16 21:45:46 ET
