player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Karl-Anthony Towns,player_assists,2.5,178,fanduel,0.3597122302158273,150,bovada,0.4,0.7597122302158273,31.62878787878787,True,47.35,52.65,131.63,131.62,31.62,100.0,"Bet $47.35 Over @ fanduel, $52.65 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.0139344166666666,0.8139344166666667,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Karl-Anthony Towns,player_rebounds,12.5,170,bovada,0.37037037037037035,112,fanduel,0.4716981132075472,0.8420684835779175,18.755186721991702,True,43.98,56.02,118.75,118.76,18.75,100.0,"Bet $43.98 Over @ bovada, $56.02 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.8139344166666667,1.0139344166666666,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Karl-Anthony Towns,player_points,17.5,-130,draftkings,0.5652173913043479,205,bovada,0.32786885245901637,0.8930862437633642,11.971268954509174,True,63.29,36.71,111.97,111.97,11.97,100.0,"Bet $63.29 Over @ draftkings, $36.71 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.5472677499999999,0.8139344166666667,0.8139344166666667,False,,2025-12-16 22:11:39 ET
Jalen Brunson,player_threes,2.5,138,williamhill_us,0.4201680672268907,110,bovada,0.47619047619047616,0.8963585434173669,11.562500000000009,True,46.88,53.12,111.57,111.55,11.55,100.0,"Bet $46.88 Over @ williamhill_us, $53.12 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.5306010833333333,0.8139344166666667,0.8139344166666667,False,,2025-12-16 22:11:39 ET
Mikal Bridges,player_points,13.5,-138,fanduel,0.5798319327731093,170,bovada,0.37037037037037035,0.9502023031434796,5.240746806419905,True,61.02,38.98,105.24,105.25,5.24,100.0,"Bet $61.02 Over @ fanduel, $38.98 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.0139344166666666,0.8139344166666667,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Mikal Bridges,player_points,14.5,-112,williamhill_us,0.5283018867924529,130,bovada,0.43478260869565216,0.963084495488105,3.833049403747868,True,54.86,45.14,103.84,103.82,3.82,100.0,"Bet $54.86 Over @ williamhill_us, $45.14 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.5306010833333333,0.8139344166666667,0.8139344166666667,False,,2025-12-16 22:11:39 ET
Karl-Anthony Towns,player_threes,1.5,-136,fanduel,0.576271186440678,150,bovada,0.4,0.976271186440678,2.430555555555558,True,59.03,40.97,102.43,102.42,2.42,100.0,"Bet $59.03 Over @ fanduel, $40.97 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.0139344166666666,0.8139344166666667,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Luke Kornet,player_points,14.5,136,fanduel,0.423728813559322,-125,draftkings,0.5555555555555556,0.9792843691148776,2.115384615384608,True,43.27,56.73,102.12,102.11,2.11,100.0,"Bet $43.27 Over @ fanduel, $56.73 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.0139344166666666,0.5472677499999999,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Jalen Brunson,player_assists,6.5,-115,draftkings,0.5348837209302326,124,fanduel,0.44642857142857145,0.981312292358804,1.904358865848499,True,54.51,45.49,101.91,101.9,1.9,100.0,"Bet $54.51 Over @ draftkings, $45.49 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.5472677499999999,1.0139344166666666,1.0139344166666666,False,,2025-12-16 22:11:39 ET
OG Anunoby,player_threes,3.5,-166,draftkings,0.6240601503759399,174,fanduel,0.36496350364963503,0.9890236540255749,1.1098163253981497,True,63.1,36.9,101.11,101.11,1.11,100.0,"Bet $63.10 Over @ draftkings, $36.90 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.5472677499999999,1.0139344166666666,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Mikal Bridges,player_assists,4.5,150,bovada,0.4,-148,fanduel,0.5967741935483871,0.9967741935483871,0.3236245954692407,True,40.13,59.87,100.32,100.32,0.32,100.0,"Bet $40.13 Over @ bovada, $59.87 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.8139344166666667,1.0139344166666666,1.0139344166666666,False,,2025-12-16 22:11:39 ET
Stephon Castle,player_assists,10.5,-135,draftkings,0.574468085106383,136,fanduel,0.423728813559322,0.998196898665705,0.18063583815028927,True,57.55,42.45,100.18,100.18,0.18,100.0,"Bet $57.55 Over @ draftkings, $42.45 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.5472677499999999,1.0139344166666666,1.0139344166666666,False,,2025-12-16 22:11:39 ET
