player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Darius Garland,player_steals,1.5,155,bovada,0.39215686274509803,07:28:56 PM ET,154,draftkings,0.3937007874015748,07:29:06 PM ET,0.7858576501466729,27.249508840864433,True,49.9,50.1,127.24,127.25,27.24,100.0,"Bet $49.90 Over @ bovada, $50.10 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Donovan Mitchell,player_threes,4.5,150,bovada,0.39999999999999997,07:28:56 PM ET,134,fanduel,0.42735042735042733,07:30:20 PM ET,0.8273504273504273,20.867768595041337,True,48.35,51.65,120.88,120.86,20.86,100.0,"Bet $48.35 Over @ bovada, $51.65 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Donovan Mitchell,player_points,34.5,190,bovada,0.3448275862068966,07:28:56 PM ET,-105,draftkings,0.5121951219512195,07:29:06 PM ET,0.8570227081581161,16.683022571148175,True,40.24,59.76,116.7,116.67,16.67,100.0,"Bet $40.24 Over @ bovada, $59.76 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Kon Knueppel,player_rebounds,3.5,-118,fanduel,0.5412844036697247,07:30:20 PM ET,215,bovada,0.31746031746031744,07:28:56 PM ET,0.8587447211300422,16.449041885704595,True,63.03,36.97,116.45,116.46,16.45,100.0,"Bet $63.03 Over @ fanduel, $36.97 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,0.4868422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Jarrett Allen,player_points,18.5,200,bovada,0.33333333333333326,07:28:56 PM ET,-120,williamhill_us,0.5454545454545454,07:29:35 PM ET,0.8787878787878787,13.793103448275868,True,37.93,62.07,113.79,113.8,13.79,100.0,"Bet $37.93 Over @ bovada, $62.07 Under @ williamhill_us",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,1.8868422333333332,1.2368422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Jaylon Tyson,player_points,10.5,-112,williamhill_us,0.5283018867924527,07:29:35 PM ET,180,bovada,0.35714285714285715,07:28:56 PM ET,0.8854447439353099,12.937595129375957,True,59.67,40.33,112.95,112.92,12.92,100.0,"Bet $59.67 Over @ williamhill_us, $40.33 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.2368422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Donovan Mitchell,player_assists,6.5,180,bovada,0.3571428571428572,07:28:56 PM ET,-120,fanduel,0.5454545454545454,07:30:20 PM ET,0.9025974025974026,10.79136690647482,True,39.57,60.43,110.8,110.79,10.79,100.0,"Bet $39.57 Over @ bovada, $60.43 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Jaylon Tyson,player_threes,1.5,164,fanduel,0.3787878787878788,07:30:20 PM ET,-110,bovada,0.5238095238095238,07:28:56 PM ET,0.9025974025974026,10.79136690647482,True,41.97,58.03,110.8,110.78,10.78,100.0,"Bet $41.97 Over @ fanduel, $58.03 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,5,0.4868422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Jarrett Allen,player_rebounds,10.5,175,bovada,0.36363636363636365,07:28:56 PM ET,-118,williamhill_us,0.5412844036697247,07:29:35 PM ET,0.9049207673060884,10.50691244239632,True,40.18,59.82,110.5,110.51,10.5,100.0,"Bet $40.18 Over @ bovada, $59.82 Under @ williamhill_us",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,1.8868422333333332,1.2368422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Kon Knueppel,player_threes,2.5,-115,draftkings,0.5348837209302325,07:29:06 PM ET,170,bovada,0.37037037037037035,07:28:56 PM ET,0.9052540913006029,10.46622264509991,True,59.09,40.91,110.47,110.46,10.46,100.0,"Bet $59.09 Over @ draftkings, $40.91 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,1.7201755666666665,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Miles Bridges,player_assists,3.5,135,bovada,0.42553191489361697,07:28:56 PM ET,105,draftkings,0.4878048780487805,07:29:06 PM ET,0.9133367929423974,9.48863636363637,True,46.59,53.41,109.49,109.49,9.49,100.0,"Bet $46.59 Over @ bovada, $53.41 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,5,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Brandon Miller,player_threes,2.5,120,fanduel,0.45454545454545453,07:30:20 PM ET,115,bovada,0.46511627906976744,07:28:56 PM ET,0.919661733615222,8.735632183908049,True,49.43,50.57,108.75,108.73,8.73,100.0,"Bet $49.43 Over @ fanduel, $50.57 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,0.4868422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Miles Bridges,player_rebounds,6.5,145,bovada,0.40816326530612246,07:28:56 PM ET,-105,draftkings,0.5121951219512195,07:29:06 PM ET,0.920358387257342,8.653326122228222,True,44.35,55.65,108.66,108.65,8.65,100.0,"Bet $44.35 Over @ bovada, $55.65 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Kentavious Caldwell-Pope,player_rebounds,2.5,130,betmgm,0.4347826086956521,07:30:30 PM ET,105,bovada,0.4878048780487805,07:30:23 PM ET,0.9225874867444326,8.390804597701162,True,47.13,52.87,108.4,108.38,8.38,100.0,"Bet $47.13 Over @ betmgm, $52.87 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,5,0.32017556666666663,0.43684223333333333,0.43684223333333333,False,,2025-12-22 19:30:49 ET
Miles Bridges,player_threes,1.5,104,fanduel,0.49019607843137253,07:30:20 PM ET,130,bovada,0.43478260869565216,07:28:56 PM ET,0.9249786871270247,8.110599078341018,True,53.0,47.0,108.12,108.1,8.1,100.0,"Bet $53.00 Over @ fanduel, $47.00 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,0.4868422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Brandon Miller,player_points_rebounds_assists,25.5,-105,draftkings,0.5121951219512195,07:29:06 PM ET,140,bovada,0.4166666666666667,07:28:56 PM ET,0.9288617886178863,7.658643326039383,True,55.14,44.86,107.65,107.66,7.65,100.0,"Bet $55.14 Over @ draftkings, $44.86 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.7201755666666665,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Ajay Mitchell,player_points,13.5,145,bovada,0.40816326530612246,07:30:23 PM ET,-110,draftkings,0.5238095238095238,07:30:28 PM ET,0.9319727891156463,7.299270072992692,True,43.8,56.2,107.31,107.29,7.29,100.0,"Bet $43.80 Over @ bovada, $56.20 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,6,0.43684223333333333,0.35350889999999996,0.43684223333333333,False,,2025-12-22 19:30:49 ET
Donovan Mitchell,player_points,33.5,160,bovada,0.3846153846153847,07:28:56 PM ET,-122,fanduel,0.5495495495495496,07:30:20 PM ET,0.9341649341649343,7.047477744807118,True,41.17,58.83,107.04,107.05,7.04,100.0,"Bet $41.17 Over @ bovada, $58.83 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Brandon Miller,player_points,17.5,-114,fanduel,0.5327102803738317,07:30:20 PM ET,145,bovada,0.40816326530612246,07:28:56 PM ET,0.9408735456799542,6.2842083924589565,True,56.62,43.38,106.29,106.28,6.28,100.0,"Bet $56.62 Over @ fanduel, $43.38 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,0.4868422333333333,1.8868422333333332,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Jarrett Allen,player_points,16.5,125,bovada,0.4444444444444444,07:28:56 PM ET,100,fanduel,0.5,07:30:20 PM ET,0.9444444444444444,5.882352941176472,True,47.06,52.94,105.88,105.88,5.88,100.0,"Bet $47.06 Over @ bovada, $52.94 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Ajay Mitchell,player_points,12.5,110,bovada,0.47619047619047616,07:30:23 PM ET,110,betmgm,0.47619047619047616,07:30:30 PM ET,0.9523809523809523,5.000000000000004,True,50.0,50.0,105.0,105.0,5.0,100.0,"Bet $50.00 Over @ bovada, $50.00 Under @ betmgm",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,3,0.43684223333333333,0.32017556666666663,0.43684223333333333,False,,2025-12-22 19:30:49 ET
Brandon Miller,player_assists,3.5,125,bovada,0.4444444444444444,07:28:56 PM ET,-105,draftkings,0.5121951219512195,07:29:06 PM ET,0.9566395663956639,4.532577903682711,True,46.46,53.54,104.54,104.53,4.53,100.0,"Bet $46.46 Over @ bovada, $53.54 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Aaron Wiggins,player_rebounds,3.5,100,betmgm,0.5,07:30:30 PM ET,114,fanduel,0.4672897196261682,07:30:01 PM ET,0.9672897196261683,3.3816425120772875,True,51.69,48.31,103.38,103.38,3.38,100.0,"Bet $51.69 Over @ betmgm, $48.31 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,4,0.32017556666666663,0.8035089000000001,0.8035089000000001,False,,2025-12-22 19:30:49 ET
Isaiah Stewart II,player_assists,0.5,-185,betmgm,0.6491228070175439,07:30:41 PM ET,210,williamhill_us,0.3225806451612903,07:30:12 PM ET,0.9717034521788341,2.912055911473499,True,66.8,33.2,102.91,102.92,2.91,100.0,"Bet $66.80 Over @ betmgm, $33.20 Under @ williamhill_us",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:00:00Z,False,2,0.13684223333333334,0.6201755666666667,0.6201755666666667,False,,2025-12-22 19:30:49 ET
Klay Thompson,player_points,10.5,115,bovada,0.4651162790697674,07:29:54 PM ET,-104,fanduel,0.5098039215686274,07:30:41 PM ET,0.9749202006383948,2.57249766136578,True,47.71,52.29,102.58,102.57,2.57,100.0,"Bet $47.71 Over @ bovada, $52.29 Under @ fanduel",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:12:00Z,False,7,0.9201755666666667,0.13684223333333334,0.9201755666666667,False,,2025-12-22 19:30:49 ET
De'Andre Hunter,player_points,14.5,130,bovada,0.4347826086956522,07:28:56 PM ET,-118,fanduel,0.5412844036697247,07:30:20 PM ET,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ bovada, $55.46 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Ajay Mitchell,player_rebounds,3.5,110,bovada,0.47619047619047616,07:30:23 PM ET,100,betonlineag,0.5,07:29:53 PM ET,0.9761904761904762,2.4390243902439046,True,48.78,51.22,102.44,102.44,2.44,100.0,"Bet $48.78 Over @ bovada, $51.22 Under @ betonlineag",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,7,0.43684223333333333,0.9368422333333334,0.9368422333333334,False,,2025-12-22 19:30:49 ET
Miles Bridges,player_points_rebounds_assists,29.5,115,bovada,0.4651162790697674,07:28:56 PM ET,-105,draftkings,0.5121951219512195,07:29:06 PM ET,0.9773114010209869,2.321532211259436,True,47.59,52.41,102.32,102.32,2.32,100.0,"Bet $47.59 Over @ bovada, $52.41 Under @ draftkings",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,1.8868422333333332,1.7201755666666665,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Pascal Siakam,player_assists,2.5,-170,fanduel,0.6296296296296297,07:30:22 PM ET,185,bovada,0.3508771929824561,07:30:22 PM ET,0.9805068226120858,1.988071570576544,True,64.21,35.79,101.98,102.0,1.98,100.0,"Bet $64.21 Over @ fanduel, $35.79 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:30:00Z,True,2,0.4535089,0.4535089,0.4535089,False,,2025-12-22 19:30:49 ET
Darius Garland,player_assists,7.5,110,bovada,0.47619047619047616,07:28:56 PM ET,-102,fanduel,0.504950495049505,07:30:20 PM ET,0.9811409712399811,1.922152811148492,True,48.53,51.47,101.91,101.93,1.91,100.0,"Bet $48.53 Over @ bovada, $51.47 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,1.8868422333333332,0.4868422333333333,1.8868422333333332,False,,2025-12-22 19:30:49 ET
Isaiah Joe,player_rebounds,3.5,106,fanduel,0.4854368932038835,07:30:01 PM ET,100,betmgm,0.5,07:30:30 PM ET,0.9854368932038835,1.4778325123152802,True,49.26,50.74,101.48,101.48,1.48,100.0,"Bet $49.26 Over @ fanduel, $50.74 Under @ betmgm",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,4,0.8035089000000001,0.32017556666666663,0.8035089000000001,False,,2025-12-22 19:30:49 ET
Jaylen Wells,player_points,12.5,100,betonlineag,0.5,07:29:53 PM ET,105,bovada,0.4878048780487805,07:30:23 PM ET,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ betonlineag, $49.38 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,7,0.9368422333333334,0.43684223333333333,0.9368422333333334,False,,2025-12-22 19:30:49 ET
