player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
OG Anunoby,player_threes,1.5,167,williamhill_us,0.3745318352059925,08:15:08 PM ET,205,bovada,0.32786885245901637,08:10:47 PM ET,0.7024006876650088,42.36888111888113,True,53.32,46.68,142.36,142.37,42.36,100.0,"Bet $53.32 Over @ williamhill_us, $46.68 Under @ bovada",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,2,0.6622398500000001,5.01223985,5.01223985,True,bovada,2025-12-18 20:15:47 ET
Alex Sarr,player_threes,1.5,200,betrivers,0.33333333333333337,08:11:23 PM ET,164,fanduel,0.3787878787878788,08:14:46 PM ET,0.7121212121212122,40.42553191489362,True,46.81,53.19,140.43,140.42,40.42,100.0,"Bet $46.81 Over @ betrivers, $53.19 Under @ fanduel",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,5,4.412239850000001,1.0289065166666667,4.412239850000001,True,betrivers,2025-12-18 20:15:47 ET
Stephon Castle,player_threes,1.5,155,bovada,0.39215686274509803,08:15:41 PM ET,198,fanduel,0.33557046979865773,08:14:46 PM ET,0.7277273325437558,37.41410488245931,True,53.89,46.11,137.42,137.41,37.41,100.0,"Bet $53.89 Over @ bovada, $46.11 Under @ fanduel",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,5,0.11223984999999999,1.0289065166666667,1.0289065166666667,False,,2025-12-18 20:15:47 ET
Zaccharie Risacher,player_threes,0.5,124,draftkings,0.44642857142857145,08:15:42 PM ET,205,bovada,0.32786885245901637,08:14:32 PM ET,0.7742974238875878,29.149338374291123,True,57.66,42.34,129.16,129.14,29.14,100.0,"Bet $57.66 Over @ draftkings, $42.34 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,2,0.09557318333333333,1.26223985,1.26223985,False,,2025-12-18 20:15:47 ET
Bogdan Bogdanovic,player_threes,2.5,170,bovada,0.37037037037037035,08:14:10 PM ET,145,draftkings,0.40816326530612246,08:15:06 PM ET,0.7785336356764928,28.446601941747574,True,47.57,52.43,128.44,128.45,28.44,100.0,"Bet $47.57 Over @ bovada, $52.43 Under @ draftkings",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,4,1.6289065166666667,0.6955731833333334,1.6289065166666667,False,,2025-12-18 20:15:47 ET
Terance Mann,player_points,5.5,110,draftkings,0.47619047619047616,08:14:46 PM ET,215,bovada,0.31746031746031744,08:14:17 PM ET,0.7936507936507936,26.0,True,60.0,40.0,126.0,126.0,26.0,100.0,"Bet $60.00 Over @ draftkings, $40.00 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,3,1.0289065166666667,1.51223985,1.51223985,False,,2025-12-18 20:15:47 ET
Immanuel Quickley,player_assists,7.5,205,bovada,0.3278688524590164,08:15:33 PM ET,110,draftkings,0.47619047619047616,08:14:45 PM ET,0.8040593286494926,24.368932038834945,True,40.78,59.22,124.38,124.36,24.36,100.0,"Bet $40.78 Over @ bovada, $59.22 Under @ draftkings",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,3,0.24557318333333333,1.0455731833333333,1.0455731833333333,False,,2025-12-18 20:15:47 ET
Kevin Durant,player_threes,2.5,170,bovada,0.3703703703703704,08:15:14 PM ET,130,draftkings,0.43478260869565216,08:15:27 PM ET,0.8051529790660226,24.2,True,46.0,54.0,124.2,124.2,24.2,100.0,"Bet $46.00 Over @ bovada, $54.00 Under @ draftkings",Houston Rockets @ New Orleans Pelicans,2025-12-19T01:10:00Z,2,0.56223985,0.3455731833333333,0.56223985,False,,2025-12-18 20:15:47 ET
Terance Mann,player_assists,2.5,111,williamhill_us,0.47393364928909953,08:15:40 PM ET,190,bovada,0.3448275862068966,08:14:17 PM ET,0.8187612354959961,22.13572854291417,True,57.88,42.12,122.13,122.15,22.13,100.0,"Bet $57.88 Over @ williamhill_us, $42.12 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,3,0.12890651666666667,1.51223985,1.51223985,False,,2025-12-18 20:15:47 ET
Pascal Siakam,player_rebounds,5.5,102,fanduel,0.495049504950495,08:14:59 PM ET,205,bovada,0.32786885245901637,08:10:47 PM ET,0.8229183574095114,21.518737672583832,True,60.16,39.84,121.52,121.51,21.51,100.0,"Bet $60.16 Over @ fanduel, $39.84 Under @ bovada",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,4,0.81223985,5.01223985,5.01223985,True,bovada,2025-12-18 20:15:47 ET
