player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Trey Murphy III,player_threes,1.5,171,williamhill_us,0.36900369003690037,09:20:15 PM ET,165,bovada,0.37735849056603776,09:15:41 PM ET,0.7463621806029381,33.98320895522389,True,49.44,50.56,133.98,133.98,33.98,100.0,"Bet $49.44 Over @ williamhill_us, $50.56 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,0.5618152999999999,5.128481966666667,5.128481966666667,True,bovada,2025-12-22 21:20:48 ET
P.J. Washington,player_assists,1.5,168,williamhill_us,0.373134328358209,09:20:15 PM ET,155,bovada,0.39215686274509803,09:15:41 PM ET,0.765291191103307,30.669216061185466,True,48.76,51.24,130.68,130.66,30.66,100.0,"Bet $48.76 Over @ williamhill_us, $51.24 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,0.5618152999999999,5.128481966666667,5.128481966666667,True,bovada,2025-12-22 21:20:48 ET
Naji Marshall,player_threes,0.5,152,fanduel,0.3968253968253968,09:20:04 PM ET,155,bovada,0.39215686274509803,09:15:41 PM ET,0.7889822595704948,26.745562130177515,True,50.3,49.7,126.76,126.74,26.74,100.0,"Bet $50.30 Over @ fanduel, $49.70 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,3,0.7451486333333333,5.128481966666667,5.128481966666667,True,bovada,2025-12-22 21:20:48 ET
Cooper Flagg,player_assists,4.5,170,bovada,0.3703703703703704,09:15:41 PM ET,135,draftkings,0.425531914893617,09:20:11 PM ET,0.7959022852639874,25.643564356435643,True,46.53,53.47,125.63,125.65,25.63,100.0,"Bet $46.53 Over @ bovada, $53.47 Under @ draftkings",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,4,5.128481966666667,0.6284819666666667,5.128481966666667,True,bovada,2025-12-22 21:20:48 ET
Neemias Queta,player_rebounds,7.5,115,williamhill_us,0.46511627906976744,09:19:54 PM ET,200,bovada,0.3333333333333333,09:20:36 PM ET,0.7984496124031008,25.242718446601952,True,58.25,41.75,125.24,125.25,25.24,100.0,"Bet $58.25 Over @ williamhill_us, $41.75 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,0.9118153,0.2118153,0.9118153,False,,2025-12-22 21:20:48 ET
Jay Huff,player_threes,1.5,198,fanduel,0.3355704697986578,09:20:42 PM ET,110,bovada,0.47619047619047616,09:20:36 PM ET,0.811760945989134,23.18897637795274,True,41.34,58.66,123.19,123.19,23.19,100.0,"Bet $41.34 Over @ fanduel, $58.66 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,3,0.11181529999999999,0.2118153,0.2118153,False,,2025-12-22 21:20:48 ET
Kon Knueppel,player_assists,2.5,-105,draftkings,0.5121951219512195,09:19:59 PM ET,210,bovada,0.3225806451612903,09:18:35 PM ET,0.8347757671125098,19.792648444863346,True,61.36,38.64,119.8,119.78,19.78,100.0,"Bet $61.36 Over @ draftkings, $38.64 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,0.8284819666666666,2.2284819666666666,2.2284819666666666,True,bovada,2025-12-22 21:20:48 ET
Payton Pritchard,player_assists,4.5,115,williamhill_us,0.4651162790697675,09:19:54 PM ET,170,bovada,0.37037037037037035,09:20:36 PM ET,0.8354866494401378,19.690721649484534,True,55.67,44.33,119.69,119.69,19.69,100.0,"Bet $55.67 Over @ williamhill_us, $44.33 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,0.9118153,0.2118153,0.9118153,False,,2025-12-22 21:20:48 ET
Jaylen Brown,player_rebounds,5.5,-102,fanduel,0.504950495049505,09:20:42 PM ET,200,bovada,0.3333333333333333,09:20:36 PM ET,0.8382838283828382,19.291338582677177,True,60.24,39.76,119.3,119.28,19.28,100.0,"Bet $60.24 Over @ fanduel, $39.76 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,4,0.11181529999999999,0.2118153,0.2118153,False,,2025-12-22 21:20:48 ET
Lonzo Ball,player_threes,1.5,500,draftkings,0.16666666666666663,09:19:59 PM ET,-210,bovada,0.6774193548387096,09:18:35 PM ET,0.8440860215053763,18.471337579617852,True,19.75,80.25,118.5,118.46,18.46,100.0,"Bet $19.75 Over @ draftkings, $80.25 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,0.8284819666666666,2.2284819666666666,2.2284819666666666,True,bovada,2025-12-22 21:20:48 ET
