player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Ayo Dosunmu,player_threes,0.5,142,fanduel,0.4132231404958678,09:09:39 PM ET,200,bovada,0.3333333333333333,09:07:09 PM ET,0.7465564738292011,33.94833948339484,True,55.35,44.65,133.95,133.95,33.95,100.0,"Bet $55.35 Over @ fanduel, $44.65 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,1.171996,3.671996,3.671996,True,bovada,2025-12-23 21:10:49 ET
Miles Bridges,player_rebounds,7.5,180,bovada,0.35714285714285715,09:07:30 PM ET,155,fanatics,0.39215686274509803,09:04:50 PM ET,0.7492997198879552,33.45794392523365,True,47.66,52.34,133.45,133.47,33.45,100.0,"Bet $47.66 Over @ bovada, $52.34 Under @ fanatics",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,3.321996,5.9886626666666665,5.9886626666666665,True,"bovada, fanatics",2025-12-23 21:10:49 ET
Cameron Johnson,player_threes,1.5,182,fanduel,0.35460992907801414,09:08:48 PM ET,150,bovada,0.4,09:08:58 PM ET,0.7546099290780142,32.518796992481214,True,46.99,53.01,132.51,132.52,32.51,100.0,"Bet $46.99 Over @ fanduel, $53.01 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,2.021996,1.8553293333333334,2.021996,True,fanduel,2025-12-23 21:10:49 ET
Miles Bridges,player_threes,1.5,185,draftkings,0.3508771929824561,08:59:37 PM ET,145,bovada,0.40816326530612246,09:07:30 PM ET,0.7590404582885786,31.74528301886792,True,46.23,53.77,131.76,131.74,31.74,100.0,"Bet $46.23 Over @ draftkings, $53.77 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,11.205329333333333,3.321996,11.205329333333333,True,"draftkings, bovada",2025-12-23 21:10:49 ET
Jamal Shead,player_threes,0.5,124,draftkings,0.4464285714285714,09:10:18 PM ET,215,bovada,0.31746031746031744,09:07:16 PM ET,0.7638888888888888,30.909090909090907,True,58.44,41.56,130.91,130.91,30.91,100.0,"Bet $58.44 Over @ draftkings, $41.56 Under @ bovada",Toronto Raptors @ Miami Heat,2025-12-24T00:45:00Z,True,2,0.521996,3.5553293333333333,3.5553293333333333,True,bovada,2025-12-23 21:10:49 ET
Dean Wade,player_rebounds,5.5,180,bovada,0.3571428571428572,09:07:49 PM ET,145,draftkings,0.40816326530612246,09:10:12 PM ET,0.7653061224489797,30.666666666666664,True,46.67,53.33,130.68,130.66,30.66,100.0,"Bet $46.67 Over @ bovada, $53.33 Under @ draftkings",New Orleans Pelicans @ Cleveland Cavaliers,2025-12-24T00:42:00Z,True,2,3.0053293333333335,0.621996,3.0053293333333335,True,bovada,2025-12-23 21:10:49 ET
Peyton Watson,player_threes,0.5,120,draftkings,0.45454545454545453,09:10:12 PM ET,200,bovada,0.3333333333333333,09:08:58 PM ET,0.7878787878787878,26.923076923076938,True,57.69,42.31,126.92,126.93,26.92,100.0,"Bet $57.69 Over @ draftkings, $42.31 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,0.621996,1.8553293333333334,1.8553293333333334,False,,2025-12-23 21:10:49 ET
Brandon Miller,player_assists,3.5,174,fanduel,0.364963503649635,09:09:29 PM ET,135,bovada,0.425531914893617,09:07:30 PM ET,0.790495418543252,26.502946954813368,True,46.17,53.83,126.51,126.5,26.5,100.0,"Bet $46.17 Over @ fanduel, $53.83 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,1.3386626666666668,3.321996,3.321996,True,bovada,2025-12-23 21:10:49 ET
Jordan Clarkson,player_threes,2.5,130,bovada,0.4347826086956521,09:10:45 PM ET,178,fanduel,0.3597122302158273,09:09:56 PM ET,0.7944948389114794,25.866141732283477,True,54.72,45.28,125.86,125.88,25.86,100.0,"Bet $54.72 Over @ bovada, $45.28 Under @ fanduel",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,3,0.07199599999999999,0.8886626666666667,0.8886626666666667,False,,2025-12-23 21:10:49 ET
Trae Young,player_threes,1.5,116,fanduel,0.46296296296296297,09:09:39 PM ET,200,bovada,0.3333333333333333,09:07:09 PM ET,0.7962962962962963,25.581395348837212,True,58.14,41.86,125.58,125.58,25.58,100.0,"Bet $58.14 Over @ fanduel, $41.86 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,1.171996,3.671996,3.671996,True,bovada,2025-12-23 21:10:49 ET
