player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Keyonte George,player_points,22.5,-113,fanduel,0.5305164319248826,06:59:35 PM ET,170,bovada,0.37037037037037035,07:00:09 PM ET,0.900886802295253,11.001737116386812,True,58.89,41.11,111.01,111.0,11.0,100.0,"Bet $58.89 Over @ fanduel, $41.11 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,5,1.2354771666666666,0.6688105,1.2354771666666666,False,,2025-12-22 19:00:49 ET
Keyonte George,player_points_rebounds_assists,34.5,110,betrivers,0.4761904761904762,07:00:37 PM ET,135,bovada,0.425531914893617,07:00:09 PM ET,0.9017223910840932,10.898876404494384,True,52.81,47.19,110.9,110.9,10.9,100.0,"Bet $52.81 Over @ betrivers, $47.19 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,3,0.20214383333333333,0.6688105,0.6688105,False,,2025-12-22 19:00:49 ET
Keyonte George,player_points,23.5,106,betrivers,0.48543689320388345,07:00:37 PM ET,135,bovada,0.425531914893617,07:00:09 PM ET,0.9109688080975005,9.773242630385504,True,53.29,46.71,109.78,109.77,9.77,100.0,"Bet $53.29 Over @ betrivers, $46.71 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,4,0.20214383333333333,0.6688105,0.6688105,False,,2025-12-22 19:00:49 ET
Keyonte George,player_points,21.5,-148,betrivers,0.5967741935483872,07:00:37 PM ET,210,bovada,0.3225806451612903,07:00:09 PM ET,0.9193548387096775,8.771929824561386,True,64.91,35.09,108.77,108.78,8.77,100.0,"Bet $64.91 Over @ betrivers, $35.09 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,2,0.20214383333333333,0.6688105,0.6688105,False,,2025-12-22 19:00:49 ET
Jaylen Wells,player_points_rebounds_assists,18.5,100,betonlineag,0.5,07:00:07 PM ET,105,bovada,0.4878048780487805,07:00:38 PM ET,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ betonlineag, $49.38 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,3,0.7021438333333333,0.18547716666666667,0.7021438333333333,False,,2025-12-22 19:00:49 ET
Jamal Murray,player_points,24.5,-105,betonlineag,0.5121951219512195,07:00:08 PM ET,110,bovada,0.47619047619047616,07:00:09 PM ET,0.9883855981416957,1.1750881316098694,True,51.82,48.18,101.17,101.18,1.17,100.0,"Bet $51.82 Over @ betonlineag, $48.18 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,4,0.6854771666666667,0.6688105,0.6854771666666667,False,,2025-12-22 19:00:49 ET
Mason Plumlee,player_rebounds,6.5,115,betonlineag,0.4651162790697675,07:00:07 PM ET,-110,betmgm,0.5238095238095238,07:00:00 PM ET,0.9889258028792913,1.119820828667395,True,47.03,52.97,101.11,101.12,1.11,100.0,"Bet $47.03 Over @ betonlineag, $52.97 Under @ betmgm",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:12:00Z,False,3,0.7021438333333333,0.8188105,0.8188105,False,,2025-12-22 19:00:49 ET
Isaiah Collier,player_points,8.5,-120,fanduel,0.5454545454545454,06:59:35 PM ET,125,bovada,0.4444444444444444,07:00:09 PM ET,0.9898989898989898,1.0204081632653184,True,55.1,44.9,101.02,101.02,1.02,100.0,"Bet $55.10 Over @ fanduel, $44.90 Under @ bovada",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,7,1.2354771666666666,0.6688105,1.2354771666666666,False,,2025-12-22 19:00:49 ET
Tyus Jones,player_points,4.5,104,fanduel,0.4901960784313726,06:59:31 PM ET,100,betmgm,0.5,07:00:05 PM ET,0.9901960784313726,0.990099009900991,True,49.5,50.5,100.98,101.0,0.98,100.0,"Bet $49.50 Over @ fanduel, $50.50 Under @ betmgm",Orlando Magic @ Golden State Warriors,2025-12-23T03:00:00Z,False,4,1.3021438333333333,0.7354771666666667,1.3021438333333333,False,,2025-12-22 19:00:49 ET
Jose Alvarado,player_rebounds,2.5,130,betmgm,0.4347826086956521,07:00:02 PM ET,-126,draftkings,0.5575221238938053,07:00:34 PM ET,0.9923047325894574,0.7754943776657752,True,43.82,56.18,100.79,100.77,0.77,100.0,"Bet $43.82 Over @ betmgm, $56.18 Under @ draftkings",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:00:00Z,False,5,0.7854771666666667,0.25214383333333334,0.7854771666666667,False,,2025-12-22 19:00:49 ET
Cason Wallace,player_points,8.5,110,bovada,0.47619047619047616,07:00:38 PM ET,-107,betrivers,0.5169082125603864,06:59:47 PM ET,0.9930986887508626,0.6949270326615853,True,47.95,52.05,100.7,100.69,0.69,100.0,"Bet $47.95 Over @ bovada, $52.05 Under @ betrivers",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,7,0.18547716666666667,1.0354771666666667,1.0354771666666667,False,,2025-12-22 19:00:49 ET
Shaedon Sharpe,player_threes,2.5,112,fanduel,0.4716981132075472,07:00:29 PM ET,-110,betmgm,0.5238095238095238,07:00:48 PM ET,0.995507637017071,0.4512635379061436,True,47.38,52.62,100.45,100.46,0.45,100.0,"Bet $47.38 Over @ fanduel, $52.62 Under @ betmgm",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:00:00Z,False,7,0.33547716666666666,0.0188105,0.33547716666666666,False,,2025-12-22 19:00:49 ET
