player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Jimmy Butler,player_assists,7.5,118,williamhill_us,0.4587155963302752,120,draftkings,0.45454545454545453,0.9132610508757297,9.49771689497718,True,50.23,49.77,109.5,109.49,9.49,100.0,"Bet $50.23 Over @ williamhill_us, $49.77 Under @ draftkings",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,2
Kentavious Caldwell-Pope,player_points,16.5,140,draftkings,0.41666666666666674,100,fanatics,0.5,0.9166666666666667,9.090909090909083,True,45.45,54.55,109.08,109.1,9.08,100.0,"Bet $45.45 Over @ draftkings, $54.55 Under @ fanatics",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,3
Nikola Jokic,player_points,25.5,105,fanatics,0.4878048780487805,112,fanduel,0.4716981132075472,0.9595029912563277,4.22062350119905,True,50.84,49.16,104.22,104.22,4.22,100.0,"Bet $50.84 Over @ fanatics, $49.16 Under @ fanduel",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,2
Paul George,player_threes,1.5,146,fanduel,0.4065040650406504,-125,williamhill_us,0.5555555555555556,0.962059620596206,3.9436619718309807,True,42.25,57.75,103.94,103.95,3.94,100.0,"Bet $42.25 Over @ fanduel, $57.75 Under @ williamhill_us",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:41:00Z,4
Nikola Vucevic,player_assists,4.5,145,draftkings,0.40816326530612246,-130,fanduel,0.5652173913043478,0.9733806566104702,2.734731084776665,True,41.93,58.07,102.73,102.74,2.73,100.0,"Bet $41.93 Over @ draftkings, $58.07 Under @ fanduel",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,4
Josh Giddey,player_assists,8.5,130,draftkings,0.4347826086956522,-118,fanduel,0.5412844036697247,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ draftkings, $55.46 Under @ fanduel",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,4
LeBron James,player_threes,1.5,130,draftkings,0.4347826086956522,-118,fanduel,0.5412844036697247,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ draftkings, $55.46 Under @ fanduel",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:41:00Z,4
Luka Doncic,player_rebounds,9.5,100,fanatics,0.5,110,draftkings,0.47619047619047616,0.9761904761904762,2.4390243902439046,True,51.22,48.78,102.44,102.44,2.44,100.0,"Bet $51.22 Over @ fanatics, $48.78 Under @ draftkings",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:41:00Z,3
Miles Bridges,player_points,22.5,105,fanatics,0.48780487804878053,104,fanduel,0.49019607843137253,0.9780009564801531,2.249388753056225,True,49.88,50.12,102.25,102.24,2.24,100.0,"Bet $49.88 Over @ fanatics, $50.12 Under @ fanduel",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,3
Jaren Jackson Jr,player_rebounds,2.5,130,fanatics,0.4347826086956521,-120,draftkings,0.5454545454545454,0.9802371541501975,2.016129032258074,True,44.35,55.65,102.0,102.02,2.0,100.0,"Bet $44.35 Over @ fanatics, $55.65 Under @ draftkings",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,3
Josh Giddey,player_rebounds,5.5,-105,draftkings,0.5121951219512195,113,williamhill_us,0.4694835680751174,0.9816786900263369,1.8663245071736778,True,52.18,47.82,101.88,101.86,1.86,100.0,"Bet $52.18 Over @ draftkings, $47.82 Under @ williamhill_us",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,4
Nikola Jokic,player_assists,11.5,140,fanduel,0.41666666666666663,-130,fanatics,0.5652173913043478,0.9818840579710144,1.8450184501845213,True,42.44,57.56,101.86,101.84,1.84,100.0,"Bet $42.44 Over @ fanduel, $57.56 Under @ fanatics",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,2
Quinten Post,player_threes,3.5,-160,draftkings,0.6153846153846154,172,fanduel,0.36764705882352944,0.9830316742081449,1.7261219792865212,True,62.6,37.4,101.72,101.73,1.73,100.0,"Bet $62.60 Over @ draftkings, $37.40 Under @ fanduel",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,3
Coby White,player_threes,1.5,150,draftkings,0.4,-140,fanatics,0.5833333333333334,0.9833333333333334,1.6949152542372836,True,40.68,59.32,101.7,101.69,1.69,100.0,"Bet $40.68 Over @ draftkings, $59.32 Under @ fanatics",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,4
Nikola Vucevic,player_threes,1.5,-135,draftkings,0.574468085106383,144,fanduel,0.4098360655737705,0.9843041506801535,1.5946137491140933,True,58.36,41.64,101.59,101.6,1.59,100.0,"Bet $58.36 Over @ draftkings, $41.64 Under @ fanduel",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,3
Brice Sensabaugh,player_threes,1.5,-136,betrivers,0.576271186440678,145,bovada,0.40816326530612246,0.9844344517468004,1.5811665495432115,True,58.54,41.46,101.58,101.58,1.58,100.0,"Bet $58.54 Over @ betrivers, $41.46 Under @ bovada",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:00:00Z,8
Vincent Williams Jr,player_points,6.5,-110,draftkings,0.5238095238095237,116,fanduel,0.46296296296296297,0.9867724867724867,1.3404825737265424,True,53.08,46.92,101.33,101.35,1.33,100.0,"Bet $53.08 Over @ draftkings, $46.92 Under @ fanduel",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,3
Nikola Vucevic,player_points,16.5,100,draftkings,0.5,105,fanatics,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ draftkings, $49.38 Under @ fanatics",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,2
Shaedon Sharpe,player_points,23.5,100,fanduel,0.5,105,fanatics,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ fanduel, $49.38 Under @ fanatics",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,4
Brandon Miller,player_rebounds,5.5,152,fanduel,0.39682539682539675,-145,fanatics,0.5918367346938775,0.9886621315192743,1.1467889908256979,True,40.14,59.86,101.15,101.14,1.14,100.0,"Bet $40.14 Over @ fanduel, $59.86 Under @ fanatics",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,3
Nikola Vucevic,player_rebounds,7.5,-110,draftkings,0.523809523809524,115,williamhill_us,0.46511627906976744,0.9889258028792913,1.119820828667395,True,52.97,47.03,101.12,101.11,1.11,100.0,"Bet $52.97 Over @ draftkings, $47.03 Under @ williamhill_us",Golden State Warriors @ Chicago Bulls,2025-12-08T00:11:00Z,4
