player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Tre Jones,player_assists,3.5,184,williamhill_us,0.35211267605633795,08:30:11 PM ET,135,bovada,0.425531914893617,08:30:27 PM ET,0.777644590949955,28.59344894026976,True,45.28,54.72,128.6,128.59,28.59,100.0,"Bet $45.28 Over @ williamhill_us, $54.72 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,0.64575065,0.3790839833333333,0.64575065,False,,2025-12-23 20:30:49 ET
Bobby Portis,player_threes,1.5,178,fanduel,0.35971223021582727,08:30:20 PM ET,135,bovada,0.425531914893617,08:30:47 PM ET,0.7852441451094443,27.348927875243678,True,45.81,54.19,127.35,127.35,27.35,100.0,"Bet $45.81 Over @ fanduel, $54.19 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,4,0.49575064999999996,0.04575065,0.49575064999999996,False,,2025-12-23 20:30:49 ET
Nikola Jokic,player_rebounds,10.5,108,fanduel,0.48076923076923084,08:30:40 PM ET,215,bovada,0.31746031746031744,08:28:02 PM ET,0.7982295482295483,25.277246653919683,True,60.23,39.77,125.28,125.28,25.28,100.0,"Bet $60.23 Over @ fanduel, $39.77 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,2,0.16241731666666667,2.79575065,2.79575065,True,bovada,2025-12-23 20:30:49 ET
Norman Powell,player_threes,2.5,154,fanduel,0.39370078740157477,08:28:53 PM ET,145,bovada,0.40816326530612246,08:28:06 PM ET,0.8018640527076972,24.709418837675344,True,49.1,50.9,124.71,124.71,24.71,100.0,"Bet $49.10 Over @ fanduel, $50.90 Under @ bovada",Toronto Raptors @ Miami Heat,2025-12-24T00:45:00Z,True,4,1.9457506500000001,2.729083983333333,2.729083983333333,True,bovada,2025-12-23 20:30:49 ET
Kevin Love,player_rebounds,7.5,200,bovada,0.33333333333333337,08:30:21 PM ET,110,fanduel,0.47619047619047616,08:28:39 PM ET,0.8095238095238095,23.529411764705888,True,41.18,58.82,123.54,123.52,23.52,100.0,"Bet $41.18 Over @ bovada, $58.82 Under @ fanduel",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:10:00Z,False,5,0.4790839833333333,2.1790839833333333,2.1790839833333333,True,fanduel,2025-12-23 20:30:49 ET
Noah Clowney,player_threes,2.5,145,bovada,0.40816326530612246,08:29:12 PM ET,148,fanduel,0.4032258064516129,08:30:49 PM ET,0.8113890717577353,23.24543610547667,True,50.3,49.7,123.24,123.26,23.24,100.0,"Bet $50.30 Over @ bovada, $49.70 Under @ fanduel",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,4,1.6290839833333335,0.012417316666666667,1.6290839833333335,False,,2025-12-23 20:30:49 ET
Ayo Dosunmu,player_threes,0.5,114,fanduel,0.4672897196261683,08:29:55 PM ET,190,bovada,0.3448275862068966,08:30:27 PM ET,0.8121173058330649,23.13492063492062,True,57.54,42.46,123.14,123.13,23.13,100.0,"Bet $57.54 Over @ fanduel, $42.46 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,0.9124173166666666,0.3790839833333333,0.9124173166666666,False,,2025-12-23 20:30:49 ET
Nicolas Claxton,player_points,16.5,210,bovada,0.32258064516129026,08:29:12 PM ET,100,fanduel,0.5,08:30:49 PM ET,0.8225806451612903,21.568627450980404,True,39.22,60.78,121.58,121.56,21.56,100.0,"Bet $39.22 Over @ bovada, $60.78 Under @ fanduel",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,1.6290839833333335,0.012417316666666667,1.6290839833333335,False,,2025-12-23 20:30:49 ET
Myles Turner,player_threes,1.5,135,williamhill_us,0.4255319148936171,08:30:08 PM ET,150,bovada,0.4,08:30:47 PM ET,0.8255319148936171,21.134020618556693,True,51.55,48.45,121.14,121.12,21.12,100.0,"Bet $51.55 Over @ williamhill_us, $48.45 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,3,0.69575065,0.04575065,0.69575065,False,,2025-12-23 20:30:49 ET
Nickeil Alexander-Walker,player_points,22.5,205,bovada,0.3278688524590163,08:30:27 PM ET,-104,fanduel,0.5098039215686274,08:29:55 PM ET,0.8376727740276437,19.37835763622411,True,39.14,60.86,119.38,119.38,19.38,100.0,"Bet $39.14 Over @ bovada, $60.86 Under @ fanduel",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,0.3790839833333333,0.9124173166666666,0.9124173166666666,False,,2025-12-23 20:30:49 ET
Jamal Murray,player_threes,2.5,124,fanduel,0.44642857142857145,08:30:40 PM ET,155,bovada,0.39215686274509803,08:28:02 PM ET,0.8385854341736695,19.248434237995827,True,53.24,46.76,119.26,119.24,19.24,100.0,"Bet $53.24 Over @ fanduel, $46.76 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,4,0.16241731666666667,2.79575065,2.79575065,True,bovada,2025-12-23 20:30:49 ET
Jeremiah Fears,player_points,17.5,200,bovada,0.33333333333333326,08:30:08 PM ET,-105,draftkings,0.5121951219512195,08:29:57 PM ET,0.8455284552845528,18.26923076923077,True,39.42,60.58,118.26,118.28,18.26,100.0,"Bet $39.42 Over @ bovada, $60.58 Under @ draftkings",New Orleans Pelicans @ Cleveland Cavaliers,2025-12-24T00:42:00Z,True,2,0.69575065,0.8790839833333333,0.8790839833333333,False,,2025-12-23 20:30:49 ET
Josh Hart,player_points,11.5,-110,draftkings,0.523809523809524,08:29:49 PM ET,210,bovada,0.3225806451612903,08:29:58 PM ET,0.8463901689708142,18.14882032667875,True,61.89,38.11,118.15,118.14,18.14,100.0,"Bet $61.89 Over @ draftkings, $38.11 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,3,1.0124173166666666,0.8624173166666667,1.0124173166666666,False,,2025-12-23 20:30:49 ET
Trey Murphy III,player_rebounds,4.5,106,williamhill_us,0.4854368932038835,08:30:45 PM ET,175,bovada,0.36363636363636365,08:30:08 PM ET,0.8490732568402471,17.775467775467767,True,57.17,42.83,117.77,117.78,17.77,100.0,"Bet $57.17 Over @ williamhill_us, $42.83 Under @ bovada",New Orleans Pelicans @ Cleveland Cavaliers,2025-12-24T00:42:00Z,True,3,0.07908398333333334,0.69575065,0.69575065,False,,2025-12-23 20:30:49 ET
Jamal Murray,player_assists,5.5,118,fanduel,0.4587155963302753,08:30:40 PM ET,155,bovada,0.39215686274509803,08:28:02 PM ET,0.8508724590753733,17.526427061310777,True,53.91,46.09,117.52,117.53,17.52,100.0,"Bet $53.91 Over @ fanduel, $46.09 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,2,0.16241731666666667,2.79575065,2.79575065,True,bovada,2025-12-23 20:30:49 ET
Bobby Portis,player_rebounds,10.5,175,bovada,0.3636363636363636,08:30:47 PM ET,104,fanduel,0.49019607843137253,08:30:20 PM ET,0.8538324420677361,17.118997912317347,True,42.59,57.41,117.12,117.12,17.12,100.0,"Bet $42.59 Over @ bovada, $57.41 Under @ fanduel",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,3,0.04575065,0.49575064999999996,0.49575064999999996,False,,2025-12-23 20:30:49 ET
Egor Demin,player_assists,4.5,190,bovada,0.3448275862068966,08:29:12 PM ET,-105,williamhill_us,0.5121951219512195,08:30:18 PM ET,0.8570227081581161,16.683022571148175,True,40.24,59.76,116.7,116.67,16.67,100.0,"Bet $40.24 Over @ bovada, $59.76 Under @ williamhill_us",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,4,1.6290839833333335,0.5290839833333333,1.6290839833333335,False,,2025-12-23 20:30:49 ET
Pascal Siakam,player_points,19.5,-110,draftkings,0.523809523809524,08:30:35 PM ET,200,bovada,0.3333333333333333,08:30:47 PM ET,0.8571428571428572,16.66666666666665,True,61.11,38.89,116.66,116.67,16.66,100.0,"Bet $61.11 Over @ draftkings, $38.89 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,3,0.24575065000000001,0.04575065,0.24575065000000001,False,,2025-12-23 20:30:49 ET
Ja'Kobe Walter,player_threes,0.5,-110,draftkings,0.523809523809524,08:30:07 PM ET,200,bovada,0.3333333333333333,08:28:06 PM ET,0.8571428571428572,16.66666666666665,True,61.11,38.89,116.66,116.67,16.66,100.0,"Bet $61.11 Over @ draftkings, $38.89 Under @ bovada",Toronto Raptors @ Miami Heat,2025-12-24T00:45:00Z,True,2,0.7124173166666666,2.729083983333333,2.729083983333333,True,bovada,2025-12-23 20:30:49 ET
Jordan Clarkson,player_points,12.5,-115,draftkings,0.5348837209302326,08:29:49 PM ET,210,bovada,0.3225806451612903,08:29:58 PM ET,0.8574643660915229,16.62292213473315,True,62.38,37.62,116.62,116.62,16.62,100.0,"Bet $62.38 Over @ draftkings, $37.62 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,2,1.0124173166666666,0.8624173166666667,1.0124173166666666,False,,2025-12-23 20:30:49 ET
Alex Sarr,player_assists,2.5,148,williamhill_us,0.4032258064516128,08:30:17 PM ET,120,bovada,0.45454545454545453,08:30:37 PM ET,0.8577712609970674,16.58119658119659,True,47.01,52.99,116.58,116.58,16.58,100.0,"Bet $47.01 Over @ williamhill_us, $52.99 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,0.54575065,0.21241731666666666,0.54575065,False,,2025-12-23 20:30:49 ET
Mikal Bridges,player_assists,3.5,130,fanduel,0.43478260869565216,08:29:58 PM ET,135,bovada,0.425531914893617,08:29:58 PM ET,0.8603145235892692,16.236559139784944,True,50.54,49.46,116.24,116.23,16.23,100.0,"Bet $50.54 Over @ fanduel, $49.46 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,4,0.8624173166666667,0.8624173166666667,0.8624173166666667,False,,2025-12-23 20:30:49 ET
Kyle Kuzma,player_rebounds,6.5,135,bovada,0.425531914893617,08:30:47 PM ET,130,fanduel,0.43478260869565216,08:30:20 PM ET,0.8603145235892692,16.236559139784944,True,49.46,50.54,116.23,116.24,16.23,100.0,"Bet $49.46 Over @ bovada, $50.54 Under @ fanduel",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,2,0.04575065,0.49575064999999996,0.49575064999999996,False,,2025-12-23 20:30:49 ET
Kyshawn George,player_assists,6.5,200,bovada,0.33333333333333337,08:30:37 PM ET,-112,williamhill_us,0.5283018867924528,08:30:17 PM ET,0.8616352201257862,16.058394160583944,True,38.69,61.31,116.07,116.05,16.05,100.0,"Bet $38.69 Over @ bovada, $61.31 Under @ williamhill_us",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,0.21241731666666666,0.54575065,0.54575065,False,,2025-12-23 20:30:49 ET
Kyle Kuzma,player_points,11.5,-114,fanduel,0.5327102803738317,08:30:20 PM ET,200,bovada,0.3333333333333333,08:30:47 PM ET,0.866043613707165,15.467625899280591,True,61.51,38.49,115.47,115.47,15.47,100.0,"Bet $61.51 Over @ fanduel, $38.49 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,2,0.49575064999999996,0.04575065,0.49575064999999996,False,,2025-12-23 20:30:49 ET
