player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Isaiah Collier,player_points_rebounds_assists,17.5,110,betmgm,0.47619047619047616,06:15:33 PM ET,100,betonlineag,0.5,06:15:37 PM ET,0.9761904761904762,2.4390243902439046,True,48.78,51.22,102.44,102.44,2.44,100.0,"Bet $48.78 Over @ betmgm, $51.22 Under @ betonlineag",Orlando Magic @ Utah Jazz,2025-12-21T02:40:00Z,4,0.25537438333333334,0.1887077166666667,0.25537438333333334,False,,2025-12-20 18:15:48 ET
Robert Williams,player_rebounds,6.5,118,fanduel,0.45871559633027525,06:14:57 PM ET,-110,betmgm,0.5238095238095238,06:15:22 PM ET,0.9825251201397991,1.7785682525566893,True,46.69,53.31,101.78,101.77,1.77,100.0,"Bet $46.69 Over @ fanduel, $53.31 Under @ betmgm",Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,6,0.8553743833333333,0.43870771666666664,0.8553743833333333,False,,2025-12-20 18:15:48 ET
Stephen Curry,player_threes,4.5,-103,betonlineag,0.5073891625615764,06:14:32 PM ET,110,bovada,0.47619047619047616,06:15:46 PM ET,0.9835796387520526,1.6694490818029983,True,51.59,48.41,101.68,101.66,1.66,100.0,"Bet $51.59 Over @ betonlineag, $48.41 Under @ bovada",Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,6,1.27204105,0.03870771666666666,1.27204105,False,,2025-12-20 18:15:48 ET
Scottie Barnes,player_points_rebounds_assists,33.5,112,betrivers,0.4716981132075472,06:15:44 PM ET,-105,bovada,0.5121951219512195,06:14:50 PM ET,0.9838932351587667,1.6370439663236702,True,47.94,52.06,101.63,101.64,1.63,100.0,"Bet $47.94 Over @ betrivers, $52.06 Under @ bovada",Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,4,0.07204105,0.97204105,0.97204105,False,,2025-12-20 18:15:48 ET
Carlton Carrington,player_rebounds,4.5,130,betrivers,0.4347826086956522,06:15:03 PM ET,-122,fanduel,0.5495495495495496,06:13:49 PM ET,0.9843321582452018,1.5917230401909954,True,44.17,55.83,101.59,101.59,1.59,100.0,"Bet $44.17 Over @ betrivers, $55.83 Under @ fanduel",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,6,0.7553743833333333,1.9887077166666667,1.9887077166666667,False,,2025-12-20 18:15:48 ET
Mark Williams,player_rebounds,8.5,-102,fanduel,0.504950495049505,06:14:40 PM ET,108,betrivers,0.4807692307692308,06:14:49 PM ET,0.9857197258187358,1.4487154722812257,True,51.23,48.77,101.46,101.44,1.44,100.0,"Bet $51.23 Over @ fanduel, $48.77 Under @ betrivers",Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,8,1.1387077166666666,0.9887077166666667,1.1387077166666666,False,,2025-12-20 18:15:48 ET
C.J. McCollum,player_points_rebounds_assists,25.5,-104,fanduel,0.5098039215686274,06:13:49 PM ET,110,bovada,0.47619047619047616,06:15:22 PM ET,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ fanduel, $48.30 Under @ bovada",Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,4,1.9887077166666667,0.43870771666666664,1.9887077166666667,False,,2025-12-20 18:15:48 ET
Brandon Ingram,player_threes,1.5,-137,draftkings,0.5780590717299579,06:15:00 PM ET,145,bovada,0.40816326530612246,06:14:50 PM ET,0.9862223370360803,1.3970138828254486,True,58.61,41.39,101.39,101.41,1.39,100.0,"Bet $58.61 Over @ draftkings, $41.39 Under @ bovada",Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,6,0.8053743833333333,0.97204105,0.97204105,False,,2025-12-20 18:15:48 ET
Kris Dunn,player_rebounds,2.5,103,betonlineag,0.4926108374384237,06:14:51 PM ET,102,betrivers,0.49504950495049505,06:15:15 PM ET,0.9876603423889188,1.2493827160493742,True,49.88,50.12,101.26,101.24,1.24,100.0,"Bet $49.88 Over @ betonlineag, $50.12 Under @ betrivers",Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,6,0.9553743833333334,0.5553743833333333,0.9553743833333334,False,,2025-12-20 18:15:48 ET
Ron Holland,player_points,6.5,100,fanduel,0.5,06:15:04 PM ET,105,betmgm,0.4878048780487805,06:15:47 PM ET,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ fanduel, $49.38 Under @ betmgm",Charlotte Hornets @ Detroit Pistons,2025-12-21T00:40:00Z,3,0.7387077166666667,0.02204105,0.7387077166666667,False,,2025-12-20 18:15:48 ET
