player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Gary Trent Jr,player_rebounds,1.5,-118.0,betrivers,0.5412844036697247,115.0,betonlineag,0.46511627906976744,1.0064006827394922,-0.6359974560101733,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,3,0.54,0.22,2025-12-21T17:00:13Z,2025-12-21T17:00:32Z,2025-12-21 12:00:45 ET,0.54,False,,False
Stephon Castle,player_threes,1.5,175.0,betrivers,0.36363636363636365,-180.0,fanduel,0.6428571428571429,1.0064935064935066,-0.6451612903225823,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.2,0.2,2025-12-21T17:00:33Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,0.2,False,,False
Dylan Harper,player_points_rebounds_assists,21.5,-113.0,betrivers,0.5305164319248826,110.0,bovada,0.47619047619047616,1.0067069081153588,-0.6662225183211135,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,6,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Kevin Huerter,player_points,10.5,114.0,betrivers,0.4672897196261682,-118.0,betmgm,0.5412844036697247,1.008574123295893,-0.8501232678738369,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,3,0.69,0.7,2025-12-21T17:00:04Z,2025-12-21T17:00:03Z,2025-12-21 12:00:45 ET,0.7,False,,False
Kyshawn George,player_points_rebounds_assists,24.5,-114.0,betrivers,0.5327102803738317,110.0,bovada,0.47619047619047616,1.0089007565643078,-0.8822232024702115,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,5,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Terance Mann,player_rebounds,3.5,133.0,betrivers,0.4291845493562232,-138.0,fanduel,0.5798319327731093,1.0090164821293324,-0.8935911641705596,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,7,0.02,0.67,2025-12-21T17:00:44Z,2025-12-21T17:00:05Z,2025-12-21 12:00:45 ET,0.67,False,,False
Dyson Daniels,player_points,12.5,-109.0,draftkings,0.5215311004784688,105.0,betrivers,0.4878048780487805,1.0093359785272493,-0.924962423401543,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,6,0.67,0.69,2025-12-21T17:00:05Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.69,False,,False
Jamal Shead,player_points,7.5,120.0,bovada,0.45454545454545453,-125.0,betmgm,0.5555555555555556,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,3,1.9,0.69,2025-12-21T16:58:51Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,1.9,False,,False
Kyshawn George,player_rebounds,5.5,115.0,betrivers,0.46511627906976744,-120.0,bovada,0.5454545454545454,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Kevin Porter Jr.,player_points_rebounds_assists,32.5,-120.0,betmgm,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,3,0.77,0.69,2025-12-21T16:59:59Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.77,False,,False
Karl-Anthony Towns,player_points,21.5,110.0,bovada,0.47619047619047616,-115.0,betmgm,0.5348837209302325,1.0110741971207087,-1.0952902519167473,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,6,0.32,0.87,2025-12-21T17:00:26Z,2025-12-21T16:59:53Z,2025-12-21 12:00:45 ET,0.87,False,,False
Reed Sheppard,player_assists,3.5,105.0,betrivers,0.4878048780487805,-110.0,bovada,0.5238095238095238,1.0116144018583042,-1.1481056257175548,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Sacramento Kings,2025-12-22T03:10:00Z,7,0.89,0.24,2025-12-21T16:59:52Z,2025-12-21T17:00:31Z,2025-12-21 12:00:45 ET,0.89,False,,False
Russell Westbrook,player_threes,1.5,138.0,betrivers,0.42016806722689076,-145.0,bovada,0.5918367346938775,1.0120048019207684,-1.1862396204033288,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Sacramento Kings,2025-12-22T03:10:00Z,7,0.89,0.24,2025-12-21T16:59:52Z,2025-12-21T17:00:31Z,2025-12-21 12:00:45 ET,0.89,False,,False
Keegan Murray,player_points,15.5,100.0,betrivers,0.5,-105.0,bovada,0.5121951219512195,1.0121951219512195,-1.2048192771084376,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Sacramento Kings,2025-12-22T03:10:00Z,7,0.89,0.24,2025-12-21T16:59:52Z,2025-12-21T17:00:31Z,2025-12-21 12:00:45 ET,0.89,False,,False
Nicolas Claxton,player_rebounds,8.5,-105.0,fanatics,0.5121951219512195,100.0,bovada,0.5,1.0121951219512195,-1.2048192771084376,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,8,2.0,1.9,2025-12-21T16:58:45Z,2025-12-21T16:58:51Z,2025-12-21 12:00:45 ET,2.0,False,,False
Devin Vassell,player_threes,2.5,114.0,draftkings,0.4672897196261682,-120.0,betmgm,0.5454545454545454,1.0127442650807137,-1.2583892617449632,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.49,0.79,2025-12-21T17:00:16Z,2025-12-21T16:59:58Z,2025-12-21 12:00:45 ET,0.79,False,,False
Vit Krejci,player_points,6.5,-132.0,fanduel,0.5689655172413793,125.0,bovada,0.4444444444444444,1.0134099616858236,-1.3232514177693666,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,3,1.19,0.89,2025-12-21T16:59:34Z,2025-12-21T16:59:52Z,2025-12-21 12:00:45 ET,1.19,False,,False
Tre Johnson,player_points,8.5,-127.0,betrivers,0.5594713656387665,120.0,bovada,0.45454545454545453,1.014016820184221,-1.382306477093198,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,3,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Kel'el Ware,player_threes,0.5,-155.0,betmgm,0.6078431372549019,146.0,betonlineag,0.4065040650406504,1.0143472022955522,-1.4144271570013967,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,0.87,0.89,2025-12-21T16:59:53Z,2025-12-21T16:59:52Z,2025-12-21 12:00:45 ET,0.89,False,,False
OG Anunoby,player_assists,1.5,-122.0,betrivers,0.5495495495495496,115.0,betmgm,0.46511627906976744,1.014665828619317,-1.4453850918852096,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,3,0.75,0.87,2025-12-21T17:00:00Z,2025-12-21T16:59:53Z,2025-12-21 12:00:45 ET,0.87,False,,False
Michael Porter Jr,player_blocks,0.5,180.0,betmgm,0.35714285714285715,-192.0,draftkings,0.6575342465753424,1.0146771037181996,-1.446480231436842,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,2,0.69,0.9,2025-12-21T17:00:04Z,2025-12-21T16:59:51Z,2025-12-21 12:00:45 ET,0.9,False,,False
Ryan Rollins,player_points,14.5,-102.0,fanduel,0.504950495049505,-104.0,betrivers,0.5098039215686274,1.0147544166181324,-1.453988903768888,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,7,0.57,0.54,2025-12-21T17:00:11Z,2025-12-21T17:00:13Z,2025-12-21 12:00:45 ET,0.57,False,,False
Andrew Wiggins,player_rebounds,3.5,-165.0,betmgm,0.6226415094339622,155.0,bovada,0.39215686274509803,1.0147983721790603,-1.4582573824279965,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,0.87,0.32,2025-12-21T16:59:53Z,2025-12-21T17:00:26Z,2025-12-21 12:00:45 ET,0.87,False,,False
Dylan Harper,player_threes,1.5,178.0,fanduel,0.3597122302158273,-190.0,bovada,0.6551724137931034,1.0148846440089307,-1.4666340747983342,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
DeMar DeRozan,player_assists,3.5,140.0,bovada,0.4166666666666667,-149.0,draftkings,0.5983935742971888,1.0150602409638554,-1.4836795252225476,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Sacramento Kings,2025-12-22T03:10:00Z,7,0.24,0.72,2025-12-21T17:00:31Z,2025-12-21T17:00:02Z,2025-12-21 12:00:45 ET,0.72,False,,False
Jalen Johnson,player_assists,7.5,103.0,betonlineag,0.49261083743842365,-110.0,betmgm,0.5238095238095238,1.0164203612479474,-1.6155088852988664,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,7,0.75,0.7,2025-12-21T17:00:00Z,2025-12-21T17:00:03Z,2025-12-21 12:00:45 ET,0.75,False,,False
Isaac Okoro,player_rebounds,2.5,140.0,bovada,0.4166666666666667,-150.0,draftkings,0.6,1.0166666666666666,-1.6393442622950727,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,7,0.89,0.67,2025-12-21T16:59:52Z,2025-12-21T17:00:05Z,2025-12-21 12:00:45 ET,0.89,False,,False
Onyeka Okongwu,player_points,16.5,-123.0,draftkings,0.5515695067264574,115.0,betrivers,0.46511627906976744,1.0166857857962248,-1.6411939686121646,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,4,0.67,0.69,2025-12-21T17:00:05Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.69,False,,False
Nicolas Claxton,player_assists,4.5,135.0,bovada,0.425531914893617,-145.0,betonlineag,0.5918367346938775,1.0173686495874945,-1.707212974818606,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,6,1.9,0.07,2025-12-21T16:58:51Z,2025-12-21T17:00:41Z,2025-12-21 12:00:45 ET,1.9,False,,False
Victor Wembanyama,player_assists,2.5,-145.0,betmgm,0.5918367346938775,135.0,betrivers,0.425531914893617,1.0173686495874945,-1.707212974818606,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,6,0.79,0.2,2025-12-21T16:59:58Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,0.79,False,,False
Dyson Daniels,player_points,13.5,120.0,bovada,0.45454545454545453,-129.0,betrivers,0.5633187772925764,1.0178642318380309,-1.7550702028081067,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,3,0.89,0.69,2025-12-21T16:59:52Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.89,False,,False
De'Aaron Fox,player_assists,5.5,105.0,bovada,0.4878048780487805,-113.0,betrivers,0.5305164319248826,1.018321309973663,-1.7991678848532477,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,2.0,0.2,2025-12-21T16:58:45Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,2.0,False,,False
Stephon Castle,player_points_rebounds_assists,31.5,115.0,bovada,0.46511627906976744,-124.0,draftkings,0.5535714285714286,1.018687707641196,-1.8344883815735846,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,2,2.0,0.49,2025-12-21T16:58:45Z,2025-12-21T17:00:16Z,2025-12-21 12:00:45 ET,2.0,False,,False
Vit Krejci,player_points,7.5,102.0,betrivers,0.49504950495049505,-110.0,betmgm,0.5238095238095238,1.0188590287600188,-1.8509949097639922,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,6,0.69,0.7,2025-12-21T17:00:04Z,2025-12-21T17:00:03Z,2025-12-21 12:00:45 ET,0.7,False,,False
Ayo Dosunmu,player_points,9.5,-110.0,betmgm,0.5238095238095238,102.0,betrivers,0.49504950495049505,1.0188590287600188,-1.8509949097639922,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,7,0.7,0.69,2025-12-21T17:00:03Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.7,False,,False
Maxime Raynaud,player_rebounds,7.5,100.0,bovada,0.5,-108.0,fanduel,0.5192307692307693,1.0192307692307692,-1.8867924528301772,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Sacramento Kings,2025-12-22T03:10:00Z,7,0.24,3.49,2025-12-21T17:00:31Z,2025-12-21T16:57:16Z,2025-12-21 12:00:45 ET,3.49,True,fanduel,False
Nickeil Alexander-Walker,player_points,19.5,110.0,betrivers,0.47619047619047616,-119.0,draftkings,0.54337899543379,1.019569471624266,-1.9193857965450922,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,4,0.69,0.67,2025-12-21T17:00:04Z,2025-12-21T17:00:05Z,2025-12-21 12:00:45 ET,0.69,False,,False
Noah Clowney,player_points,12.5,-130.0,betmgm,0.5652173913043478,120.0,bovada,0.45454545454545453,1.0197628458498023,-1.9379844961240233,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,3,0.69,1.9,2025-12-21T17:00:04Z,2025-12-21T16:58:51Z,2025-12-21 12:00:45 ET,1.9,False,,False
Mikal Bridges,player_points_rebounds_assists,25.5,120.0,betrivers,0.45454545454545453,-130.0,bovada,0.5652173913043478,1.0197628458498023,-1.9379844961240233,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,0.75,0.32,2025-12-21T17:00:00Z,2025-12-21T17:00:26Z,2025-12-21 12:00:45 ET,0.75,False,,False
Mitchell Robinson,player_points,5.5,120.0,bovada,0.45454545454545453,-130.0,betmgm,0.5652173913043478,1.0197628458498023,-1.9379844961240233,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,0.32,0.87,2025-12-21T17:00:26Z,2025-12-21T16:59:53Z,2025-12-21 12:00:45 ET,0.87,False,,False
Nicolas Claxton,player_points_rebounds_assists,27.5,120.0,betrivers,0.45454545454545453,-130.0,bovada,0.5652173913043478,1.0197628458498023,-1.9379844961240233,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,2,0.02,1.9,2025-12-21T17:00:44Z,2025-12-21T16:58:51Z,2025-12-21 12:00:45 ET,1.9,False,,False
Dyson Daniels,player_points_rebounds_assists,23.5,-117.0,draftkings,0.5391705069124424,108.0,betrivers,0.4807692307692308,1.0199397376816732,-1.9549917455904176,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,5,0.67,0.69,2025-12-21T17:00:05Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.69,False,,False
Jalen Johnson,player_steals,1.5,148.0,fanduel,0.4032258064516129,-161.0,draftkings,0.6168582375478927,1.0200840439995056,-1.9688616950384596,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,2,1.19,0.67,2025-12-21T16:59:34Z,2025-12-21T17:00:05Z,2025-12-21 12:00:45 ET,1.19,False,,False
Victor Wembanyama,player_blocks,2.5,105.0,draftkings,0.4878048780487805,-114.0,fanduel,0.5327102803738317,1.0205151584226122,-2.0102747375474572,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,2,0.49,0.2,2025-12-21T17:00:16Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,0.49,False,,False
Gary Trent Jr,player_points,8.5,-114.0,fanduel,0.5327102803738317,105.0,bovada,0.4878048780487805,1.0205151584226122,-2.0102747375474572,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,8,0.57,0.69,2025-12-21T17:00:11Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.69,False,,False
Andrew Wiggins,player_points_rebounds_assists,21.5,-114.0,fanduel,0.5327102803738317,105.0,bovada,0.4878048780487805,1.0205151584226122,-2.0102747375474572,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,4,1.24,0.32,2025-12-21T16:59:31Z,2025-12-21T17:00:26Z,2025-12-21 12:00:45 ET,1.24,False,,False
Nicolas Claxton,player_blocks,1.5,126.0,fanduel,0.4424778761061947,-137.0,draftkings,0.5780590717299579,1.0205369478361526,-2.0123669093703223,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,3,0.67,0.9,2025-12-21T17:00:05Z,2025-12-21T16:59:51Z,2025-12-21 12:00:45 ET,0.9,False,,False
C.J. McCollum,player_assists,3.5,-125.0,fanduel,0.5555555555555556,115.0,bovada,0.46511627906976744,1.020671834625323,-2.0253164556962022,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Alex Sarr,player_blocks,1.5,115.0,betmgm,0.46511627906976744,-125.0,fanduel,0.5555555555555556,1.020671834625323,-2.0253164556962022,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,2,0.79,0.2,2025-12-21T16:59:58Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,0.79,False,,False
Ryan Rollins,player_assists,4.5,-147.0,draftkings,0.5951417004048583,135.0,bovada,0.425531914893617,1.0206736152984752,-2.025487382901503,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,2,0.72,0.69,2025-12-21T17:00:02Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,0.72,False,,False
Davion Mitchell,player_threes,0.5,-220.0,betmgm,0.6875,200.0,bovada,0.3333333333333333,1.0208333333333333,-2.0408163265306034,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,0.87,0.32,2025-12-21T16:59:53Z,2025-12-21T17:00:26Z,2025-12-21 12:00:45 ET,0.87,False,,False
Myles Turner,player_points,12.5,110.0,bovada,0.47619047619047616,-120.0,betonlineag,0.5454545454545454,1.0216450216450217,-2.1186440677966156,False,,,,,,,Don't bet - bookmaker has edge,Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:10:00Z,5,0.69,0.22,2025-12-21T17:00:04Z,2025-12-21T17:00:32Z,2025-12-21 12:00:45 ET,0.69,False,,False
Terance Mann,player_points_rebounds_assists,14.5,110.0,bovada,0.47619047619047616,-120.0,betmgm,0.5454545454545454,1.0216450216450217,-2.1186440677966156,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Brooklyn Nets,2025-12-21T23:10:00Z,4,1.9,0.69,2025-12-21T16:58:51Z,2025-12-21T17:00:04Z,2025-12-21 12:00:45 ET,1.9,False,,False
Kyshawn George,player_assists,4.5,-120.0,betrivers,0.5454545454545454,110.0,bovada,0.47619047619047616,1.0216450216450217,-2.1186440677966156,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,7,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
Jalen Johnson,player_points_rebounds_assists,44.5,110.0,betrivers,0.47619047619047616,-120.0,bovada,0.5454545454545454,1.0216450216450217,-2.1186440677966156,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-21T20:40:00Z,4,0.69,0.89,2025-12-21T17:00:04Z,2025-12-21T16:59:52Z,2025-12-21 12:00:45 ET,0.89,False,,False
De'Aaron Fox,player_points_rebounds_assists,29.5,-102.0,betonlineag,0.504950495049505,-107.0,betrivers,0.5169082125603864,1.0218587076098915,-2.1391125257442467,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,4,0.87,0.2,2025-12-21T16:59:53Z,2025-12-21T17:00:33Z,2025-12-21 12:00:45 ET,0.87,False,,False
Josh Hart,player_steals,1.5,162.0,fanduel,0.3816793893129771,-178.0,draftkings,0.6402877697841727,1.0219671590971497,-2.1494975549465334,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ New York Knicks,2025-12-21T23:10:00Z,2,1.24,0.32,2025-12-21T16:59:31Z,2025-12-21T17:00:26Z,2025-12-21 12:00:45 ET,1.24,False,,False
C.J. McCollum,player_points_rebounds_assists,26.5,-104.0,fanduel,0.5098039215686274,-105.0,bovada,0.5121951219512195,1.021999043519847,-2.152550304164713,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Washington Wizards,2025-12-22T00:10:00Z,6,0.2,2.0,2025-12-21T17:00:33Z,2025-12-21T16:58:45Z,2025-12-21 12:00:45 ET,2.0,False,,False
