player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Jalen Duren,player_rebounds,11.5,110,bovada,0.4761904761904761,108,betrivers,0.4807692307692308,0.9569597069597069,4.4976076555024,True,49.76,50.24,104.5,104.5,4.5,100.0,"Bet $49.76 Over @ bovada, $50.24 Under @ betrivers",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,7
Brandin Podziemski,player_points_rebounds_assists,16.5,-114,betonlineag,0.5327102803738317,130,bovada,0.43478260869565216,0.9674928890694838,3.35993280134399,True,55.06,44.94,103.36,103.36,3.36,100.0,"Bet $55.06 Over @ betonlineag, $44.94 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,3
Rudy Gobert,player_rebounds,9.5,-106,betrivers,0.5145631067961165,118,betonlineag,0.45871559633027525,0.9732787031263918,2.7454928159604597,True,52.87,47.13,102.75,102.74,2.74,100.0,"Bet $52.87 Over @ betrivers, $47.13 Under @ betonlineag",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Julius Randle,player_rebounds,7.5,150,bovada,0.4,-139,betrivers,0.5815899581589958,0.9815899581589959,1.8755328218243772,True,40.75,59.25,101.88,101.88,1.88,100.0,"Bet $40.75 Over @ bovada, $59.25 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,4
Jaylen Wells,player_points,12.5,-104,fanduel,0.5098039215686274,110,bovada,0.47619047619047616,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ fanduel, $48.30 Under @ bovada",Utah Jazz @ Memphis Grizzlies,2025-12-13T01:10:00Z,6
Paul George,player_points_rebounds_assists,23.5,-104,betrivers,0.5098039215686274,110,bovada,0.47619047619047616,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ betrivers, $48.30 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Joel Embiid,player_threes,1.5,175,betrivers,0.36363636363636365,-165,bovada,0.6226415094339622,0.9862778730703259,1.3913043478260834,True,36.87,63.13,101.39,101.39,1.39,100.0,"Bet $36.87 Over @ betrivers, $63.13 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,7
Jalen Johnson,player_rebounds,10.5,105,bovada,0.4878048780487805,100,betrivers,0.5,0.9878048780487805,1.2345679012345734,True,49.38,50.62,101.23,101.24,1.23,100.0,"Bet $49.38 Over @ bovada, $50.62 Under @ betrivers",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,7
De'Anthony Melton,player_points_rebounds_assists,14.5,125,bovada,0.4444444444444444,-119,betonlineag,0.54337899543379,0.9878234398782344,1.2326656394453073,True,44.99,55.01,101.23,101.24,1.23,100.0,"Bet $44.99 Over @ bovada, $55.01 Under @ betonlineag",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,2
Bennedict Mathurin,player_rebounds,4.5,-157,betrivers,0.6108949416342413,165,bovada,0.37735849056603776,0.9882534322002791,1.1886189733303576,True,61.82,38.18,101.2,101.18,1.18,100.0,"Bet $61.82 Over @ betrivers, $38.18 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Paul George,player_points_rebounds_assists,24.5,120,betrivers,0.4545454545454545,-115,betmgm,0.5348837209302325,0.989429175475687,1.0683760683760868,True,45.94,54.06,101.07,101.07,1.07,100.0,"Bet $45.94 Over @ betrivers, $54.06 Under @ betmgm",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,6
Ziaire Williams,player_points,8.5,102,williamhill_us,0.49504950495049505,102,betrivers,0.49504950495049505,0.9900990099009901,1.0000000000000009,True,50.0,50.0,101.0,101.0,1.0,100.0,"Bet $50.00 Over @ williamhill_us, $50.00 Under @ betrivers",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,6
Kon Knueppel,player_assists,4.5,135,bovada,0.4255319148936171,-130,williamhill_us,0.5652173913043478,0.9907493061979649,0.9337068160597539,True,42.95,57.05,100.93,100.93,0.93,100.0,"Bet $42.95 Over @ bovada, $57.05 Under @ williamhill_us",Chicago Bulls @ Charlotte Hornets,2025-12-13T00:10:00Z,5
Santi Aldama,player_points,12.5,-106,draftkings,0.5145631067961165,110,bovada,0.47619047619047616,0.9907535829865927,0.9332711152589823,True,51.94,48.06,100.94,100.93,0.93,100.0,"Bet $51.94 Over @ draftkings, $48.06 Under @ bovada",Utah Jazz @ Memphis Grizzlies,2025-12-13T01:10:00Z,5
Dyson Daniels,player_rebounds,5.5,105,bovada,0.4878048780487805,-102,fanduel,0.504950495049505,0.9927553730982854,0.7297494526879111,True,49.14,50.86,100.74,100.72,0.72,100.0,"Bet $49.14 Over @ bovada, $50.86 Under @ fanduel",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,7
Paul George,player_threes,1.5,-200,betrivers,0.6666666666666667,205,bovada,0.32786885245901637,0.994535519125683,0.5494505494505475,True,67.03,32.97,100.54,100.56,0.55,100.0,"Bet $67.03 Over @ betrivers, $32.97 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,2
Noah Clowney,player_threes,2.5,146,fanduel,0.4065040650406504,-143,betrivers,0.588477366255144,0.9949814312957944,0.5043881771411352,True,40.86,59.14,100.52,100.5,0.5,100.0,"Bet $40.86 Over @ fanduel, $59.14 Under @ betrivers",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,7
Julius Randle,player_assists,5.5,107,betrivers,0.48309178743961345,-105,bovada,0.5121951219512195,0.995286909390833,0.4735409020954151,True,48.54,51.46,100.48,100.47,0.47,100.0,"Bet $48.54 Over @ betrivers, $51.46 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Darius Garland,player_points,17.5,116,betrivers,0.462962962962963,-114,betonlineag,0.5327102803738317,0.9956732433367947,0.4345558838866781,True,46.5,53.5,100.44,100.43,0.43,100.0,"Bet $46.50 Over @ betrivers, $53.50 Under @ betonlineag",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,4
Justin Champagnie,player_rebounds,6.5,-109,betrivers,0.5215311004784688,110,bovada,0.47619047619047616,0.997721576668945,0.22836263987211503,True,52.27,47.73,100.22,100.23,0.22,100.0,"Bet $52.27 Over @ betrivers, $47.73 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,7
Quinten Post,player_threes,1.5,-109,betrivers,0.5215311004784688,110,betonlineag,0.47619047619047616,0.997721576668945,0.22836263987211503,True,52.27,47.73,100.22,100.23,0.22,100.0,"Bet $52.27 Over @ betrivers, $47.73 Under @ betonlineag",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Kon Knueppel,player_points_rebounds_assists,28.5,115,betrivers,0.4651162790697674,-114,fanduel,0.5327102803738317,0.9978265594435991,0.2178174689610124,True,46.61,53.39,100.21,100.22,0.21,100.0,"Bet $46.61 Over @ betrivers, $53.39 Under @ fanduel",Chicago Bulls @ Charlotte Hornets,2025-12-13T00:10:00Z,5
