player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
De'Andre Hunter,player_threes,2.5,185,bovada,0.35087719298245607,08:22:10 PM ET,154,fanduel,0.3937007874015748,08:25:23 PM ET,0.7445779803840309,34.30426716141002,True,47.12,52.88,134.29,134.32,34.29,100.0,"Bet $47.12 Over @ bovada, $52.88 Under @ fanduel",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,3.6760972666666665,0.4594306,3.6760972666666665,True,bovada,2025-12-22 20:25:50 ET
Jay Huff,player_rebounds,6.5,200,bovada,0.3333333333333333,08:25:32 PM ET,124,draftkings,0.44642857142857145,08:25:12 PM ET,0.7797619047619048,28.244274809160295,True,42.75,57.25,128.25,128.24,28.24,100.0,"Bet $42.75 Over @ bovada, $57.25 Under @ draftkings",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,0.3094306,0.6427639333333333,0.6427639333333333,False,,2025-12-22 20:25:50 ET
Anfernee Simons,player_threes,1.5,165,williamhill_us,0.3773584905660377,08:25:17 PM ET,140,bovada,0.4166666666666667,08:25:32 PM ET,0.7940251572327044,25.940594059405942,True,47.52,52.48,125.93,125.95,25.93,100.0,"Bet $47.52 Over @ williamhill_us, $52.48 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,3,0.5594306,0.3094306,0.5594306,False,,2025-12-22 20:25:50 ET
Herb Jones,player_threes,1.5,155,bovada,0.3921568627450981,08:24:57 PM ET,132,fanduel,0.43103448275862066,08:23:54 PM ET,0.8231913455037188,21.47843942505132,True,47.64,52.36,121.48,121.48,21.48,100.0,"Bet $47.64 Over @ bovada, $52.36 Under @ fanduel",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,3,0.8927639333333333,1.9427639333333333,1.9427639333333333,False,,2025-12-22 20:25:50 ET
Anthony Davis,player_rebounds,13.5,180,bovada,0.3571428571428571,08:24:57 PM ET,110,draftkings,0.47619047619047616,08:24:48 PM ET,0.8333333333333333,20.000000000000018,True,42.86,57.14,120.01,119.99,19.99,100.0,"Bet $42.86 Over @ bovada, $57.14 Under @ draftkings",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,4,0.8927639333333333,1.0427639333333334,1.0427639333333334,False,,2025-12-22 20:25:50 ET
Sam Merrill,player_threes,1.5,135,draftkings,0.42553191489361697,08:25:20 PM ET,145,bovada,0.40816326530612246,08:22:10 PM ET,0.8336951801997394,19.947916666666664,True,51.04,48.96,119.94,119.95,19.94,100.0,"Bet $51.04 Over @ draftkings, $48.96 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,2,0.5094306000000001,3.6760972666666665,3.6760972666666665,True,bovada,2025-12-22 20:25:50 ET
Jarace Walker,player_threes,0.5,105,draftkings,0.4878048780487805,08:25:12 PM ET,185,bovada,0.3508771929824561,08:25:32 PM ET,0.8386820710312366,19.234693877551035,True,58.16,41.84,119.23,119.24,19.23,100.0,"Bet $58.16 Over @ draftkings, $41.84 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,0.6427639333333333,0.3094306,0.6427639333333333,False,,2025-12-22 20:25:50 ET
Brandon Miller,player_threes,2.5,150,draftkings,0.39999999999999997,08:25:20 PM ET,120,bovada,0.45454545454545453,08:22:10 PM ET,0.8545454545454545,17.021276595744684,True,46.81,53.19,117.02,117.02,17.02,100.0,"Bet $46.81 Over @ draftkings, $53.19 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,5,0.5094306000000001,3.6760972666666665,3.6760972666666665,True,bovada,2025-12-22 20:25:50 ET
Anthony Davis,player_points,27.5,180,bovada,0.3571428571428572,08:24:57 PM ET,-102,williamhill_us,0.504950495049505,08:25:21 PM ET,0.8620933521923622,15.996718621821149,True,41.43,58.57,116.0,115.99,15.99,100.0,"Bet $41.43 Over @ bovada, $58.57 Under @ williamhill_us",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,0.8927639333333333,0.49276393333333335,0.8927639333333333,False,,2025-12-22 20:25:50 ET
Brandon Miller,player_points,16.5,-105,draftkings,0.5121951219512195,08:25:20 PM ET,185,bovada,0.3508771929824561,08:22:10 PM ET,0.8630723149336756,15.865146256817052,True,59.35,40.65,115.87,115.85,15.85,100.0,"Bet $59.35 Over @ draftkings, $40.65 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,3,0.5094306000000001,3.6760972666666665,3.6760972666666665,True,bovada,2025-12-22 20:25:50 ET
LaMelo Ball,player_assists,6.5,100,draftkings,0.5,08:25:20 PM ET,175,bovada,0.36363636363636365,08:22:10 PM ET,0.8636363636363636,15.789473684210531,True,57.89,42.11,115.78,115.8,15.78,100.0,"Bet $57.89 Over @ draftkings, $42.11 Under @ bovada",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:13:14Z,True,4,0.5094306000000001,3.6760972666666665,3.6760972666666665,True,bovada,2025-12-22 20:25:50 ET
Bennedict Mathurin,player_rebounds,4.5,110,draftkings,0.47619047619047616,08:25:12 PM ET,150,bovada,0.4,08:25:32 PM ET,0.8761904761904762,14.130434782608692,True,54.35,45.65,114.14,114.12,14.12,100.0,"Bet $54.35 Over @ draftkings, $45.65 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,3,0.6427639333333333,0.3094306,0.6427639333333333,False,,2025-12-22 20:25:50 ET
Klay Thompson,player_points,13.5,210,bovada,0.32258064516129026,08:24:57 PM ET,-125,draftkings,0.5555555555555556,08:24:48 PM ET,0.8781362007168458,13.877551020408173,True,36.73,63.27,113.86,113.89,13.86,100.0,"Bet $36.73 Over @ bovada, $63.27 Under @ draftkings",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,0.8927639333333333,1.0427639333333334,1.0427639333333334,False,,2025-12-22 20:25:50 ET
