player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Mike Conley,player_assists,3.5,175,bovada,0.36363636363636365,05:59:09 PM ET,125,williamhill_us,0.4444444444444444,05:59:20 PM ET,0.8080808080808081,23.750000000000004,True,45.0,55.0,123.75,123.75,23.75,100.0,"Bet $45.00 Over @ bovada, $55.00 Under @ williamhill_us",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,6,1.7058874666666666,1.5225541333333332,1.7058874666666666,False,,2025-12-23 18:00:51 ET
Tre Mann,player_points,7.5,-105,williamhill_us,0.5121951219512195,05:59:00 PM ET,185,bovada,0.3508771929824561,06:00:32 PM ET,0.8630723149336756,15.865146256817052,True,59.35,40.65,115.87,115.85,15.85,100.0,"Bet $59.35 Over @ williamhill_us, $40.65 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,False,4,1.8558874666666665,0.3225541333333333,1.8558874666666665,False,,2025-12-23 18:00:51 ET
Mike Conley,player_points,6.5,175,bovada,0.36363636363636365,05:59:09 PM ET,-102,draftkings,0.504950495049505,06:00:21 PM ET,0.8685868586858686,15.129533678756468,True,41.87,58.13,115.14,115.12,15.12,100.0,"Bet $41.87 Over @ bovada, $58.13 Under @ draftkings",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,5,1.7058874666666666,0.5058874666666667,1.7058874666666666,False,,2025-12-23 18:00:51 ET
Mark Williams,player_rebounds,8.5,200,bovada,0.33333333333333337,06:00:12 PM ET,-122,draftkings,0.5495495495495496,06:00:08 PM ET,0.882882882882883,13.265306122448962,True,37.76,62.24,113.28,113.26,13.26,100.0,"Bet $37.76 Over @ bovada, $62.24 Under @ draftkings",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,4,0.6558874666666666,0.7225541333333333,0.7225541333333333,False,,2025-12-23 18:00:51 ET
Shaedon Sharpe,player_points,26.5,145,bovada,0.40816326530612246,05:59:55 PM ET,-107,williamhill_us,0.5169082125603864,05:59:32 PM ET,0.9250714778665089,8.099754875839293,True,44.12,55.88,108.09,108.1,8.09,100.0,"Bet $44.12 Over @ bovada, $55.88 Under @ williamhill_us",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,False,7,0.9392208,1.3225541333333333,1.3225541333333333,False,,2025-12-23 18:00:51 ET
Austin Reaves,player_points_rebounds_assists,35.5,107,betrivers,0.48309178743961345,06:00:26 PM ET,125,bovada,0.4444444444444444,06:00:12 PM ET,0.9275362318840579,7.812500000000022,True,52.08,47.92,107.81,107.82,7.81,100.0,"Bet $52.08 Over @ betrivers, $47.92 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,2,0.42255413333333336,0.6558874666666666,0.6558874666666666,False,,2025-12-23 18:00:51 ET
Mark Williams,player_rebounds,7.5,115,bovada,0.46511627906976744,06:00:12 PM ET,115,betonlineag,0.46511627906976744,05:58:57 PM ET,0.9302325581395349,7.499999999999996,True,50.0,50.0,107.5,107.5,7.5,100.0,"Bet $50.00 Over @ bovada, $50.00 Under @ betonlineag",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,4,0.6558874666666666,1.9058874666666665,1.9058874666666665,False,,2025-12-23 18:00:51 ET
LeBron James,player_assists,7.5,108,fanduel,0.4807692307692308,06:00:09 PM ET,120,bovada,0.45454545454545453,06:00:12 PM ET,0.9353146853146853,6.915887850467284,True,51.4,48.6,106.91,106.92,6.91,100.0,"Bet $51.40 Over @ fanduel, $48.60 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,7,0.7058874666666667,0.6558874666666666,0.7058874666666667,False,,2025-12-23 18:00:51 ET
Wendell Carter Jr,player_points,13.5,155,bovada,0.392156862745098,05:59:55 PM ET,-120,betonlineag,0.5454545454545454,06:00:28 PM ET,0.9376114081996434,6.653992395437269,True,41.83,58.17,106.67,106.65,6.65,100.0,"Bet $41.83 Over @ bovada, $58.17 Under @ betonlineag",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,False,3,0.9392208,0.38922080000000003,0.9392208,False,,2025-12-23 18:00:51 ET
Brandon Miller,player_assists,3.5,-105,betmgm,0.5121951219512195,06:00:07 PM ET,135,bovada,0.425531914893617,06:00:32 PM ET,0.9377270368448365,6.640841173215284,True,54.62,45.38,106.64,106.64,6.64,100.0,"Bet $54.62 Over @ betmgm, $45.38 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,False,7,0.7392208,0.3225541333333333,0.7392208,False,,2025-12-23 18:00:51 ET
