player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Donte DiVincenzo,player_points,14.5,155,bovada,0.392156862745098,106,betrivers,0.4854368932038835,0.8775937559489815,13.947939262472886,True,44.69,55.31,113.96,113.94,13.94,100.0,"Bet $44.69 Over @ bovada, $55.31 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,6
Jaden McDaniels,player_points,16.5,160,bovada,0.3846153846153847,-108,draftkings,0.5192307692307693,0.903846153846154,10.638297872340408,True,42.55,57.45,110.63,110.64,10.63,100.0,"Bet $42.55 Over @ bovada, $57.45 Under @ draftkings",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,6
Jaden McDaniels,player_points,15.5,130,bovada,0.4347826086956522,110,betrivers,0.47619047619047616,0.9109730848861284,9.772727272727266,True,47.73,52.27,109.78,109.77,9.77,100.0,"Bet $47.73 Over @ bovada, $52.27 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,3
Brandin Podziemski,player_points_rebounds_assists,15.5,108,betrivers,0.48076923076923084,125,bovada,0.4444444444444444,0.9252136752136753,8.083140877598138,True,51.96,48.04,108.08,108.09,8.08,100.0,"Bet $51.96 Over @ betrivers, $48.04 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,5
Julius Randle,player_points,24.5,170,bovada,0.37037037037037035,-125,betonlineag,0.5555555555555556,0.9259259259259259,8.000000000000007,True,40.0,60.0,108.0,108.0,8.0,100.0,"Bet $40.00 Over @ bovada, $60.00 Under @ betonlineag",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,4
Julius Randle,player_points,23.5,140,bovada,0.41666666666666674,-104,draftkings,0.5098039215686274,0.9264705882352942,7.9365079365079305,True,44.97,55.03,107.93,107.94,7.93,100.0,"Bet $44.97 Over @ bovada, $55.03 Under @ draftkings",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,5
Naz Reid,player_points,16.5,160,bovada,0.3846153846153846,-120,betmgm,0.5454545454545454,0.93006993006993,7.518796992481214,True,41.35,58.65,107.51,107.52,7.51,100.0,"Bet $41.35 Over @ bovada, $58.65 Under @ betmgm",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Julius Randle,player_points_rebounds_assists,35.5,110,bovada,0.4761904761904761,120,betrivers,0.45454545454545453,0.9307359307359306,7.441860465116301,True,51.16,48.84,107.44,107.45,7.44,100.0,"Bet $51.16 Over @ bovada, $48.84 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,2
Jaden McDaniels,player_points,17.5,205,bovada,0.3278688524590164,-155,betrivers,0.6078431372549019,0.9357119897139183,6.870491240123666,True,35.04,64.96,106.87,106.87,6.87,100.0,"Bet $35.04 Over @ bovada, $64.96 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,2
Brandin Podziemski,player_points_rebounds_assists,14.5,-124,betrivers,0.5535714285714286,160,bovada,0.38461538461538464,0.9381868131868132,6.588579795021965,True,59.0,41.0,106.58,106.6,6.58,100.0,"Bet $59.00 Over @ betrivers, $41.00 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,3
Quinten Post,player_points,10.5,130,bovada,0.4347826086956521,-104,fanduel,0.5098039215686274,0.9445865302642795,5.8664259927798,True,46.03,53.97,105.87,105.86,5.86,100.0,"Bet $46.03 Over @ bovada, $53.97 Under @ fanduel",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,7
Jaden McDaniels,player_points_rebounds_assists,23.5,120,bovada,0.45454545454545453,104,betrivers,0.49019607843137253,0.9447415329768271,5.849056603773595,True,48.11,51.89,105.84,105.86,5.84,100.0,"Bet $48.11 Over @ bovada, $51.89 Under @ betrivers",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:10:00Z,3
