player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Josh Hart,player_points,11.5,-138,fanduel,0.5798319327731093,165,bovada,0.37735849056603776,0.9571904233391471,4.47242007619677,True,60.58,39.42,104.48,104.46,4.46,100.0,"Bet $60.58 Over @ fanduel, $39.42 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.8848096333333333,1.0014763,1.0014763,False,,2025-12-16 21:55:46 ET
Mikal Bridges,player_points_rebounds_assists,20.5,-125,draftkings,0.5555555555555556,145,bovada,0.40816326530612246,0.963718820861678,3.7647058823529367,True,57.65,42.35,103.77,103.76,3.76,100.0,"Bet $57.65 Over @ draftkings, $42.35 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.0514763,1.0014763,1.0514763,False,,2025-12-16 21:55:46 ET
Jalen Brunson,player_points,32.5,130,bovada,0.4347826086956522,-115,draftkings,0.5348837209302325,0.9696663296258847,3.1282586027111536,True,44.84,55.16,103.13,103.13,3.13,100.0,"Bet $44.84 Over @ bovada, $55.16 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.0014763,1.0514763,1.0514763,False,,2025-12-16 21:55:46 ET
De'Aaron Fox,player_rebounds,3.5,-110,bovada,0.523809523809524,124,draftkings,0.44642857142857145,0.9702380952380953,3.0674846625766694,True,53.99,46.01,103.07,103.06,3.06,100.0,"Bet $53.99 Over @ bovada, $46.01 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.0014763,1.0514763,1.0514763,False,,2025-12-16 21:55:46 ET
Jalen Brunson,player_assists,7.5,155,bovada,0.3921568627450981,-140,draftkings,0.5833333333333334,0.9754901960784315,2.5125628140703515,True,40.2,59.8,102.51,102.51,2.51,100.0,"Bet $40.20 Over @ bovada, $59.80 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.0014763,1.0514763,1.0514763,False,,2025-12-16 21:55:46 ET
Stephon Castle,player_rebounds,5.5,110,bovada,0.47619047619047616,100,draftkings,0.5,0.9761904761904762,2.4390243902439046,True,48.78,51.22,102.44,102.44,2.44,100.0,"Bet $48.78 Over @ bovada, $51.22 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.0014763,1.0514763,1.0514763,False,,2025-12-16 21:55:46 ET
Harrison Barnes,player_threes,0.5,-120,draftkings,0.5454545454545454,130,fanatics,0.43478260869565216,0.9802371541501975,2.016129032258074,True,55.65,44.35,102.02,102.0,2.0,100.0,"Bet $55.65 Over @ draftkings, $44.35 Under @ fanatics",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.0514763,0.9514762999999999,1.0514763,False,,2025-12-16 21:55:46 ET
Julian Champagnie,player_points,5.5,-160,draftkings,0.6153846153846154,170,bovada,0.37037037037037035,0.9857549857549858,1.4450867052023142,True,62.43,37.57,101.45,101.44,1.44,100.0,"Bet $62.43 Over @ draftkings, $37.57 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,1.0514763,1.0014763,1.0514763,False,,2025-12-16 21:55:46 ET
Devin Vassell,player_rebounds,3.5,110,bovada,0.47619047619047616,-104,williamhill_us,0.5098039215686274,0.9859943977591036,1.4204545454545414,True,48.3,51.7,101.43,101.41,1.41,100.0,"Bet $48.30 Over @ bovada, $51.70 Under @ williamhill_us",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.0014763,1.3514763,1.3514763,False,,2025-12-16 21:55:46 ET
De'Aaron Fox,player_points,18.5,-130,fanduel,0.5652173913043479,135,bovada,0.425531914893617,0.9907493061979649,0.9337068160597539,True,57.05,42.95,100.93,100.93,0.93,100.0,"Bet $57.05 Over @ fanduel, $42.95 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.8848096333333333,1.0014763,1.0014763,False,,2025-12-16 21:55:46 ET
