player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Duncan Robinson,player_threes,1.5,150,draftkings,0.4000000000000001,09:40:21 PM ET,200,bovada,0.3333333333333333,09:35:54 PM ET,0.7333333333333334,36.36363636363635,True,54.55,45.45,136.38,136.35,36.35,100.0,"Bet $54.55 Over @ draftkings, $45.45 Under @ bovada",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,3,0.44368803333333334,4.8936880333333335,4.8936880333333335,True,bovada,2025-12-18 21:40:47 ET
Brandon Ingram,player_rebounds,7.5,180,bovada,0.3571428571428572,09:38:04 PM ET,146,fanduel,0.4065040650406504,09:39:51 PM ET,0.7636469221835076,30.950570342205317,True,46.77,53.23,130.96,130.95,30.95,100.0,"Bet $46.77 Over @ bovada, $53.23 Under @ fanduel",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,2,2.727021366666667,0.9436880333333334,2.727021366666667,True,bovada,2025-12-18 21:40:47 ET
Kevin Durant,player_rebounds,5.5,180,bovada,0.3571428571428572,09:37:16 PM ET,146,fanduel,0.4065040650406504,09:37:39 PM ET,0.7636469221835076,30.950570342205317,True,46.77,53.23,130.96,130.95,30.95,100.0,"Bet $46.77 Over @ bovada, $53.23 Under @ fanduel",Houston Rockets @ New Orleans Pelicans,2025-12-19T01:10:00Z,3,3.5270213666666668,3.1436880333333335,3.5270213666666668,True,"bovada, fanduel",2025-12-18 21:40:47 ET
Chet Holmgren,player_steals,0.5,360,draftkings,0.21739130434782605,09:40:12 PM ET,-125,bovada,0.5555555555555556,09:35:27 PM ET,0.7729468599033816,29.374999999999996,True,28.12,71.88,129.35,129.38,29.35,100.0,"Bet $28.12 Over @ draftkings, $71.88 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,2,0.5936880333333333,5.343688033333334,5.343688033333334,True,bovada,2025-12-18 21:40:47 ET
Kris Dunn,player_assists,4.5,190,bovada,0.3448275862068966,09:37:30 PM ET,132,fanduel,0.43103448275862066,09:39:42 PM ET,0.7758620689655172,28.888888888888896,True,44.44,55.56,128.88,128.9,28.88,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ fanduel",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,2,3.2936880333333334,1.0936880333333332,3.2936880333333334,True,bovada,2025-12-18 21:40:47 ET
Max Christie,player_threes,2.5,190,bovada,0.34482758620689663,09:35:54 PM ET,128,fanduel,0.43859649122807015,09:40:20 PM ET,0.7834240774349668,27.644787644787638,True,44.02,55.98,127.66,127.63,27.63,100.0,"Bet $44.02 Over @ bovada, $55.98 Under @ fanduel",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,3,4.8936880333333335,0.4603547,4.8936880333333335,True,bovada,2025-12-18 21:40:47 ET
Draymond Green,player_threes,1.5,150,bovada,0.4000000000000001,09:37:05 PM ET,160,draftkings,0.38461538461538464,09:40:29 PM ET,0.7846153846153847,27.450980392156854,True,50.98,49.02,127.45,127.45,27.45,100.0,"Bet $50.98 Over @ bovada, $49.02 Under @ draftkings",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,3,3.7103547000000003,0.31035470000000004,3.7103547000000003,True,bovada,2025-12-18 21:40:47 ET
Naji Marshall,player_threes,0.5,114,draftkings,0.4672897196261683,09:40:21 PM ET,215,bovada,0.31746031746031744,09:35:54 PM ET,0.7847500370864857,27.42911153119092,True,59.55,40.45,127.44,127.42,27.42,100.0,"Bet $59.55 Over @ draftkings, $40.45 Under @ bovada",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,2,0.44368803333333334,4.8936880333333335,4.8936880333333335,True,bovada,2025-12-18 21:40:47 ET
Reed Sheppard,player_threes,2.5,125,bovada,0.4444444444444444,09:37:16 PM ET,185,draftkings,0.3508771929824561,09:40:04 PM ET,0.7953216374269005,25.735294117647058,True,55.88,44.12,125.73,125.74,25.73,100.0,"Bet $55.88 Over @ bovada, $44.12 Under @ draftkings",Houston Rockets @ New Orleans Pelicans,2025-12-19T01:10:00Z,2,3.5270213666666668,0.7270213666666667,3.5270213666666668,True,bovada,2025-12-18 21:40:47 ET
Keyonte George,player_assists,7.5,180,bovada,0.35714285714285715,09:40:11 PM ET,124,draftkings,0.44642857142857145,09:40:44 PM ET,0.8035714285714286,24.444444444444446,True,44.44,55.56,124.43,124.45,24.43,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ draftkings",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,2,0.6103547,0.0603547,0.6103547,False,,2025-12-18 21:40:47 ET
C.J. McCollum,player_threes,2.5,158,williamhill_us,0.3875968992248063,09:28:29 PM ET,140,bovada,0.4166666666666667,09:37:17 PM ET,0.804263565891473,24.337349397590337,True,48.19,51.81,124.33,124.34,24.33,100.0,"Bet $48.19 Over @ williamhill_us, $51.81 Under @ bovada",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,2,12.3103547,3.5103547,12.3103547,True,"williamhill_us, bovada",2025-12-18 21:40:47 ET
Jaxson Hayes,player_rebounds,5.5,110,williamhill_us,0.4761904761904762,09:40:07 PM ET,200,bovada,0.3333333333333333,09:40:11 PM ET,0.8095238095238095,23.529411764705888,True,58.82,41.18,123.52,123.54,23.52,100.0,"Bet $58.82 Over @ williamhill_us, $41.18 Under @ bovada",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,4,0.6770213666666667,0.6103547,0.6770213666666667,False,,2025-12-18 21:40:47 ET
Dillon Brooks,player_rebounds,3.5,165,bovada,0.3773584905660378,09:37:05 PM ET,130,draftkings,0.43478260869565216,09:40:29 PM ET,0.81214109926169,23.131313131313114,True,46.46,53.54,123.12,123.14,23.12,100.0,"Bet $46.46 Over @ bovada, $53.54 Under @ draftkings",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,2,3.7103547000000003,0.31035470000000004,3.7103547000000003,True,bovada,2025-12-18 21:40:47 ET
Nicolas Batum,player_rebounds,2.5,146,fanduel,0.4065040650406504,09:39:42 PM ET,145,bovada,0.40816326530612246,09:37:30 PM ET,0.8146673303467729,22.74949083503055,True,49.9,50.1,122.75,122.75,22.75,100.0,"Bet $49.90 Over @ fanduel, $50.10 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,4,1.0936880333333332,3.2936880333333334,3.2936880333333334,True,bovada,2025-12-18 21:40:47 ET
Jordan Poole,player_assists,2.5,140,draftkings,0.41666666666666663,09:40:04 PM ET,150,bovada,0.4,09:37:16 PM ET,0.8166666666666667,22.44897959183674,True,51.02,48.98,122.45,122.45,22.45,100.0,"Bet $51.02 Over @ draftkings, $48.98 Under @ bovada",Houston Rockets @ New Orleans Pelicans,2025-12-19T01:10:00Z,3,0.7270213666666667,3.5270213666666668,3.5270213666666668,True,bovada,2025-12-18 21:40:47 ET
Kyshawn George,player_assists,5.5,135,bovada,0.425531914893617,09:37:17 PM ET,154,fanduel,0.3937007874015748,09:39:39 PM ET,0.8192327022951919,22.065439672801634,True,51.94,48.06,122.06,122.07,22.06,100.0,"Bet $51.94 Over @ bovada, $48.06 Under @ fanduel",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,2,3.5103547,1.1436880333333332,3.5103547,True,bovada,2025-12-18 21:40:47 ET
Moses Moody,player_threes,1.5,160,draftkings,0.38461538461538464,09:40:29 PM ET,130,bovada,0.43478260869565216,09:37:05 PM ET,0.8193979933110368,22.04081632653061,True,46.94,53.06,122.04,122.04,22.04,100.0,"Bet $46.94 Over @ draftkings, $53.06 Under @ bovada",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,4,0.31035470000000004,3.7103547000000003,3.7103547000000003,True,bovada,2025-12-18 21:40:47 ET
Wendell Carter Jr,player_rebounds,6.5,105,draftkings,0.4878048780487804,09:40:28 PM ET,200,bovada,0.3333333333333333,09:40:08 PM ET,0.8211382113821137,21.7821782178218,True,59.41,40.59,121.79,121.77,21.77,100.0,"Bet $59.41 Over @ draftkings, $40.59 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,4,0.3270213666666667,0.6603547,0.6603547,False,,2025-12-18 21:40:47 ET
Caris LeVert,player_threes,0.5,104,fanduel,0.49019607843137253,09:40:20 PM ET,200,bovada,0.3333333333333333,09:35:54 PM ET,0.8235294117647058,21.42857142857144,True,59.52,40.48,121.42,121.44,21.42,100.0,"Bet $59.52 Over @ fanduel, $40.48 Under @ bovada",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,3,0.4603547,4.8936880333333335,4.8936880333333335,True,bovada,2025-12-18 21:40:47 ET
Carlton Carrington,player_rebounds,4.5,165,bovada,0.3773584905660378,09:37:17 PM ET,124,draftkings,0.44642857142857145,09:40:44 PM ET,0.8237870619946093,21.390593047034745,True,45.81,54.19,121.4,121.39,21.39,100.0,"Bet $45.81 Over @ bovada, $54.19 Under @ draftkings",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,3,3.5103547,0.0603547,3.5103547,True,bovada,2025-12-18 21:40:47 ET
Ryan Rollins,player_threes,2.5,135,bovada,0.4255319148936171,09:38:04 PM ET,150,fanatics,0.4,09:40:30 PM ET,0.8255319148936171,21.134020618556693,True,51.55,48.45,121.14,121.12,21.12,100.0,"Bet $51.55 Over @ bovada, $48.45 Under @ fanatics",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:11:00Z,2,2.727021366666667,0.2936880333333333,2.727021366666667,True,bovada,2025-12-18 21:40:47 ET
Wendell Carter Jr,player_threes,1.5,190,bovada,0.34482758620689663,09:40:08 PM ET,108,fanduel,0.4807692307692308,09:39:51 PM ET,0.8255968169761274,21.12449799196785,True,41.77,58.23,121.13,121.12,21.12,100.0,"Bet $41.77 Over @ bovada, $58.23 Under @ fanduel",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,3,0.6603547,0.9436880333333334,0.9436880333333334,False,,2025-12-18 21:40:47 ET
