player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Wendell Carter Jr,player_threes,0.5,320,fanduel,0.23809523809523814,11:40:27 PM ET,190,bovada,0.3448275862068966,11:39:47 PM ET,0.5829228243021347,71.54929577464786,True,40.85,59.15,171.57,171.54,71.54,100.0,"Bet $40.85 Over @ fanduel, $59.15 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.38463729999999996,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
Kris Murray,player_threes,0.5,280,fanduel,0.26315789473684204,11:40:27 PM ET,145,bovada,0.40816326530612246,11:39:47 PM ET,0.6713211600429645,48.96,True,39.2,60.8,148.96,148.96,48.96,100.0,"Bet $39.20 Over @ fanduel, $60.80 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.38463729999999996,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
Paolo Banchero,player_rebounds,7.5,122,fanduel,0.45045045045045046,11:40:27 PM ET,205,bovada,0.32786885245901637,11:39:47 PM ET,0.7783193029094668,28.481973434535114,True,57.87,42.13,128.47,128.5,28.47,100.0,"Bet $57.87 Over @ fanduel, $42.13 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,4,0.38463729999999996,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
Cade Cunningham,player_rebounds,7.5,210,bovada,0.3225806451612903,11:40:26 PM ET,114,williamhill_us,0.4672897196261682,11:39:51 PM ET,0.7898703647874585,26.60305343511451,True,40.84,59.16,126.6,126.6,26.6,100.0,"Bet $40.84 Over @ bovada, $59.16 Under @ williamhill_us",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,3,0.4013039666666666,0.9846372999999999,0.9846372999999999,False,,2025-12-23 23:40:50 ET
Donovan Clingan,player_points,8.5,130,draftkings,0.4347826086956522,11:40:17 PM ET,170,bovada,0.37037037037037035,11:39:47 PM ET,0.8051529790660226,24.2,True,54.0,46.0,124.2,124.2,24.2,100.0,"Bet $54.00 Over @ draftkings, $46.00 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,4,0.5513039666666667,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
Jabari Smith Jr,player_points,17.5,215,bovada,0.31746031746031744,11:39:23 PM ET,-102,fanduel,0.504950495049505,11:40:38 PM ET,0.8224108125098224,21.593732084846163,True,38.6,61.4,121.59,121.6,21.59,100.0,"Bet $38.60 Over @ bovada, $61.40 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,1.4513039666666667,0.20130396666666667,1.4513039666666667,False,,2025-12-23 23:40:50 ET
Alperen Sengun,player_points,26.5,200,bovada,0.33333333333333326,11:39:23 PM ET,-102,fanduel,0.504950495049505,11:40:38 PM ET,0.8382838283828382,19.291338582677177,True,39.76,60.24,119.28,119.3,19.28,100.0,"Bet $39.76 Over @ bovada, $60.24 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,1.4513039666666667,0.20130396666666667,1.4513039666666667,False,,2025-12-23 23:40:50 ET
Deni Avdija,player_threes,1.5,106,fanduel,0.4854368932038835,11:40:27 PM ET,175,bovada,0.36363636363636365,11:39:47 PM ET,0.8490732568402471,17.775467775467767,True,57.17,42.83,117.77,117.78,17.77,100.0,"Bet $57.17 Over @ fanduel, $42.83 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.38463729999999996,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
Russell Westbrook,player_points,18.5,190,bovada,0.3448275862068966,11:40:26 PM ET,-106,fanduel,0.5145631067961165,11:39:50 PM ET,0.8593906930030131,16.361511492014014,True,40.12,59.88,116.35,116.37,16.35,100.0,"Bet $40.12 Over @ bovada, $59.88 Under @ fanduel",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,0.4013039666666666,1.0013039666666665,1.0013039666666665,False,,2025-12-23 23:40:50 ET
Deni Avdija,player_assists,6.5,130,fanduel,0.43478260869565216,11:40:27 PM ET,135,bovada,0.425531914893617,11:39:47 PM ET,0.8603145235892692,16.236559139784944,True,50.54,49.46,116.24,116.23,16.23,100.0,"Bet $50.54 Over @ fanduel, $49.46 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,0.38463729999999996,1.0513039666666666,1.0513039666666666,False,,2025-12-23 23:40:50 ET
