player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Victor Wembanyama,player_rebounds,8.5,102,betrivers,0.495049504950495,160,bovada,0.38461538461538464,0.8796648895658796,13.679653679653692,True,56.28,43.72,113.69,113.67,13.67,100.0,"Bet $56.28 Over @ betrivers, $43.72 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,0.08666556666666667,0.0699989,0.08666556666666667,False,,2025-12-16 19:55:46 ET
Victor Wembanyama,player_assists,2.5,-108,betonlineag,0.5192307692307693,150,bovada,0.4,0.9192307692307693,8.786610878661083,True,56.49,43.51,108.8,108.78,8.77,100.0,"Bet $56.49 Over @ betonlineag, $43.51 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,1.5366655666666666,0.0699989,1.5366655666666666,False,,2025-12-16 19:55:46 ET
Stephon Castle,player_assists,6.5,190,bovada,0.3448275862068966,-135,betonlineag,0.574468085106383,0.9192956713132796,8.778930566640053,True,37.51,62.49,108.78,108.78,8.78,100.0,"Bet $37.51 Over @ bovada, $62.49 Under @ betonlineag",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,3,0.0699989,1.5366655666666666,1.5366655666666666,False,,2025-12-16 19:55:46 ET
Victor Wembanyama,player_points,20.5,110,betrivers,0.47619047619047616,110,bovada,0.47619047619047616,0.9523809523809523,5.000000000000004,True,50.0,50.0,105.0,105.0,5.0,100.0,"Bet $50.00 Over @ betrivers, $50.00 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,3,0.08666556666666667,0.0699989,0.08666556666666667,False,,2025-12-16 19:55:46 ET
OG Anunoby,player_points,17.5,125,bovada,0.4444444444444444,-104,fanduel,0.5098039215686274,0.9542483660130718,4.794520547945202,True,46.58,53.42,104.8,104.79,4.79,100.0,"Bet $46.58 Over @ bovada, $53.42 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,0.0699989,1.7533322333333332,1.7533322333333332,False,,2025-12-16 19:55:46 ET
Stephon Castle,player_assists,5.5,100,bovada,0.5,118,williamhill_us,0.45871559633027525,0.9587155963302753,4.306220095693769,True,52.15,47.85,104.3,104.31,4.3,100.0,"Bet $52.15 Over @ bovada, $47.85 Under @ williamhill_us",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,5,0.0699989,0.5199988999999999,0.5199988999999999,False,,2025-12-16 19:55:46 ET
Victor Wembanyama,player_points,19.5,-115,betrivers,0.5348837209302326,135,bovada,0.425531914893617,0.9604156358238496,4.1215868109222065,True,55.69,44.31,104.12,104.13,4.12,100.0,"Bet $55.69 Over @ betrivers, $44.31 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,0.08666556666666667,0.0699989,0.08666556666666667,False,,2025-12-16 19:55:46 ET
OG Anunoby,player_points,16.5,100,bovada,0.5,114,betrivers,0.4672897196261682,0.9672897196261683,3.3816425120772875,True,51.69,48.31,103.38,103.38,3.38,100.0,"Bet $51.69 Over @ bovada, $48.31 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.0699989,0.08666556666666667,0.08666556666666667,False,,2025-12-16 19:55:46 ET
Victor Wembanyama,player_threes,1.5,108,fanduel,0.48076923076923084,105,bovada,0.4878048780487805,0.9685741088180113,3.244552058111383,True,49.64,50.36,103.25,103.24,3.24,100.0,"Bet $49.64 Over @ fanduel, $50.36 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,1.7533322333333332,0.0699989,1.7533322333333332,False,,2025-12-16 19:55:46 ET
OG Anunoby,player_points_rebounds_assists,24.5,120,bovada,0.4545454545454546,-106,fanduel,0.5145631067961165,0.9691085613415711,3.1876138433515555,True,46.9,53.1,103.18,103.19,3.18,100.0,"Bet $46.90 Over @ bovada, $53.10 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,5,0.0699989,1.7533322333333332,1.7533322333333332,False,,2025-12-16 19:55:46 ET
