player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Kyle Filipowski,player_points_rebounds_assists,24.5,105.0,bovada,0.4878048780487805,-104.0,fanduel,0.5098039215686274,0.9976087996174079,0.23969319271333056,True,48.9,51.1,100.24,100.24,0.24,100.0,"Bet $48.90 Over @ bovada, $51.10 Under @ fanduel",Orlando Magic @ Utah Jazz,2025-12-21T02:40:00Z,4,0.55,2.13,2025-12-20T17:00:11Z,2025-12-20T16:58:36Z,2025-12-20 12:00:43 ET,2.13,True,fanduel,False
Neemias Queta,player_rebounds,8.5,115.0,bovada,0.46511627906976744,-114.0,fanduel,0.5327102803738317,0.9978265594435991,0.2178174689610124,True,46.61,53.39,100.22,100.22,0.22,100.0,"Bet $46.61 Over @ bovada, $53.39 Under @ fanduel",Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,6,0.13,0.15,2025-12-20T17:00:36Z,2025-12-20T17:00:35Z,2025-12-20 12:00:43 ET,0.15,False,,False
Marcus Smart,player_threes,1.5,-164.0,betonlineag,0.6212121212121212,165.0,bovada,0.37735849056603776,0.998570611778159,0.14314342971657457,True,62.21,37.79,100.14,100.14,0.14,100.0,"Bet $62.21 Over @ betonlineag, $37.79 Under @ bovada",Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,3,1.1,0.83,2025-12-20T16:59:38Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,1.1,False,,False
Derik Queen,player_rebounds,7.5,100.0,fanduel,0.5,100.0,bovada,0.5,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,7,0.38,0.22,2025-12-20T17:00:21Z,2025-12-20T17:00:31Z,2025-12-20 12:00:43 ET,0.38,False,,False
Paul George,player_threes,2.5,135.0,betrivers,0.425531914893617,-135.0,bovada,0.574468085106383,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Philadelphia 76ers,2025-12-21T00:10:00Z,8,0.17,0.37,2025-12-20T17:00:34Z,2025-12-20T17:00:22Z,2025-12-20 12:00:43 ET,0.37,False,,False
Keegan Murray,player_rebounds,6.5,100.0,bovada,0.5,100.0,draftkings,0.5,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,6,0.9,0.13,2025-12-20T16:59:50Z,2025-12-20T17:00:36Z,2025-12-20 12:00:43 ET,0.9,False,,False
T.J. McConnell,player_rebounds,2.5,105.0,betmgm,0.4878048780487805,-105.0,betrivers,0.5121951219512195,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,6,0.68,0.28,2025-12-20T17:00:03Z,2025-12-20T17:00:27Z,2025-12-20 12:00:43 ET,0.68,False,,False
Kawhi Leonard,player_points,24.5,-105.0,betmgm,0.5121951219512195,105.0,bovada,0.4878048780487805,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,5,0.55,0.83,2025-12-20T17:00:11Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Derrick White,player_assists,4.5,-125.0,betmgm,0.5555555555555556,124.0,fanduel,0.44642857142857145,1.001984126984127,-0.1980198019801982,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,7,0.32,0.15,2025-12-20T17:00:25Z,2025-12-20T17:00:35Z,2025-12-20 12:00:43 ET,0.32,False,,False
Nikola Jokic,player_rebounds,11.5,104.0,betrivers,0.49019607843137253,-105.0,bovada,0.5121951219512195,1.002391200382592,-0.23854961832061594,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,7,0.32,1.2,2025-12-20T17:00:25Z,2025-12-20T16:59:32Z,2025-12-20 12:00:43 ET,1.2,False,,False
DeMar DeRozan,player_threes,0.5,-160.0,betmgm,0.6153846153846154,158.0,betonlineag,0.3875968992248062,1.0029815146094216,-0.29726516052319685,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,3,0.3,0.8,2025-12-20T17:00:26Z,2025-12-20T16:59:56Z,2025-12-20 12:00:43 ET,0.8,False,,False
Payton Pritchard,player_points,16.5,115.0,bovada,0.46511627906976744,-117.0,betrivers,0.5391705069124424,1.0042867859822098,-0.4268487888165584,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,4,0.13,0.07,2025-12-20T17:00:36Z,2025-12-20T17:00:40Z,2025-12-20 12:00:43 ET,0.13,False,,False
Donovan Clingan,player_blocks,1.5,108.0,fanduel,0.4807692307692308,-110.0,betmgm,0.5238095238095238,1.0045787545787546,-0.45578851412944044,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,2,1.1,0.3,2025-12-20T16:59:38Z,2025-12-20T17:00:26Z,2025-12-20 12:00:43 ET,1.1,False,,False
Rui Hachimura,player_rebounds,3.5,108.0,draftkings,0.4807692307692308,-110.0,betmgm,0.5238095238095238,1.0045787545787546,-0.45578851412944044,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,6,0.48,0.55,2025-12-20T17:00:15Z,2025-12-20T17:00:11Z,2025-12-20 12:00:43 ET,0.55,False,,False
Alex Sarr,player_threes,1.5,185.0,betrivers,0.3508771929824561,-190.0,betmgm,0.6551724137931034,1.0060496067755595,-0.6013229104028794,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,7,0.33,0.55,2025-12-20T17:00:24Z,2025-12-20T17:00:11Z,2025-12-20 12:00:43 ET,0.55,False,,False
Jeremiah Fears,player_points,13.5,115.0,bovada,0.46511627906976744,-118.0,betrivers,0.5412844036697247,1.0064006827394922,-0.6359974560101733,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,4,0.22,0.28,2025-12-20T17:00:31Z,2025-12-20T17:00:27Z,2025-12-20 12:00:43 ET,0.28,False,,False
Jusuf Nurkic,player_points_rebounds_assists,25.5,115.0,bovada,0.46511627906976744,-118.0,betmgm,0.5412844036697247,1.0064006827394922,-0.6359974560101733,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Utah Jazz,2025-12-21T02:40:00Z,2,0.55,0.47,2025-12-20T17:00:11Z,2025-12-20T17:00:16Z,2025-12-20 12:00:43 ET,0.55,False,,False
Russell Westbrook,player_threes,1.5,115.0,betrivers,0.46511627906976744,-118.0,betmgm,0.5412844036697247,1.0064006827394922,-0.6359974560101733,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,7,0.37,0.3,2025-12-20T17:00:22Z,2025-12-20T17:00:26Z,2025-12-20 12:00:43 ET,0.37,False,,False
Jaren Jackson Jr,player_threes,1.5,-136.0,betrivers,0.576271186440678,132.0,fanduel,0.43103448275862066,1.0073056691992988,-0.7252683492892431,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,7,0.33,0.53,2025-12-20T17:00:24Z,2025-12-20T17:00:12Z,2025-12-20 12:00:43 ET,0.53,False,,False
Marcus Smart,player_assists,2.5,-155.0,betmgm,0.6078431372549019,150.0,bovada,0.4,1.007843137254902,-0.7782101167315147,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,2,0.55,0.83,2025-12-20T17:00:11Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Jakob Poeltl,player_rebounds,8.5,116.0,fanduel,0.46296296296296297,-120.0,bovada,0.5454545454545454,1.0084175084175084,-0.8347245409014992,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,8,0.15,0.13,2025-12-20T17:00:35Z,2025-12-20T17:00:36Z,2025-12-20 12:00:43 ET,0.15,False,,False
DeMar DeRozan,player_steals,1.5,162.0,fanduel,0.3816793893129771,-168.0,draftkings,0.6268656716417911,1.0085450609547681,-0.8472661545413485,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,2,1.1,0.13,2025-12-20T16:59:38Z,2025-12-20T17:00:36Z,2025-12-20 12:00:43 ET,1.1,False,,False
Alperen Sengun,player_rebounds,9.5,110.0,bovada,0.47619047619047616,-114.0,fanduel,0.5327102803738317,1.0089007565643078,-0.8822232024702115,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,7,1.2,1.0,2025-12-20T16:59:32Z,2025-12-20T16:59:44Z,2025-12-20 12:00:43 ET,1.2,False,,False
Ace Bailey,player_assists,1.5,-110.0,betmgm,0.5238095238095238,106.0,williamhill_us,0.4854368932038835,1.0092464170134074,-0.9161704076958488,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Utah Jazz,2025-12-21T02:40:00Z,2,0.47,1.03,2025-12-20T17:00:16Z,2025-12-20T16:59:42Z,2025-12-20 12:00:43 ET,1.03,False,,False
Kon Knueppel,player_rebounds,4.5,106.0,betrivers,0.4854368932038835,-110.0,fanduel,0.5238095238095238,1.0092464170134074,-0.9161704076958488,False,,,,,,,Don't bet - bookmaker has edge,Charlotte Hornets @ Detroit Pistons,2025-12-21T00:40:00Z,7,0.8,5.13,2025-12-20T16:59:56Z,2025-12-20T16:55:36Z,2025-12-20 12:00:43 ET,5.13,True,fanduel,False
Bogdan Bogdanovic,player_points,7.5,-135.0,betmgm,0.574468085106383,130.0,bovada,0.43478260869565216,1.0092506938020351,-0.9165902841429818,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,2,0.55,0.83,2025-12-20T17:00:11Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Miles Bridges,player_assists,3.5,165.0,bovada,0.37735849056603776,-172.0,fanduel,0.6323529411764706,1.0097114317425082,-0.961802693047531,False,,,,,,,Don't bet - bookmaker has edge,Charlotte Hornets @ Detroit Pistons,2025-12-21T00:40:00Z,6,0.73,2.72,2025-12-20T17:00:00Z,2025-12-20T16:58:01Z,2025-12-20 12:00:43 ET,2.72,True,fanduel,False
Bruce Brown,player_points,7.5,-104.0,draftkings,0.5098039215686274,100.0,bovada,0.5,1.0098039215686274,-0.9708737864077666,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,7,0.3,1.2,2025-12-20T17:00:26Z,2025-12-20T16:59:32Z,2025-12-20 12:00:43 ET,1.2,False,,False
Dillon Brooks,player_points,17.5,-125.0,betonlineag,0.5555555555555556,120.0,bovada,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,2,1.47,0.52,2025-12-20T16:59:16Z,2025-12-20T17:00:13Z,2025-12-20 12:00:43 ET,1.47,False,,False
Marcus Smart,player_points_rebounds_assists,17.5,-125.0,betmgm,0.5555555555555556,120.0,bovada,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,2,0.55,0.83,2025-12-20T17:00:11Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Derrick White,player_threes,3.5,-120.0,betonlineag,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,6,0.22,0.13,2025-12-20T17:00:31Z,2025-12-20T17:00:36Z,2025-12-20 12:00:43 ET,0.22,False,,False
Quentin Grimes,player_assists,3.5,-117.0,betrivers,0.5391705069124424,112.0,draftkings,0.4716981132075472,1.0108686201199895,-1.0751763289179372,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Philadelphia 76ers,2025-12-21T00:10:00Z,7,0.17,1.08,2025-12-20T17:00:34Z,2025-12-20T16:59:39Z,2025-12-20 12:00:43 ET,1.08,False,,False
Svi Mykhailiuk,player_points_rebounds_assists,10.5,-115.0,betmgm,0.5348837209302325,110.0,bovada,0.47619047619047616,1.0110741971207087,-1.0952902519167473,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Utah Jazz,2025-12-21T02:40:00Z,4,0.47,0.55,2025-12-20T17:00:16Z,2025-12-20T17:00:11Z,2025-12-20 12:00:43 ET,0.55,False,,False
Jaylen Wells,player_threes,2.5,190.0,bovada,0.3448275862068966,-200.0,betmgm,0.6666666666666666,1.0114942528735633,-1.1363636363636465,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,3,0.75,0.55,2025-12-20T16:59:59Z,2025-12-20T17:00:11Z,2025-12-20 12:00:43 ET,0.75,False,,False
Alex Sarr,player_points_rebounds_assists,27.5,105.0,bovada,0.4878048780487805,-110.0,betmgm,0.5238095238095238,1.0116144018583042,-1.1481056257175548,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,5,0.75,0.55,2025-12-20T16:59:59Z,2025-12-20T17:00:11Z,2025-12-20 12:00:43 ET,0.75,False,,False
Rui Hachimura,player_points,12.5,-110.0,betmgm,0.5238095238095238,105.0,bovada,0.4878048780487805,1.0116144018583042,-1.1481056257175548,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Los Angeles Clippers,2025-12-21T03:40:00Z,2,0.55,0.83,2025-12-20T17:00:11Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Grayson Allen,player_points,13.5,-105.0,betrivers,0.5121951219512195,100.0,fanduel,0.5,1.0121951219512195,-1.2048192771084376,False,,,,,,,Don't bet - bookmaker has edge,Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,7,0.67,1.13,2025-12-20T17:00:04Z,2025-12-20T16:59:36Z,2025-12-20 12:00:43 ET,1.13,False,,False
Collin Gillespie,player_threes,2.5,-105.0,betmgm,0.5121951219512195,100.0,draftkings,0.5,1.0121951219512195,-1.2048192771084376,False,,,,,,,Don't bet - bookmaker has edge,Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,7,0.93,0.67,2025-12-20T16:59:48Z,2025-12-20T17:00:04Z,2025-12-20 12:00:43 ET,0.93,False,,False
Keegan Murray,player_assists,1.5,100.0,betmgm,0.5,-105.0,williamhill_us,0.5121951219512195,1.0121951219512195,-1.2048192771084376,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,2,0.3,0.68,2025-12-20T17:00:26Z,2025-12-20T17:00:03Z,2025-12-20 12:00:43 ET,0.68,False,,False
Brandon Ingram,player_threes,1.5,-164.0,draftkings,0.6212121212121212,155.0,bovada,0.39215686274509803,1.0133689839572193,-1.3192612137203241,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,6,0.37,0.13,2025-12-20T17:00:22Z,2025-12-20T17:00:36Z,2025-12-20 12:00:43 ET,0.37,False,,False
Saddiq Bey,player_rebounds,6.5,140.0,bovada,0.4166666666666667,-148.0,draftkings,0.5967741935483871,1.0134408602150538,-1.326259946949604,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,3,0.22,0.83,2025-12-20T17:00:31Z,2025-12-20T16:59:54Z,2025-12-20 12:00:43 ET,0.83,False,,False
Deni Avdija,player_assists,7.5,-114.0,betonlineag,0.5327102803738317,108.0,fanduel,0.4807692307692308,1.0134795111430626,-1.3300230537329316,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,7,0.8,1.1,2025-12-20T16:59:56Z,2025-12-20T16:59:38Z,2025-12-20 12:00:43 ET,1.1,False,,False
VJ Edgecombe,player_steals,1.5,178.0,fanduel,0.3597122302158273,-189.0,draftkings,0.6539792387543253,1.0136914689701526,-1.3506544534760967,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Philadelphia 76ers,2025-12-21T00:10:00Z,2,1.22,1.08,2025-12-20T16:59:31Z,2025-12-20T16:59:39Z,2025-12-20 12:00:43 ET,1.22,False,,False
Herb Jones,player_threes,1.5,165.0,bovada,0.37735849056603776,-175.0,betrivers,0.6363636363636364,1.0137221269296741,-1.3536379018612488,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,7,0.22,0.28,2025-12-20T17:00:31Z,2025-12-20T17:00:27Z,2025-12-20 12:00:43 ET,0.28,False,,False
Deni Avdija,player_rebounds,7.5,105.0,bovada,0.4878048780487805,-111.0,betonlineag,0.5260663507109005,1.013871228759681,-1.3681450233724801,False,,,,,,,Don't bet - bookmaker has edge,Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:10:00Z,7,0.9,0.8,2025-12-20T16:59:50Z,2025-12-20T16:59:56Z,2025-12-20 12:00:43 ET,0.9,False,,False
Stephen Curry,player_threes,5.5,150.0,bovada,0.4,-159.0,betrivers,0.6138996138996139,1.013899613899614,-1.3709063214013772,False,,,,,,,Don't bet - bookmaker has edge,Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,4,0.52,0.67,2025-12-20T17:00:13Z,2025-12-20T17:00:04Z,2025-12-20 12:00:43 ET,0.67,False,,False
Jaylen Brown,player_threes,2.5,175.0,bovada,0.36363636363636365,-186.0,fanduel,0.6503496503496503,1.013986013986014,-1.3793103448275779,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,6,0.13,0.15,2025-12-20T17:00:36Z,2025-12-20T17:00:35Z,2025-12-20 12:00:43 ET,0.15,False,,False
Payton Pritchard,player_points_rebounds_assists,25.5,100.0,bovada,0.5,-106.0,fanduel,0.5145631067961165,1.0145631067961165,-1.4354066985645897,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,5,0.13,0.15,2025-12-20T17:00:36Z,2025-12-20T17:00:35Z,2025-12-20 12:00:43 ET,0.15,False,,False
Tyrese Maxey,player_assists,6.5,115.0,bovada,0.46511627906976744,-122.0,betrivers,0.5495495495495496,1.014665828619317,-1.4453850918852096,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Philadelphia 76ers,2025-12-21T00:10:00Z,7,0.37,0.17,2025-12-20T17:00:22Z,2025-12-20T17:00:34Z,2025-12-20 12:00:43 ET,0.37,False,,False
Grayson Allen,player_points_rebounds_assists,19.5,-122.0,betrivers,0.5495495495495496,115.0,bovada,0.46511627906976744,1.014665828619317,-1.4453850918852096,False,,,,,,,Don't bet - bookmaker has edge,Phoenix Suns @ Golden State Warriors,2025-12-21T01:40:00Z,2,0.67,0.52,2025-12-20T17:00:04Z,2025-12-20T17:00:13Z,2025-12-20 12:00:43 ET,0.67,False,,False
Cooper Flagg,player_points,18.5,-112.0,betrivers,0.5283018867924528,105.0,bovada,0.4878048780487805,1.0161067648412332,-1.5851449275362195,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Philadelphia 76ers,2025-12-21T00:10:00Z,3,0.17,0.37,2025-12-20T17:00:34Z,2025-12-20T17:00:22Z,2025-12-20 12:00:43 ET,0.37,False,,False
Saddiq Bey,player_rebounds,5.5,-125.0,bovada,0.5555555555555556,117.0,betrivers,0.4608294930875576,1.0163850486431132,-1.6120906801007528,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,5,0.22,0.28,2025-12-20T17:00:31Z,2025-12-20T17:00:27Z,2025-12-20 12:00:43 ET,0.28,False,,False
Cam Spencer,player_rebounds,2.5,-150.0,betmgm,0.6,140.0,fanduel,0.4166666666666667,1.0166666666666666,-1.6393442622950727,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Memphis Grizzlies,2025-12-21T01:10:00Z,7,0.55,0.53,2025-12-20T17:00:11Z,2025-12-20T17:00:12Z,2025-12-20 12:00:43 ET,0.55,False,,False
Pascal Siakam,player_threes,1.5,100.0,bovada,0.5,-107.0,betrivers,0.5169082125603864,1.0169082125603865,-1.6627078384798155,False,,,,,,,Don't bet - bookmaker has edge,Indiana Pacers @ New Orleans Pelicans,2025-12-21T00:10:00Z,7,0.22,0.28,2025-12-20T17:00:31Z,2025-12-20T17:00:27Z,2025-12-20 12:00:43 ET,0.28,False,,False
Jamal Shead,player_assists,5.5,-120.0,betmgm,0.5454545454545454,112.0,betrivers,0.4716981132075472,1.0171526586620927,-1.6863406408094472,False,,,,,,,Don't bet - bookmaker has edge,Boston Celtics @ Toronto Raptors,2025-12-21T00:00:00Z,7,0.32,0.07,2025-12-20T17:00:25Z,2025-12-20T17:00:40Z,2025-12-20 12:00:43 ET,0.32,False,,False
Jabari Smith Jr,player_threes,2.5,158.0,fanduel,0.3875968992248062,-170.0,bovada,0.6296296296296297,1.0172265288544358,-1.693480101608802,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Denver Nuggets,2025-12-20T22:10:00Z,7,1.0,1.2,2025-12-20T16:59:44Z,2025-12-20T16:59:32Z,2025-12-20 12:00:43 ET,1.2,False,,False
