player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Tre Johnson,player_points_rebounds_assists,15.5,100,betonlineag,0.49999999999999994,115,bovada,0.46511627906976744,0.9651162790697674,3.6144578313253017,True,51.81,48.19,103.62,103.61,3.61,100.0,"Bet $51.81 Over @ betonlineag, $48.19 Under @ bovada",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:10:00Z,2
Ace Bailey,player_points_rebounds_assists,19.5,125,bovada,0.4444444444444444,-114,betonlineag,0.5327102803738317,0.9771547248182761,2.3379383634431594,True,45.48,54.52,102.33,102.34,2.33,100.0,"Bet $45.48 Over @ bovada, $54.52 Under @ betonlineag",Utah Jazz @ Memphis Grizzlies,2025-12-13T01:10:00Z,3
Brandon Williams,player_points,9.5,-106,betrivers,0.5145631067961165,115,bovada,0.46511627906976744,0.9796793858658839,2.0742106476146605,True,52.52,47.48,102.07,102.08,2.07,100.0,"Bet $52.52 Over @ betrivers, $47.48 Under @ bovada",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,6
Joel Embiid,player_points_rebounds_assists,34.5,108,betrivers,0.48076923076923084,100,bovada,0.5,0.9807692307692308,1.9607843137254832,True,49.02,50.98,101.96,101.96,1.96,100.0,"Bet $49.02 Over @ betrivers, $50.98 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:10:00Z,4
Brandon Miller,player_rebounds,4.5,120,betmgm,0.4545454545454545,-113,fanduel,0.5305164319248826,0.9850618864703371,1.5164644714038111,True,46.14,53.86,101.51,101.52,1.51,100.0,"Bet $46.14 Over @ betmgm, $53.86 Under @ fanduel",Chicago Bulls @ Charlotte Hornets,2025-12-13T00:10:00Z,6
Onyeka Okongwu,player_rebounds,7.5,100,fanduel,0.5,106,betrivers,0.4854368932038835,0.9854368932038835,1.4778325123152802,True,50.74,49.26,101.48,101.48,1.48,100.0,"Bet $50.74 Over @ fanduel, $49.26 Under @ betrivers",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,7
Klay Thompson,player_threes,2.5,128,betonlineag,0.4385964912280701,-122,betrivers,0.5495495495495496,0.9881460407776197,1.1996161228406965,True,44.39,55.61,101.21,101.19,1.19,100.0,"Bet $44.39 Over @ betonlineag, $55.61 Under @ betrivers",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,7
Noah Clowney,player_threes,2.5,150,williamhill_us,0.4,-143,betrivers,0.588477366255144,0.988477366255144,1.1656952539550458,True,40.47,59.53,101.18,101.16,1.16,100.0,"Bet $40.47 Over @ williamhill_us, $59.53 Under @ betrivers",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,7
Egor Demin,player_rebounds,3.5,125,betrivers,0.4444444444444444,-120,draftkings,0.5454545454545454,0.9898989898989898,1.0204081632653184,True,44.9,55.1,101.02,101.02,1.02,100.0,"Bet $44.90 Over @ betrivers, $55.10 Under @ draftkings",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,6
Ziaire Williams,player_threes,1.5,135,bovada,0.4255319148936171,-130,draftkings,0.5652173913043478,0.9907493061979649,0.9337068160597539,True,42.95,57.05,100.93,100.93,0.93,100.0,"Bet $42.95 Over @ bovada, $57.05 Under @ draftkings",Brooklyn Nets @ Dallas Mavericks,2025-12-13T01:40:00Z,7
