player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Shaedon Sharpe,player_points,26.5,130,bovada,0.4347826086956522,06:25:16 PM ET,-115,betmgm,0.5348837209302325,06:24:48 PM ET,0.9696663296258847,3.1282586027111536,True,44.84,55.16,103.13,103.13,3.13,100.0,"Bet $44.84 Over @ bovada, $55.16 Under @ betmgm",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:00:00Z,False,7,0.5450363500000001,1.0117030166666667,1.0117030166666667,False,,2025-12-22 18:25:48 ET
Tre Mann,player_points_rebounds_assists,13.5,118,betrivers,0.45871559633027525,06:24:47 PM ET,-105,betmgm,0.5121951219512195,06:25:25 PM ET,0.9709107182814948,2.9960820465545046,True,47.25,52.75,103.0,102.99,2.99,100.0,"Bet $47.25 Over @ betrivers, $52.75 Under @ betmgm",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:00:00Z,False,5,1.0283696833333333,0.39503635,1.0283696833333333,False,,2025-12-22 18:25:48 ET
Toumani Camara,player_threes,2.5,135,betrivers,0.42553191489361697,06:24:50 PM ET,-120,bovada,0.5454545454545454,06:25:16 PM ET,0.9709864603481624,2.98804780876496,True,43.82,56.18,102.98,103.0,2.98,100.0,"Bet $43.82 Over @ betrivers, $56.18 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:00:00Z,False,7,0.9783696833333334,0.5450363500000001,0.9783696833333334,False,,2025-12-22 18:25:48 ET
Lauri Markkanen,player_points_rebounds_assists,34.5,125,bovada,0.4444444444444444,06:23:58 PM ET,-115,betmgm,0.5348837209302325,06:24:46 PM ET,0.9793281653746769,2.110817941952514,True,45.38,54.62,102.1,102.12,2.11,100.0,"Bet $45.38 Over @ bovada, $54.62 Under @ betmgm",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,3,1.84503635,1.04503635,1.84503635,False,,2025-12-22 18:25:48 ET
Brandon Miller,player_rebounds,4.5,115,betrivers,0.4651162790697675,06:24:47 PM ET,-110,betmgm,0.5238095238095238,06:25:25 PM ET,0.9889258028792913,1.119820828667395,True,47.03,52.97,101.11,101.12,1.11,100.0,"Bet $47.03 Over @ betrivers, $52.97 Under @ betmgm",Charlotte Hornets @ Cleveland Cavaliers,2025-12-23T00:00:00Z,False,6,1.0283696833333333,0.39503635,1.0283696833333333,False,,2025-12-22 18:25:48 ET
Klay Thompson,player_rebounds,1.5,-120,betmgm,0.5454545454545454,06:25:18 PM ET,125,betonlineag,0.4444444444444444,06:24:58 PM ET,0.9898989898989898,1.0204081632653184,True,55.1,44.9,101.02,101.02,1.02,100.0,"Bet $55.10 Over @ betmgm, $44.90 Under @ betonlineag",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:00:00Z,False,3,0.5117030166666666,0.8450363500000001,0.8450363500000001,False,,2025-12-22 18:25:48 ET
Tyus Jones,player_points,4.5,104,fanduel,0.4901960784313726,06:25:20 PM ET,100,betmgm,0.5,06:25:30 PM ET,0.9901960784313726,0.990099009900991,True,49.5,50.5,100.98,101.0,0.98,100.0,"Bet $49.50 Over @ fanduel, $50.50 Under @ betmgm",Orlando Magic @ Golden State Warriors,2025-12-23T03:00:00Z,False,4,0.47836968333333335,0.31170301666666667,0.47836968333333335,False,,2025-12-22 18:25:48 ET
Cason Wallace,player_points,8.5,110,bovada,0.47619047619047616,06:25:31 PM ET,-106,betrivers,0.5145631067961165,06:24:59 PM ET,0.9907535829865927,0.9332711152589823,True,48.06,51.94,100.93,100.94,0.93,100.0,"Bet $48.06 Over @ bovada, $51.94 Under @ betrivers",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:30:00Z,False,7,0.29503635,0.8283696833333334,0.8283696833333334,False,,2025-12-22 18:25:48 ET
Ace Bailey,player_rebounds,3.5,-110,betmgm,0.5238095238095237,06:24:46 PM ET,114,fanduel,0.4672897196261682,06:25:40 PM ET,0.991099243435692,0.8980691513246652,True,52.85,47.15,100.9,100.9,0.9,100.0,"Bet $52.85 Over @ betmgm, $47.15 Under @ fanduel",Utah Jazz @ Denver Nuggets,2025-12-23T02:00:00Z,False,6,1.04503635,0.14503634999999998,1.04503635,False,,2025-12-22 18:25:48 ET
Shaedon Sharpe,player_points,24.5,-115,bovada,0.5348837209302325,06:25:16 PM ET,118,betrivers,0.45871559633027525,06:24:50 PM ET,0.9935993172605078,0.6441915396177889,True,53.83,46.17,100.64,100.65,0.64,100.0,"Bet $53.83 Over @ bovada, $46.17 Under @ betrivers",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:00:00Z,False,2,0.5450363500000001,0.9783696833333334,0.9783696833333334,False,,2025-12-22 18:25:48 ET
