player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Gary Trent Jr,player_rebounds,1.5,-105,betmgm,0.5121951219512195,145,draftkings,0.40816326530612246,0.920358387257342,8.653326122228222,True,55.65,44.35,108.65,108.66,8.65,100.0,"Bet $55.65 Over @ betmgm, $44.35 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,4
Norman Powell,player_assists,2.5,110,betmgm,0.4761904761904762,124,fanduel,0.44642857142857145,0.9226190476190477,8.387096774193537,True,51.61,48.39,108.38,108.39,8.38,100.0,"Bet $51.61 Over @ betmgm, $48.39 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:10:00Z,5
Bam Adebayo,player_rebounds,10.5,155,bovada,0.392156862745098,-114,draftkings,0.5327102803738317,0.9248671431189297,8.12363780463643,True,42.4,57.6,108.12,108.13,8.12,100.0,"Bet $42.40 Over @ bovada, $57.60 Under @ draftkings",Sacramento Kings @ Miami Heat,2025-12-07T01:10:00Z,2
Saddiq Bey,player_rebounds,5.5,-118,fanduel,0.5412844036697246,140,draftkings,0.4166666666666667,0.9579510703363914,4.389465283320049,True,56.5,43.5,104.38,104.4,4.38,100.0,"Bet $56.50 Over @ fanduel, $43.50 Under @ draftkings",New Orleans Pelicans @ Brooklyn Nets,2025-12-06T22:10:00Z,4
Bam Adebayo,player_rebounds,9.5,100,bovada,0.5,108,williamhill_us,0.4807692307692308,0.9807692307692308,1.9607843137254832,True,50.98,49.02,101.96,101.96,1.96,100.0,"Bet $50.98 Over @ bovada, $49.02 Under @ williamhill_us",Sacramento Kings @ Miami Heat,2025-12-07T01:10:00Z,5
Carlton Carrington,player_points,8.5,102,draftkings,0.49504950495049505,105,bovada,0.4878048780487805,0.9828543829992755,1.7444717444717428,True,50.37,49.63,101.75,101.74,1.74,100.0,"Bet $50.37 Over @ draftkings, $49.63 Under @ bovada",Atlanta Hawks @ Washington Wizards,2025-12-07T00:10:00Z,5
Gary Trent Jr,player_points_rebounds_assists,15.5,125,bovada,0.4444444444444444,-118,draftkings,0.5412844036697247,0.9857288481141692,1.4477766287487093,True,45.09,54.91,101.45,101.44,1.44,100.0,"Bet $45.09 Over @ bovada, $54.91 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,2
Bobby Portis,player_threes,1.5,-104,fanduel,0.5098039215686274,110,bovada,0.47619047619047616,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ fanduel, $48.30 Under @ bovada",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,6
Gary Trent Jr,player_threes,2.5,155,betmgm,0.392156862745098,-147,draftkings,0.5951417004048583,0.9872985631499562,1.2864838787489008,True,39.72,60.28,101.29,101.29,1.29,100.0,"Bet $39.72 Over @ betmgm, $60.28 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,6
Saddiq Bey,player_points,11.5,100,fanduel,0.5,105,fanatics,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ fanduel, $49.38 Under @ fanatics",New Orleans Pelicans @ Brooklyn Nets,2025-12-06T22:10:00Z,2
Kyle Kuzma,player_threes,1.5,180,bovada,0.3571428571428571,-171,draftkings,0.6309963099630996,0.9881391671059567,1.2003200853561102,True,36.14,63.86,101.19,101.21,1.19,100.0,"Bet $36.14 Over @ bovada, $63.86 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,5
Jaime Jaquez Jr,player_assists,5.5,110,fanatics,0.47619047619047616,-105,betmgm,0.5121951219512195,0.9883855981416957,1.1750881316098694,True,48.18,51.82,101.18,101.17,1.17,100.0,"Bet $48.18 Over @ fanatics, $51.82 Under @ betmgm",Sacramento Kings @ Miami Heat,2025-12-07T01:10:00Z,4
Saddiq Bey,player_threes,1.5,152,fanduel,0.39682539682539675,-145,fanatics,0.5918367346938775,0.9886621315192743,1.1467889908256979,True,40.14,59.86,101.15,101.14,1.14,100.0,"Bet $40.14 Over @ fanduel, $59.86 Under @ fanatics",New Orleans Pelicans @ Brooklyn Nets,2025-12-06T22:10:00Z,2
Myles Turner,player_threes,2.5,190,bovada,0.3448275862068966,-182,draftkings,0.6453900709219859,0.9902176571288824,0.9878982464806008,True,34.82,65.18,100.98,100.99,0.98,100.0,"Bet $34.82 Over @ bovada, $65.18 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,2
Caris LeVert,player_assists,2.5,-107,draftkings,0.5169082125603864,110,betmgm,0.47619047619047616,0.9930986887508626,0.6949270326615853,True,52.05,47.95,100.69,100.7,0.69,100.0,"Bet $52.05 Over @ draftkings, $47.95 Under @ betmgm",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:40:00Z,5
