player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Caris LeVert,player_threes,0.5,110,fanduel,0.4761904761904762,11:04:33 PM ET,200,bovada,0.3333333333333333,11:04:54 PM ET,0.8095238095238095,23.529411764705888,True,58.82,41.18,123.52,123.54,23.52,100.0,"Bet $58.82 Over @ fanduel, $41.18 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,1.2621428166666666,0.9121428166666666,1.2621428166666666,False,,2025-12-22 23:05:48 ET
Tobias Harris,player_assists,2.5,115,bovada,0.4651162790697675,11:04:54 PM ET,188,fanduel,0.3472222222222222,11:04:33 PM ET,0.8123385012919897,23.10139165009939,True,57.26,42.74,123.11,123.09,23.09,100.0,"Bet $57.26 Over @ bovada, $42.74 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.9121428166666666,1.2621428166666666,1.2621428166666666,False,,2025-12-22 23:05:48 ET
Duncan Robinson,player_rebounds,1.5,114,draftkings,0.4672897196261683,11:05:07 PM ET,185,bovada,0.3508771929824561,11:04:54 PM ET,0.8181669126086244,22.22444889779558,True,57.11,42.89,122.22,122.24,22.22,100.0,"Bet $57.11 Over @ draftkings, $42.89 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.69547615,0.9121428166666666,0.9121428166666666,False,,2025-12-22 23:05:48 ET
Jaren Jackson Jr,player_rebounds,4.5,106,fanduel,0.4854368932038835,11:05:30 PM ET,190,bovada,0.3448275862068966,11:04:10 PM ET,0.8302644794107801,20.443548387096765,True,58.47,41.53,120.45,120.44,20.44,100.0,"Bet $58.47 Over @ fanduel, $41.53 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,0.31214281666666666,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Shaedon Sharpe,player_threes,1.5,-102,fanduel,0.504950495049505,11:04:33 PM ET,205,bovada,0.32786885245901637,11:04:54 PM ET,0.8328193475085213,20.074059637497577,True,60.63,39.37,120.07,120.08,20.07,100.0,"Bet $60.63 Over @ fanduel, $39.37 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,1.2621428166666666,0.9121428166666666,1.2621428166666666,False,,2025-12-22 23:05:48 ET
Wendell Carter Jr,player_threes,0.5,-105,draftkings,0.5121951219512195,11:05:48 PM ET,205,bovada,0.32786885245901637,11:03:23 PM ET,0.8400639744102358,19.03855306996669,True,60.97,39.03,119.04,119.04,19.04,100.0,"Bet $60.97 Over @ draftkings, $39.03 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,3,0.012142816666666667,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Wendell Carter Jr,player_points,9.5,104,williamhill_us,0.4901960784313726,11:05:17 PM ET,185,bovada,0.3508771929824561,11:03:23 PM ET,0.8410732714138287,18.895705521472394,True,58.28,41.72,118.89,118.9,18.89,100.0,"Bet $58.28 Over @ williamhill_us, $41.72 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.5288094833333333,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Jimmy Butler,player_assists,3.5,100,draftkings,0.5,11:05:48 PM ET,185,bovada,0.3508771929824561,11:03:23 PM ET,0.8508771929824561,17.525773195876294,True,58.76,41.24,117.52,117.53,17.52,100.0,"Bet $58.76 Over @ draftkings, $41.24 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,5,0.012142816666666667,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Cade Cunningham,player_rebounds,7.5,180,bovada,0.3571428571428572,11:04:54 PM ET,102,fanduel,0.49504950495049505,11:04:33 PM ET,0.8521923620933523,17.344398340248944,True,41.91,58.09,117.35,117.34,17.34,100.0,"Bet $41.91 Over @ bovada, $58.09 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.9121428166666666,1.2621428166666666,1.2621428166666666,False,,2025-12-22 23:05:48 ET
Jaden Ivey,player_points,10.5,200,bovada,0.33333333333333337,11:04:54 PM ET,-110,draftkings,0.5238095238095238,11:05:07 PM ET,0.8571428571428572,16.66666666666665,True,38.89,61.11,116.67,116.66,16.66,100.0,"Bet $38.89 Over @ bovada, $61.11 Under @ draftkings",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.9121428166666666,0.69547615,0.9121428166666666,False,,2025-12-22 23:05:48 ET
Paolo Banchero,player_points,29.5,200,bovada,0.33333333333333337,11:03:23 PM ET,-110,draftkings,0.5238095238095238,11:05:48 PM ET,0.8571428571428572,16.66666666666665,True,38.89,61.11,116.67,116.66,16.66,100.0,"Bet $38.89 Over @ bovada, $61.11 Under @ draftkings",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,2.428809483333333,0.012142816666666667,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Kentavious Caldwell-Pope,player_assists,2.5,126,fanduel,0.44247787610619466,11:05:30 PM ET,135,bovada,0.425531914893617,11:04:10 PM ET,0.8680097909998117,15.206073752711502,True,50.98,49.02,115.21,115.2,15.2,100.0,"Bet $50.98 Over @ fanduel, $49.02 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,0.31214281666666666,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Jock Landale,player_rebounds,7.5,130,bovada,0.43478260869565216,11:04:10 PM ET,130,draftkings,0.43478260869565216,11:05:24 PM ET,0.8695652173913043,15.000000000000014,True,50.0,50.0,115.0,115.0,15.0,100.0,"Bet $50.00 Over @ bovada, $50.00 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.64547615,0.4121428166666667,1.64547615,False,,2025-12-22 23:05:48 ET
Shai Gilgeous-Alexander,player_assists,6.5,120,bovada,0.45454545454545453,11:04:10 PM ET,140,fanatics,0.4166666666666667,11:04:50 PM ET,0.8712121212121212,14.782608695652177,True,52.17,47.83,114.77,114.79,14.77,100.0,"Bet $52.17 Over @ bovada, $47.83 Under @ fanatics",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.64547615,0.9788094833333333,1.64547615,False,,2025-12-22 23:05:48 ET
Jalen Williams,player_rebounds,6.5,130,bovada,0.43478260869565216,11:04:10 PM ET,120,draftkings,0.45454545454545453,11:05:24 PM ET,0.8893280632411067,12.444444444444457,True,48.89,51.11,112.45,112.44,12.44,100.0,"Bet $48.89 Over @ bovada, $51.11 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.64547615,0.4121428166666667,1.64547615,False,,2025-12-22 23:05:48 ET
Paolo Banchero,player_points,28.5,170,bovada,0.37037037037037035,11:03:23 PM ET,-108,fanduel,0.5192307692307693,11:04:49 PM ET,0.8896011396011396,12.409927942353871,True,41.63,58.37,112.4,112.42,12.4,100.0,"Bet $41.63 Over @ bovada, $58.37 Under @ fanduel",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,2.428809483333333,0.99547615,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Robert Williams,player_rebounds,5.5,-130,draftkings,0.5652173913043479,11:05:07 PM ET,200,bovada,0.3333333333333333,11:04:54 PM ET,0.8985507246376812,11.290322580645151,True,62.9,37.1,111.28,111.3,11.28,100.0,"Bet $62.90 Over @ draftkings, $37.10 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.69547615,0.9121428166666666,0.9121428166666666,False,,2025-12-22 23:05:48 ET
Duncan Robinson,player_points,11.5,170,bovada,0.37037037037037035,11:04:54 PM ET,-112,fanduel,0.5283018867924528,11:04:33 PM ET,0.8986722571628232,11.275272161741846,True,41.21,58.79,111.27,111.28,11.27,100.0,"Bet $41.21 Over @ bovada, $58.79 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.9121428166666666,1.2621428166666666,1.2621428166666666,False,,2025-12-22 23:05:48 ET
Deni Avdija,player_rebounds,6.5,124,draftkings,0.44642857142857145,11:05:07 PM ET,120,bovada,0.45454545454545453,11:04:54 PM ET,0.900974025974026,10.99099099099099,True,49.55,50.45,110.99,110.99,10.99,100.0,"Bet $49.55 Over @ draftkings, $50.45 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.69547615,0.9121428166666666,0.9121428166666666,False,,2025-12-22 23:05:48 ET
Donovan Clingan,player_rebounds,9.5,100,draftkings,0.5,11:05:07 PM ET,145,bovada,0.40816326530612246,11:04:54 PM ET,0.9081632653061225,10.1123595505618,True,55.06,44.94,110.12,110.1,10.1,100.0,"Bet $55.06 Over @ draftkings, $44.94 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.69547615,0.9121428166666666,0.9121428166666666,False,,2025-12-22 23:05:48 ET
Tyus Jones,player_assists,2.5,-110,fanduel,0.523809523809524,11:04:49 PM ET,160,bovada,0.38461538461538464,11:03:23 PM ET,0.9084249084249085,10.080645161290303,True,57.66,42.34,110.08,110.08,10.08,100.0,"Bet $57.66 Over @ fanduel, $42.34 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,3,0.99547615,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Shai Gilgeous-Alexander,player_points,28.5,-110,fanduel,0.523809523809524,11:05:30 PM ET,160,bovada,0.38461538461538464,11:04:10 PM ET,0.9084249084249085,10.080645161290303,True,57.66,42.34,110.08,110.08,10.08,100.0,"Bet $57.66 Over @ fanduel, $42.34 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,0.31214281666666666,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Ajay Mitchell,player_points,10.5,-120,draftkings,0.5454545454545454,11:05:24 PM ET,175,bovada,0.36363636363636365,11:04:10 PM ET,0.9090909090909091,10.000000000000009,True,60.0,40.0,110.0,110.0,10.0,100.0,"Bet $60.00 Over @ draftkings, $40.00 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.4121428166666667,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Jaren Jackson Jr,player_points,15.5,-118,williamhill_us,0.5412844036697247,11:05:21 PM ET,170,bovada,0.37037037037037035,11:04:10 PM ET,0.9116547740400951,9.69064480059636,True,59.37,40.63,109.68,109.7,9.68,100.0,"Bet $59.37 Over @ williamhill_us, $40.63 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.4621428166666667,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Shai Gilgeous-Alexander,player_threes,1.5,-104,fanduel,0.5098039215686274,11:05:30 PM ET,145,bovada,0.40816326530612246,11:04:10 PM ET,0.9179671868747499,8.936355710549272,True,55.54,44.46,108.94,108.93,8.93,100.0,"Bet $55.54 Over @ fanduel, $44.46 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.31214281666666666,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Stephen Curry,player_points,25.5,-125,fanduel,0.5555555555555556,11:04:49 PM ET,175,bovada,0.36363636363636365,11:03:23 PM ET,0.9191919191919192,8.791208791208781,True,60.44,39.56,108.79,108.79,8.79,100.0,"Bet $60.44 Over @ fanduel, $39.56 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,3,0.99547615,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Isaiah Stewart II,player_rebounds,4.5,110,draftkings,0.47619047619047616,11:05:07 PM ET,125,fanatics,0.4444444444444444,11:05:40 PM ET,0.9206349206349206,8.62068965517242,True,51.72,48.28,108.61,108.63,8.61,100.0,"Bet $51.72 Over @ draftkings, $48.28 Under @ fanatics",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.69547615,0.14547615,0.69547615,False,,2025-12-22 23:05:48 ET
Ajay Mitchell,player_points,11.5,-102,fanduel,0.504950495049505,11:05:30 PM ET,135,bovada,0.425531914893617,11:04:10 PM ET,0.9304824099431219,7.471134254018574,True,54.27,45.73,107.48,107.47,7.47,100.0,"Bet $54.27 Over @ fanduel, $45.73 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,0.31214281666666666,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Stephen Curry,player_points,26.5,-110,draftkings,0.5238095238095238,11:05:48 PM ET,145,bovada,0.40816326530612246,11:03:23 PM ET,0.9319727891156463,7.299270072992692,True,56.2,43.8,107.29,107.31,7.29,100.0,"Bet $56.20 Over @ draftkings, $43.80 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.012142816666666667,2.428809483333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
Shai Gilgeous-Alexander,player_points,29.5,-103,williamhill_us,0.5073891625615765,11:05:21 PM ET,135,bovada,0.425531914893617,11:04:10 PM ET,0.9329210774551935,7.190203347938429,True,54.39,45.61,107.2,107.18,7.18,100.0,"Bet $54.39 Over @ williamhill_us, $45.61 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.4621428166666667,1.64547615,1.64547615,False,,2025-12-22 23:05:48 ET
Draymond Green,player_points,9.5,130,bovada,0.4347826086956521,11:03:23 PM ET,100,williamhill_us,0.5,11:05:17 PM ET,0.9347826086956521,6.976744186046524,True,46.51,53.49,106.97,106.98,6.97,100.0,"Bet $46.51 Over @ bovada, $53.49 Under @ williamhill_us",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,3,2.428809483333333,0.5288094833333333,2.428809483333333,True,bovada,2025-12-22 23:05:48 ET
