player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
OG Anunoby,player_threes,1.5,168,fanduel,0.373134328358209,08:05:37 PM ET,205,bovada,0.32786885245901637,08:04:27 PM ET,0.7010031808172253,42.65270506108203,True,53.23,46.77,142.66,142.65,42.65,100.0,"Bet $53.23 Over @ fanduel, $46.77 Under @ bovada",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,2,0.18092338333333335,1.34759005,1.34759005,False,,2025-12-18 20:05:47 ET
Zaccharie Risacher,player_threes,0.5,124,draftkings,0.44642857142857145,08:05:39 PM ET,205,bovada,0.32786885245901637,08:04:55 PM ET,0.7742974238875878,29.149338374291123,True,57.66,42.34,129.16,129.14,29.14,100.0,"Bet $57.66 Over @ draftkings, $42.34 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,2,0.14759005,0.8809233833333334,0.8809233833333334,False,,2025-12-18 20:05:47 ET
Terance Mann,player_assists,2.5,114,fanduel,0.4672897196261683,08:05:13 PM ET,185,bovada,0.3508771929824561,08:05:36 PM ET,0.8181669126086244,22.22444889779558,True,57.11,42.89,122.22,122.24,22.22,100.0,"Bet $57.11 Over @ fanduel, $42.89 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,4,0.5809233833333334,0.19759005000000002,0.5809233833333334,False,,2025-12-18 20:05:47 ET
Jay Huff,player_rebounds,6.5,205,bovada,0.32786885245901637,08:04:27 PM ET,103,williamhill_us,0.49261083743842365,08:03:35 PM ET,0.82047968989744,21.879921259842526,True,39.96,60.04,121.88,121.88,21.88,100.0,"Bet $39.96 Over @ bovada, $60.04 Under @ williamhill_us",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,4,1.34759005,2.2142567166666667,2.2142567166666667,True,williamhill_us,2025-12-18 20:05:47 ET
OG Anunoby,player_points,13.5,102,fanduel,0.495049504950495,08:05:37 PM ET,200,bovada,0.3333333333333333,08:04:27 PM ET,0.8283828382838283,20.71713147410359,True,59.76,40.24,120.72,120.72,20.72,100.0,"Bet $59.76 Over @ fanduel, $40.24 Under @ bovada",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,2,0.18092338333333335,1.34759005,1.34759005,False,,2025-12-18 20:05:47 ET
Terance Mann,player_points,5.5,-110,draftkings,0.5238095238095238,08:04:56 PM ET,215,bovada,0.31746031746031744,08:05:36 PM ET,0.8412698412698413,18.867924528301884,True,62.26,37.74,118.86,118.88,18.86,100.0,"Bet $62.26 Over @ draftkings, $37.74 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,4,0.8642567166666667,0.19759005000000002,0.8642567166666667,False,,2025-12-18 20:05:47 ET
Bennedict Mathurin,player_rebounds,6.5,145,bovada,0.4081632653061224,08:04:27 PM ET,130,fanatics,0.43478260869565216,08:05:16 PM ET,0.8429458740017746,18.63157894736842,True,48.42,51.58,118.63,118.63,18.63,100.0,"Bet $48.42 Over @ bovada, $51.58 Under @ fanatics",New York Knicks @ Indiana Pacers,2025-12-19T00:11:00Z,4,1.34759005,0.5309233833333333,1.34759005,False,,2025-12-18 20:05:47 ET
Norman Powell,player_points,27.5,200,bovada,0.33333333333333326,08:05:36 PM ET,-105,draftkings,0.5121951219512195,08:04:56 PM ET,0.8455284552845528,18.26923076923077,True,39.42,60.58,118.26,118.28,18.26,100.0,"Bet $39.42 Over @ bovada, $60.58 Under @ draftkings",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,2,0.19759005000000002,0.8642567166666667,0.8642567166666667,False,,2025-12-18 20:05:47 ET
Bam Adebayo,player_points,16.5,100,draftkings,0.5,08:04:56 PM ET,185,bovada,0.3508771929824561,08:05:36 PM ET,0.8508771929824561,17.525773195876294,True,58.76,41.24,117.52,117.53,17.52,100.0,"Bet $58.76 Over @ draftkings, $41.24 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,2,0.8642567166666667,0.19759005000000002,0.8642567166666667,False,,2025-12-18 20:05:47 ET
Moussa Diabate,player_rebounds,7.5,200,bovada,0.33333333333333337,08:04:55 PM ET,-110,williamhill_us,0.5238095238095238,08:04:07 PM ET,0.8571428571428572,16.66666666666665,True,38.89,61.11,116.67,116.66,16.66,100.0,"Bet $38.89 Over @ bovada, $61.11 Under @ williamhill_us",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:12:00Z,3,0.8809233833333334,1.6809233833333332,1.6809233833333332,False,,2025-12-18 20:05:47 ET
